ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
1754105812853553847!,talented-steel-butterfly,0.000000,-0.000349,2.144941,-0.919897,1.751963,-0.588567,0.808449,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.336999,-0.317858,0.684962
1754105812853553847!,talented-steel-butterfly,0.010000,0.007050,2.130478,-0.917415,1.749212,-0.597754,0.801680,1.470526,-2.904533,0.508119,-0.570960,-1.818377,-1.355831,0.613316,0.117207,1.005719
1754105812853553847!,talented-steel-butterfly,0.020000,0.045876,2.071848,-0.895620,1.734825,-0.640575,0.767896,6.302969,-9.055204,4.012896,-2.657740,-6.514790,-5.434608,0.363076,0.045070,1.254080
1754105812853553847!,talented-steel-butterfly,0.030000,0.131499,1.942838,-0.834674,1.684944,-0.722624,0.691241,10.809601,-17.096003,8.340357,-7.845253,-9.420243,-9.847936,0.149820,0.067702,1.465067
1754105812853553847!,talented-steel-butterfly,0.040000,0.260991,1.722860,-0.726763,1.566837,-0.820765,0.571265,14.946005,-27.101111,13.203629,-16.070404,-9.681293,-13.909593,-0.145053,0.250439,1.436284
1754105812853553847!,talented-steel-butterfly,0.050000,0.426264,1.401765,-0.572843,1.359536,-0.908632,0.417598,17.839148,-37.140097,17.342892,-25.399208,-7.588515,-16.511487,-0.290197,0.352610,0.989487
1754105812853553847!,talented-steel-butterfly,0.060000,0.608469,0.992915,-0.388874,1.065765,-0.968093,0.250593,18.238000,-44.567425,19.062917,-33.274035,-4.313502,-16.663978,0.035446,0.135975,0.130263
1754105812853553847!,talented-steel-butterfly,0.070000,0.777321,0.532326,-0.206547,0.711225,-0.995328,0.096551,15.112051,-47.472778,16.913570,-37.565218,-1.368248,-14.105046,0.771788,-0.220818,-0.894491
1754105812853553847!,talented-steel-butterfly,0.080000,0.897677,0.065736,-0.065417,0.334902,-0.999770,-0.021447,8.572468,-45.757841,10.848435,-37.614253,0.208431,-9.715986,1.476655,-0.317697,-1.756384
1754105812853553847!,talented-steel-butterfly,0.090000,0.941679,-0.368347,0.002081,-0.026067,-0.995703,-0.092601,0.042631,-40.861843,2.417845,-34.341593,0.451938,-4.859516,1.836229,-0.066781,-2.299363
1754105812853553847!,talented-steel-butterfly,0.100000,0.897085,-0.745711,-0.019213,-0.345216,-0.993029,-0.117874,-8.903366,-34.365329,-6.618700,-29.138209,0.061934,-0.521765,1.875788,0.327640,-2.584453
