ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
121049609879451649!,thoughtful-antique-butterfly,0.000000,2.047652,-1.165329,0.788415,0.388480,0.499613,-0.019678,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.108650,0.282841,-0.306365,-0.179993,-0.243043,0.462013
121049609879451649!,thoughtful-antique-butterfly,0.010000,2.032472,-1.180040,0.789059,0.386460,0.499550,-0.021198,-3.044487,-2.923569,0.128746,-0.404806,-0.012909,-0.304206,-0.283709,-0.092807,-0.367050,-0.341337,-0.332320,0.010292
121049609879451649!,thoughtful-antique-butterfly,0.020000,2.001967,-1.220762,0.795310,0.374223,0.499179,-0.028650,-3.074566,-5.211552,1.107975,-2.047325,-0.067897,-1.183001,-0.275363,-0.147949,-0.316807,-0.331509,-0.290418,-0.064212
121049609879451649!,thoughtful-antique-butterfly,0.030000,1.973138,-1.281770,0.810681,0.345712,0.498018,-0.044470,-2.716956,-6.988798,1.935352,-3.665807,-0.176244,-1.973731,-0.274633,-0.169358,-0.295578,-0.326421,-0.272296,-0.089549
121049609879451649!,thoughtful-antique-butterfly,0.040000,1.948200,-1.359562,0.833178,0.300778,0.495375,-0.067853,-2.310154,-8.569929,2.513575,-5.330492,-0.368394,-2.689528,-0.278599,-0.177527,-0.287095,-0.321853,-0.264981,-0.095002
121049609879451649!,thoughtful-antique-butterfly,0.050000,1.926883,-1.452819,0.859835,0.238751,0.490291,-0.098054,-2.011739,-10.075213,2.746653,-7.073604,-0.665848,-3.329386,-0.285628,-0.182373,-0.283432,-0.315912,-0.262137,-0.094905
121049609879451649!,thoughtful-antique-butterfly,0.060000,1.907758,-1.560900,0.886711,0.158828,0.481632,-0.134277,-1.893808,-11.518633,2.537776,-8.887489,-1.082785,-3.883787,-0.294688,-0.188908,-0.280564,-0.307779,-0.260542,-0.096683
121049609879451649!,thoughtful-antique-butterfly,0.070000,1.888896,-1.682951,0.908897,0.060494,0.468149,-0.175603,-1.985812,-12.845850,1.792643,-10.721962,-1.627141,-4.337882,-0.305055,-0.199974,-0.276344,-0.297049,-0.258511,-0.104770
121049609879451649!,thoughtful-antique-butterfly,0.080000,1.868047,-1.817132,0.920555,-0.055810,0.448580,-0.220854,-2.294828,-13.948742,0.429034,-12.483458,-2.301571,-4.674763,-0.316218,-0.217457,-0.269665,-0.283415,-0.255274,-0.122371
121049609879451649!,thoughtful-antique-butterfly,0.090000,1.843049,-1.960439,0.915182,-0.188699,0.421632,-0.268750,-2.815621,-14.661936,-1.619982,-14.035775,-3.106128,-4.873083,-0.327885,-0.242638,-0.260357,-0.266524,-0.250935,-0.152042
