ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
2004642061510223807!,talented-zippy-butterfly,0.000000,1.382094,0.434754,1.045298,1.376331,0.121876,0.992545,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.048373,-0.296305,-0.143712,0.260767
2004642061510223807!,talented-zippy-butterfly,0.010000,1.377992,0.423505,1.046854,1.367087,0.119529,0.992831,-0.823108,-2.245262,0.305301,-1.849262,-0.463561,0.055809,-0.430393,-0.657182,-0.526077,-0.168047
2004642061510223807!,talented-zippy-butterfly,0.020000,1.367736,0.372079,1.057328,1.322683,0.113029,0.993592,-1.279730,-8.036381,1.717065,-7.057812,-0.773260,0.087965,-0.227601,-0.618785,-0.443606,0.106749
2004642061510223807!,talented-zippy-butterfly,0.030000,1.349338,0.265743,1.076930,1.227925,0.104550,0.994520,-2.493641,-13.198766,2.068571,-11.907136,-0.810004,0.085153,-0.017868,-0.594450,-0.366679,0.408480
2004642061510223807!,talented-zippy-butterfly,0.040000,1.313942,0.111155,1.093624,1.086583,0.097807,0.995205,-4.698266,-17.650644,1.108061,-16.339180,-0.394815,0.038802,0.139349,-0.561472,-0.297295,0.623694
2004642061510223807!,talented-zippy-butterfly,0.050000,1.251976,-0.083025,1.094263,0.904460,0.098384,0.995149,-7.819123,-21.068565,-1.156100,-20.004402,0.659641,-0.065215,0.199793,-0.506151,-0.234730,0.677836
2004642061510223807!,talented-zippy-butterfly,0.060000,1.155750,-0.304456,1.066868,0.691586,0.113544,0.993533,-11.553575,-23.030523,-4.502062,-22.401281,2.502516,-0.285994,0.147797,-0.426532,-0.183059,0.543456
2004642061510223807!,talented-zippy-butterfly,0.070000,1.021285,-0.536818,1.002428,0.463004,0.151596,0.988442,-15.440024,-23.176474,-8.533735,-23.046221,5.205621,-0.798381,0.015646,-0.333161,-0.155000,0.256824
2004642061510223807!,talented-zippy-butterfly,0.080000,0.849587,-0.761052,0.896378,0.237853,0.220956,0.975284,-18.948678,-21.329560,-12.750692,-21.619887,8.701667,-1.971408,-0.121366,-0.242611,-0.167554,-0.093552
2004642061510223807!,talented-zippy-butterfly,0.090000,0.646899,-0.957166,0.749283,0.037579,0.328209,0.944605,-21.549601,-17.492599,-16.608387,-18.001173,12.678398,-4.405184,-0.182902,-0.165305,-0.231935,-0.416820
2004642061510223807!,talented-zippy-butterfly,0.100000,0.424950,-1.105441,0.567572,-0.115664,0.474911,0.880034,-22.673729,-11.727407,-19.460326,-12.190442,16.404687,-8.852792,-0.131968,-0.094239,-0.346325,-0.683710
2004642061510223807!,talented-zippy-butterfly,0.110000,0.202182,-1.186501,0.365935,-0.200000,0.652015,0.758206,-21.516449,-4.128799,-20.286488,-4.332964,18.507122,-15.915116,-0.021150,-0.000043,-0.493831,-0.983692
2004642061510223807!,talented-zippy-butterfly,0.120000,0.007567,-1.184383,0.172821,-0.198131,0.833472,0.552561,-16.881089,4.652754,-17.439842,4.746377,16.872919,-25.450778,-0.043633,0.153092,-0.634314,-1.535937
2004642061510223807!,talented-zippy-butterfly,0.130000,-0.118062,-1.097609,0.034411,-0.109302,0.969486,0.245148,-7.699481,12.252718,-9.240822,12.490511,9.029187,-35.707620,-0.584063,0.348053,-0.677805,-2.584275
2004642061510223807!,talented-zippy-butterfly,0.140000,-0.131799,-0.960218,0.005187,0.030354,0.988187,-0.153251,5.226766,14.060320,4.008760,14.228759,-6.610323,-42.624421,-2.138980,0.460216,-0.484649,-4.201456
2004642061510223807!,talented-zippy-butterfly,0.150000,-0.018917,-0.856130,0.115136,0.134844,0.815069,-0.579364,16.991467,5.078522,17.516588,5.007487,-28.487363,-40.076974,-4.988942,0.327075,0.030826,-6.233864
2004642061510223807!,talented-zippy-butterfly,0.160000,0.164188,-0.900863,0.320090,0.086909,0.418445,-0.908242,18.237003,-15.287335,21.237465,-15.760904,-49.352402,-22.737643,-8.990422,-0.080563,0.798034,-8.577804
