ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
98191121272942397!,talented-zippy-butterfly,0.000000,-1.422876,2.541181,-1.105315,1.592943,-0.351071,0.936349,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.245995,0.068128,0.143060,-0.138311
98191121272942397!,talented-zippy-butterfly,0.010000,-1.421872,2.536945,-1.107014,1.587806,-0.347043,0.937849,0.203799,-0.852117,-0.333582,-1.030383,0.801200,0.296477,0.019405,0.369720,0.449095,0.133378
98191121272942397!,talented-zippy-butterfly,0.020000,-1.424291,2.512314,-1.117895,1.560409,-0.330666,0.943748,-0.635157,-4.144717,-1.767305,-4.509129,2.432459,0.852275,-0.419992,0.289987,0.416727,-0.238094
98191121272942397!,talented-zippy-butterfly,0.030000,-1.428850,2.453877,-1.137593,1.497233,-0.297555,0.954705,-0.175952,-7.649964,-2.027425,-8.213658,4.103196,1.278854,-0.811071,0.242289,0.413821,-0.574354
98191121272942397!,talented-zippy-butterfly,0.040000,-1.422406,2.357697,-1.153310,1.394584,-0.248573,0.968613,1.589598,-11.660238,-0.930308,-12.364307,5.563282,1.427692,-1.172332,0.217416,0.428234,-0.896351
98191121272942397!,talented-zippy-butterfly,0.050000,-1.392274,2.219137,-1.151004,1.248679,-0.187126,0.982336,4.553987,-16.016287,1.582882,-16.754947,6.557875,1.249217,-1.447436,0.205051,0.437469,-1.157443
98191121272942397!,talented-zippy-butterfly,0.060000,-1.327874,2.037607,-1.117015,1.060090,-0.119277,0.992861,8.432395,-20.163276,5.392200,-20.819073,6.850479,0.822981,-1.504315,0.192872,0.409235,-1.239752
98191121272942397!,talented-zippy-butterfly,0.070000,-1.222543,1.819416,-1.039994,0.836219,-0.053262,0.998581,12.721528,-23.261319,10.170104,-23.735040,6.210124,0.331235,-1.212632,0.172025,0.319303,-1.021496
98191121272942397!,talented-zippy-butterfly,0.080000,-1.075520,1.579676,-0.912822,0.593001,0.000606,1.000000,16.757362,-24.376635,15.411332,-24.598589,4.452061,-0.002699,-0.572582,0.147428,0.180859,-0.491912
98191121272942397!,talented-zippy-butterfly,0.090000,-0.892465,1.342032,-0.733567,0.354737,0.030794,0.999526,19.900259,-22.731693,20.561537,-22.625265,1.515012,-0.046676,0.242359,0.140481,0.051125,0.207095
