ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
601433334983181105!,thoughtful-steel-butterfly,0.000000,0.884996,2.533285,0.109749,0.689650,-0.298567,0.401070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.376015,-0.194035,0.136703
601433334983181105!,thoughtful-steel-butterfly,0.010000,0.891063,2.529567,0.109585,0.688565,-0.299177,0.400616,1.211040,-0.744331,-0.032518,-0.216460,-0.121227,-0.090531,0.132035,-0.103088,0.072434
601433334983181105!,thoughtful-steel-butterfly,0.020000,0.905240,2.520909,0.108816,0.686322,-0.300711,0.399465,1.621959,-0.988432,-0.120580,-0.231968,-0.185337,-0.139519,0.058386,-0.069668,0.058457
601433334983181105!,thoughtful-steel-butterfly,0.030000,0.922391,2.510238,0.107099,0.683957,-0.302916,0.397797,1.806552,-1.146702,-0.222019,-0.241103,-0.254850,-0.194064,0.025632,-0.055799,0.053240
601433334983181105!,thoughtful-steel-butterfly,0.040000,0.940876,2.498164,0.104336,0.681518,-0.305823,0.395566,1.889867,-1.269178,-0.330101,-0.246915,-0.326343,-0.252305,0.011219,-0.050788,0.052028
601433334983181105!,thoughtful-steel-butterfly,0.050000,0.959966,2.484930,0.100474,0.679031,-0.309448,0.392737,1.927765,-1.378730,-0.441923,-0.250911,-0.398093,-0.313668,0.005017,-0.049829,0.052681
601433334983181105!,thoughtful-steel-butterfly,0.060000,0.979332,2.470612,0.095480,0.676509,-0.313786,0.389279,1.944941,-1.486102,-0.556314,-0.253877,-0.469109,-0.378135,0.002484,-0.050763,0.054225
601433334983181105!,thoughtful-steel-butterfly,0.070000,0.998819,2.455204,0.089328,0.673961,-0.318830,0.385159,1.952101,-1.596566,-0.672846,-0.256285,-0.538674,-0.445908,0.001582,-0.052616,0.056205
601433334983181105!,thoughtful-steel-butterfly,0.080000,1.018351,2.438660,0.081997,0.671391,-0.324562,0.380341,1.953609,-1.712826,-0.791423,-0.258422,-0.606136,-0.517243,0.001398,-0.054949,0.058402
601433334983181105!,thoughtful-steel-butterfly,0.090000,1.037879,2.420915,0.073464,0.668801,-0.330958,0.374789,1.950937,-1.836375,-0.912091,-0.260480,-0.670814,-0.592363,0.001527,-0.057562,0.060698
601433334983181105!,thoughtful-steel-butterfly,0.100000,1.057360,2.401892,0.063707,0.666192,-0.337987,0.368463,1.944209,-1.968100,-1.034964,-0.262584,-0.731950,-0.671409,0.001790,-0.060362,0.063025
601433334983181105!,thoughtful-steel-butterfly,0.110000,1.076751,2.381504,0.052702,0.663563,-0.345609,0.361324,1.932875,-2.108565,-1.160199,-0.264813,-0.788701,-0.754398,0.002110,-0.063302,0.065330
601433334983181105!,thoughtful-steel-butterfly,0.120000,1.096002,2.359665,0.040425,0.660913,-0.353775,0.353332,1.916010,-2.258133,-1.287998,-0.267214,-0.840140,-0.841194,0.002456,-0.066356,0.067573
601433334983181105!,thoughtful-steel-butterfly,0.130000,1.115051,2.336280,0.026848,0.658242,-0.362428,0.344451,1.892441,-2.417035,-1.418627,-0.269816,-0.885271,-0.931473,0.002816,-0.069507,0.069715
601433334983181105!,thoughtful-steel-butterfly,0.140000,1.133824,2.311257,0.011939,0.655547,-0.371498,0.334648,1.860786,-2.585400,-1.552436,-0.272650,-0.923052,-1.024692,0.003189,-0.072741,0.071721
601433334983181105!,thoughtful-steel-butterfly,0.150000,1.152232,2.284500,-0.004334,0.652827,-0.380906,0.323899,1.819465,-2.763293,-1.689891,-0.275783,-0.952430,-1.120060,0.003577,-0.076042,0.073557
601433334983181105!,thoughtful-steel-butterfly,0.160000,1.170167,2.255915,-0.022014,0.650081,-0.390563,0.312187,1.766691,-2.950747,-1.831600,-0.279355,-0.972392,-1.216514,0.003981,-0.079393,0.075191
601433334983181105!,thoughtful-steel-butterfly,0.170000,1.187504,2.225407,-0.041146,0.647302,-0.400368,0.299509,1.700453,-3.147797,-1.978332,-0.283641,-0.982011,-1.312701,0.004402,-0.082775,0.076594
601433334983181105!,thoughtful-steel-butterfly,0.180000,1.204097,2.192881,-0.061787,0.644483,-0.410214,0.285876,1.618498,-3.354529,-2.131025,-0.289126,-0.980512,-1.406974,0.004835,-0.086160,0.077742
601433334983181105!,thoughtful-steel-butterfly,0.190000,1.219774,2.158239,-0.084003,0.641610,-0.419984,0.271317,1.518326,-3.571107,-2.290776,-0.296596,-0.967344,-1.497397,0.005271,-0.089512,0.078607
601433334983181105!,thoughtful-steel-butterfly,0.200000,1.234337,2.121384,-0.107872,0.638659,-0.429561,0.255885,1.397197,-3.797800,-2.458786,-0.307245,-0.942243,-1.581772,0.005686,-0.092779,0.079164
601433334983181105!,thoughtful-steel-butterfly,0.210000,1.247559,2.082215,-0.133485,0.635591,-0.438824,0.239652,1.252179,-4.034965,-2.636275,-0.322786,-0.905298,-1.657680,0.006045,-0.095888,0.079379
601433334983181105!,thoughtful-steel-butterfly,0.220000,1.259182,2.040626,-0.160943,0.632349,-0.447656,0.222720,1.080240,-4.282985,-2.824333,-0.345562,-0.857013,-1.722553,0.006289,-0.098735,0.079205
601433334983181105!,thoughtful-steel-butterfly,0.230000,1.268918,1.996511,-0.190361,0.628847,-0.455946,0.205214,0.878418,-4.542135,-3.023705,-0.378626,-0.798342,-1.773761,0.006336,-0.101179,0.078575
601433334983181105!,thoughtful-steel-butterfly,0.240000,1.276453,1.949763,-0.221843,0.624958,-0.463598,0.187289,0.644160,-4.812378,-3.234534,-0.425747,-0.730726,-1.808773,0.006054,-0.103017,0.077385
601433334983181105!,thoughtful-steel-butterfly,0.250000,1.281489,1.900272,-0.255439,0.620486,-0.470532,0.169116,0.375935,-5.093166,-3.456055,-0.491230,-0.656108,-1.825494,0.005222,-0.103957,0.075470
601433334983181105!,thoughtful-steel-butterfly,0.260000,1.283682,1.847936,-0.291252,0.615223,-0.476691,0.150882,0.072909,-5.382723,-3.686145,-0.580091,-0.576664,-1.821891,0.003676,-0.103702,0.072654
