ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
1655013521702936138!,great-proficient-bumblebee,0.000000,-2.104684,-0.003336,0.000000,-0.003336,0.000000,0.000000,0.000000,0.000000,-0.164480,-0.139551,-0.055535,-0.014617
1655013521702936138!,great-proficient-bumblebee,0.010000,-2.095689,0.005268,0.000000,0.005268,1.798946,1.720779,0.000000,1.720779,-0.352523,-0.323089,-0.249400,-0.225234
1655013521702936138!,great-proficient-bumblebee,0.020000,-2.063808,0.051655,0.000000,0.051655,4.576853,7.555586,0.000000,7.555586,-0.336799,-0.282646,-0.216153,-0.237082
1655013521702936138!,great-proficient-bumblebee,0.030000,-2.005932,0.152674,0.000000,0.152674,6.989751,12.630225,0.000000,12.630225,-0.322731,-0.246454,-0.186397,-0.247683
1655013521702936138!,great-proficient-bumblebee,0.040000,-1.925489,0.301187,0.000000,0.301187,9.076058,17.024544,0.000000,17.024544,-0.310155,-0.214091,-0.159784,-0.257159
1655013521702936138!,great-proficient-bumblebee,0.050000,-1.825557,0.490786,0.000000,0.490786,10.870363,20.810448,0.000000,20.810448,-0.298922,-0.185175,-0.136002,-0.265623
1655013521702936138!,great-proficient-bumblebee,0.060000,-1.709014,0.715465,0.000000,0.715465,12.403814,24.052679,0.000000,24.052679,-0.288899,-0.159366,-0.114771,-0.273175
1655013521702936138!,great-proficient-bumblebee,0.070000,-1.578397,0.969935,0.000000,0.969935,13.704485,26.809609,0.000000,26.809609,-0.279967,-0.136357,-0.095839,-0.279905
1655013521702936138!,great-proficient-bumblebee,0.080000,-1.435867,1.249693,0.000000,1.249693,14.797667,29.133822,0.000000,29.133822,-0.272015,-0.115865,-0.078975,-0.285896
1655013521702936138!,great-proficient-bumblebee,0.090000,-1.283348,1.550727,0.000000,1.550727,15.706105,31.072609,0.000000,31.072609,-0.264945,-0.097637,-0.063970,-0.291223
1655013521702936138!,great-proficient-bumblebee,0.100000,-1.122562,1.869440,0.000000,1.869440,16.450243,32.668486,0.000000,32.668486,-0.258667,-0.081443,-0.050635,-0.295953
