ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
1460980538131992363!,thoughtful-antique-butterfly,0.000000,-1.806083,-1.588326,-0.054999,-0.622043,-0.416506,-0.276627,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.075140,0.312757,-0.216905,0.003594,-0.171597,0.481807
1460980538131992363!,thoughtful-antique-butterfly,0.010000,-1.812868,-1.571740,-0.053710,-0.620235,-0.416683,-0.276360,-1.344313,3.318713,0.255610,0.360748,-0.035478,0.053492,0.023395,0.219526,-0.025749,0.082704,-0.004254,0.314360
1460980538131992363!,thoughtful-antique-butterfly,0.020000,-1.826783,-1.528852,-0.047622,-0.615296,-0.416066,-0.277289,-1.424501,5.264164,0.955428,0.629228,0.159132,-0.238774,0.043719,0.145373,0.038046,0.090843,0.048047,0.202970
1460980538131992363!,thoughtful-antique-butterfly,0.030000,-1.839073,-1.470533,-0.034664,-0.607915,-0.413312,-0.281378,-1.026514,6.404802,1.627598,0.852982,0.393521,-0.578036,0.054246,0.110780,0.067278,0.094074,0.071877,0.149649
1460980538131992363!,thoughtful-antique-butterfly,0.040000,-1.846315,-1.402727,-0.015224,-0.598297,-0.408047,-0.288959,-0.424309,7.164401,2.248464,1.080480,0.661744,-0.934468,0.060179,0.093056,0.081323,0.095561,0.083080,0.121147
1460980538131992363!,thoughtful-antique-butterfly,0.050000,-1.847126,-1.328316,0.010113,-0.586249,-0.399917,-0.300110,0.251122,7.723616,2.801594,1.340317,0.967006,-1.288603,0.063666,0.082196,0.088746,0.096790,0.088666,0.102954
1460980538131992363!,thoughtful-antique-butterfly,0.060000,-1.841111,-1.248946,0.040608,-0.571353,-0.388514,-0.314733,0.931493,8.154955,3.273942,1.649815,1.315920,-1.624403,0.065502,0.073926,0.093204,0.098471,0.091625,0.088982
1460980538131992363!,thoughtful-antique-butterfly,0.070000,-1.828433,-1.165774,0.075400,-0.553057,-0.373360,-0.332569,1.572722,8.484674,3.653531,2.019192,1.715305,-1.925694,0.065872,0.066526,0.096182,0.100974,0.093174,0.076921
1460980538131992363!,thoughtful-antique-butterfly,0.080000,-1.809655,-1.079790,0.113501,-0.530727,-0.353917,-0.353189,2.138921,8.720486,3.928219,2.453265,2.170349,-2.174824,0.064690,0.059440,0.098209,0.104503,0.093761,0.066189
1460980538131992363!,thoughtful-antique-butterfly,0.090000,-1.785690,-0.991941,0.153802,-0.503708,-0.329608,-0.375977,2.596513,8.864365,4.084863,2.951942,2.683308,-2.352377,0.061812,0.052613,0.099442,0.109143,0.093543,0.056933
1460980538131992363!,thoughtful-antique-butterfly,0.100000,-1.757786,-0.903154,0.195048,-0.471366,-0.299849,-0.400113,2.913017,8.917836,4.108794,3.509731,3.252540,-2.437487,0.057184,0.046167,0.099960,0.114861,0.092632,0.049492
1460980538131992363!,thoughtful-antique-butterfly,0.110000,-1.727515,-0.814332,0.235826,-0.433159,-0.264100,-0.424560,3.058108,8.883167,3.983941,4.114392,3.871740,-2.408442,0.050947,0.040247,0.099903,0.121475,0.091213,0.044110
1460980538131992363!,thoughtful-antique-butterfly,0.120000,-1.696852,-0.726239,0.274471,-0.388770,-0.222008,-0.448010,3.006777,8.762353,3.694512,4.744955,4.528440,-2.244034,0.043507,0.034962,0.099520,0.128633,0.089581,0.040798
1460980538131992363!,thoughtful-antique-butterfly,0.130000,-1.667838,-0.639727,0.309285,-0.338090,-0.173269,-0.469018,2.740961,8.554524,3.226692,5.370732,5.205690,-1.923130,0.035540,0.030458,0.099120,0.135780,0.088105,0.039427
1460980538131992363!,thoughtful-antique-butterfly,0.140000,-1.642635,-0.555679,0.338464,-0.281368,-0.117775,-0.485931,2.254101,8.256491,2.573400,5.950485,5.880449,-1.425242,0.027990,0.026914,0.099052,0.142173,0.087207,0.039719
1460980538131992363!,thoughtful-antique-butterfly,0.150000,-1.623405,-0.475034,0.360178,-0.219302,-0.055689,-0.496889,1.555464,7.863133,1.739688,6.434208,6.522399,-0.731001,0.021959,0.024621,0.099605,0.146925,0.087267,0.041405
1460980538131992363!,thoughtful-antique-butterfly,0.160000,-1.612126,-0.398780,0.372730,-0.153117,0.012479,-0.499844,0.673152,7.371482,0.747798,6.768372,7.091696,0.177056,0.018559,0.023968,0.100929,0.149129,0.088540,0.044301
1460980538131992363!,thoughtful-antique-butterfly,0.170000,-1.610400,-0.327894,0.374741,-0.084556,0.085763,-0.492590,-0.345913,6.785408,-0.360516,6.904541,7.536002,1.312067,0.018642,0.025415,0.102944,0.148053,0.091047,0.048419
1460980538131992363!,thoughtful-antique-butterfly,0.180000,-1.619294,-0.263264,0.365334,-0.015773,0.162594,-0.472825,-1.440909,6.120665,-1.526819,6.809581,7.787443,2.677923,0.022486,0.029358,0.105302,0.143409,0.094499,0.053992
1460980538131992363!,thoughtful-antique-butterfly,0.190000,-1.639229,-0.205450,0.344280,0.050859,0.240642,-0.438283,-2.548259,5.407928,-2.686034,6.474131,7.760238,4.260802,0.029475,0.035853,0.107435,0.135669,0.098296,0.061280
1460980538131992363!,thoughtful-antique-butterfly,0.200000,-1.670067,-0.154810,0.311923,0.112986,0.316602,-0.386993,-3.613660,4.686210,-3.779380,5.912729,7.354663,6.016912,0.037943,0.044537,0.108607,0.126195,0.101553,0.070605
1460980538131992363!,thoughtful-antique-butterfly,0.210000,-1.711222,-0.111319,0.269108,0.168492,0.386163,-0.317613,-4.605749,3.995719,-4.769477,5.154487,6.464423,7.859646,0.045251,0.054321,0.108151,0.117274,0.103293,0.081876
1460980538131992363!,thoughtful-antique-butterfly,0.220000,-1.761911,-0.074406,0.216960,0.215537,0.443985,-0.229951,-5.518414,3.358432,-5.645121,4.223213,4.995894,9.645954,0.048267,0.063799,0.105440,0.111642,0.102513,0.094901
1460980538131992363!,thoughtful-antique-butterfly,0.230000,-1.821368,-0.043625,0.156604,0.252392,0.483988,-0.125523,-6.353901,2.766259,-6.405969,3.114175,2.898035,11.174131,0.044199,0.072025,0.099766,0.111628,0.098222,0.109966
1460980538131992363!,thoughtful-antique-butterfly,0.240000,-1.888733,-0.018748,0.089270,0.277064,0.499933,-0.008164,-7.090107,2.185039,-7.030626,1.787310,0.199177,12.196573,0.031384,0.079509,0.089984,0.118279,0.089293,0.128735
1460980538131992363!,thoughtful-antique-butterfly,0.250000,-1.962645,0.000179,0.016668,0.287091,0.486408,0.115789,-7.642523,1.586854,-7.439656,0.187343,-2.965330,12.456758,0.009504,0.088752,0.074215,0.131033,0.074258,0.154823
1460980538131992363!,thoughtful-antique-butterfly,0.260000,-2.040466,0.013135,-0.058297,0.279605,0.439936,0.237606,-7.839199,0.995782,-7.476492,-1.702251,-6.343000,11.744297,-0.020665,0.104025,0.049938,0.147969,0.051358,0.193685
1460980538131992363!,thoughtful-antique-butterfly,0.270000,-2.117438,0.020746,-0.130858,0.252046,0.360057,0.346928,-7.436085,0.530461,-6.932659,-3.793331,-9.589334,9.952251,-0.057566,0.129464,0.015324,0.166596,0.019555,0.250312
1460980538131992363!,thoughtful-antique-butterfly,0.280000,-2.186264,0.025323,-0.194216,0.203487,0.249985,0.433021,-6.185416,0.406569,-5.626125,-5.846859,-12.323735,7.114535,-0.098126,0.165502,-0.027736,0.184414,-0.018999,0.324051
1460980538131992363!,thoughtful-antique-butterfly,0.290000,-2.237641,0.031512,-0.240379,0.136127,0.116609,0.486212,-3.950778,0.867675,-3.513036,-7.489486,-14.196690,3.404803,-0.135451,0.204565,-0.069718,0.198624,-0.055694,0.401262
1460980538131992363!,thoughtful-antique-butterfly,0.300000,-2.262062,0.045771,-0.262089,0.056169,-0.030101,0.499093,-0.834648,2.044903,-0.780778,-8.315976,-14.937996,-0.900921,-0.157102,0.229328,-0.092421,0.205618,-0.074720,0.451213
1460980538131992363!,thoughtful-antique-butterfly,0.310000,-2.252547,0.074963,-0.255133,-0.026703,-0.177872,0.467292,2.743778,3.813030,2.139817,-8.052921,-14.371722,-5.470509,-0.149418,0.218650,-0.076346,0.202472,-0.059725,0.435813
1460980538131992363!,thoughtful-antique-butterfly,0.320000,-2.207832,0.122520,-0.220414,-0.101462,-0.313034,0.389884,6.116649,5.736387,4.712952,-6.718763,-12.381709,-9.941152,-0.110703,0.164873,-0.018612,0.190976,-0.009316,0.341214
1460980538131992363!,thoughtful-antique-butterfly,0.330000,-2.133462,0.187030,-0.163594,-0.158831,-0.420915,0.269872,8.612542,7.268700,6.524933,-4.621396,-8.898680,-13.879129,-0.061905,0.086752,0.056354,0.180681,0.054261,0.204165
1460980538131992363!,thoughtful-antique-butterfly,0.340000,-2.040414,0.262488,-0.093028,-0.193239,-0.486544,0.115217,9.850153,8.105571,7.446409,-2.165970,-3.958437,-16.715836,-0.034840,0.017580,0.112789,0.183697,0.099750,0.090490
1460980538131992363!,thoughtful-antique-butterfly,0.350000,-1.941352,0.344080,-0.017432,-0.202301,-0.496493,-0.059119,9.802989,8.345759,7.537280,0.367733,2.116043,-17.770788,-0.044644,-0.024941,0.134963,0.204714,0.114091,0.035947
1460980538131992363!,thoughtful-antique-butterfly,0.360000,-1.848626,0.426970,0.055126,-0.185996,-0.442718,-0.232381,8.589965,8.291693,6.837574,2.849112,8.635965,-16.452679,-0.080799,-0.047672,0.134110,0.237991,0.107917,0.026130
1460980538131992363!,thoughtful-antique-butterfly,0.370000,-1.773370,0.508924,0.116405,-0.145867,-0.325743,-0.379330,6.333834,8.093949,5.286984,5.072661,14.573525,-12.514746,-0.119772,-0.062112,0.128944,0.270175,0.098943,0.031340
1460980538131992363!,thoughtful-antique-butterfly,0.380000,-1.724804,0.588182,0.157987,-0.086426,-0.157045,-0.474696,3.269596,7.638778,2.919504,6.661690,18.792375,-6.217148,-0.139807,-0.065716,0.127288,0.284830,0.096272,0.041927
1460980538131992363!,thoughtful-antique-butterfly,0.390000,-1.709001,0.660717,0.173021,-0.016034,0.041074,-0.498310,-0.110497,6.774151,0.048932,7.217517,20.310459,1.674127,-0.130360,-0.047528,0.125753,0.271006,0.098752,0.066215
