ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
94779979130183620!,lush-impartial-bumblebee,0.000000,1.132389,-1.994306,0.000000,-1.994306,0.000000,0.000000,0.000000,0.000000,0.063950,-0.010288,0.267729
94779979130183620!,lush-impartial-bumblebee,0.010000,1.120074,-1.989345,0.000000,-1.989345,-2.463079,0.992146,0.000000,0.992146,0.347253,0.265200,0.514903
94779979130183620!,lush-impartial-bumblebee,0.020000,1.054601,-1.977380,0.000000,-1.977380,-10.630121,1.400783,0.000000,1.400783,0.364362,0.233690,0.470236
94779979130183620!,lush-impartial-bumblebee,0.030000,0.912742,-1.961607,0.000000,-1.961607,-17.732974,1.753427,0.000000,1.753427,0.379672,0.205484,0.430271
94779979130183620!,lush-impartial-bumblebee,0.040000,0.704568,-1.942555,0.000000,-1.942555,-23.883454,2.056025,0.000000,2.056025,0.393360,0.180255,0.394539
94779979130183620!,lush-impartial-bumblebee,0.050000,0.439084,-1.920698,0.000000,-1.920698,-29.182271,2.313937,0.000000,2.313937,0.405589,0.157706,0.362621
94779979130183620!,lush-impartial-bumblebee,0.060000,0.124346,-1.896458,0.000000,-1.896458,-33.720117,2.531985,0.000000,2.531985,0.416503,0.137571,0.334135
94779979130183620!,lush-impartial-bumblebee,0.070000,-0.232444,-1.870211,0.000000,-1.870211,-37.578645,2.714507,0.000000,2.714507,0.426234,0.119609,0.308738
94779979130183620!,lush-impartial-bumblebee,0.080000,-0.624853,-1.842295,0.000000,-1.842295,-40.831352,2.865409,0.000000,2.865409,0.434901,0.103602,0.286122
94779979130183620!,lush-impartial-bumblebee,0.090000,-1.047144,-1.813008,0.000000,-1.813008,-43.544377,2.988203,0.000000,2.988203,0.442610,0.089354,0.266006
94779979130183620!,lush-impartial-bumblebee,0.100000,-1.494201,-1.782617,0.000000,-1.782617,-45.777226,3.086046,0.000000,3.086046,0.449458,0.076688,0.248139
94779979130183620!,lush-impartial-bumblebee,0.110000,-1.961474,-1.751358,0.000000,-1.751358,-47.583417,3.161778,0.000000,3.161778,0.455531,0.065446,0.232295
94779979130183620!,lush-impartial-bumblebee,0.120000,-2.285016,-1.719432,0.000000,-1.719432,-49.011070,3.217949,0.000000,3.217949,0.460190,0.057235,0.220063
94779979130183620!,lush-impartial-bumblebee,0.130000,-2.285016,-1.687058,0.000000,-1.687058,-1.142933,3.256846,0.000000,3.256846,0.373772,0.270603,0.435417
94779979130183620!,lush-impartial-bumblebee,0.140000,-2.285016,-1.654371,0.000000,-1.654371,-7.258929,3.280537,0.000000,3.280537,0.385354,0.244808,0.406023
94779979130183620!,lush-impartial-bumblebee,0.150000,-2.285016,-1.621514,0.000000,-1.621514,-6.477503,3.290864,0.000000,3.290864,0.384349,0.249388,0.408132
94779979130183620!,lush-impartial-bumblebee,0.160000,-2.285016,-1.588612,0.000000,-1.588612,-6.577344,3.289481,0.000000,3.289481,0.384891,0.249926,0.406424
94779979130183620!,lush-impartial-bumblebee,0.170000,-2.285016,-1.555775,0.000000,-1.555775,-6.564587,3.277871,0.000000,3.277871,0.385183,0.250835,0.405390
94779979130183620!,lush-impartial-bumblebee,0.180000,-2.285016,-1.523099,0.000000,-1.523099,-6.566217,3.257360,0.000000,3.257360,0.385459,0.251566,0.404437
94779979130183620!,lush-impartial-bumblebee,0.190000,-2.285016,-1.490667,0.000000,-1.490667,-6.566009,3.229136,0.000000,3.229136,0.385693,0.252204,0.403622
94779979130183620!,lush-impartial-bumblebee,0.200000,-2.285016,-1.458550,0.000000,-1.458550,-6.566036,3.194263,0.000000,3.194263,0.385895,0.252750,0.402922
94779979130183620!,lush-impartial-bumblebee,0.210000,-2.285016,-1.426810,0.000000,-1.426810,-6.566032,3.153689,0.000000,3.153689,0.386066,0.253215,0.402326
94779979130183620!,lush-impartial-bumblebee,0.220000,-2.285016,-1.395500,0.000000,-1.395500,-6.566033,3.108262,0.000000,3.108262,0.386211,0.253607,0.401824
94779979130183620!,lush-impartial-bumblebee,0.230000,-2.285016,-1.364665,0.000000,-1.364665,-6.566033,3.058738,0.000000,3.058738,0.386332,0.253935,0.401404
94779979130183620!,lush-impartial-bumblebee,0.240000,-2.285016,-1.334343,0.000000,-1.334343,-6.566033,3.005791,0.000000,3.005791,0.386432,0.254206,0.401057
94779979130183620!,lush-impartial-bumblebee,0.250000,-2.285016,-1.304564,0.000000,-1.304564,-6.566033,2.950020,0.000000,2.950020,0.386513,0.254425,0.400776
94779979130183620!,lush-impartial-bumblebee,0.260000,-2.285016,-1.275354,0.000000,-1.275354,-6.566033,2.891957,0.000000,2.891957,0.386577,0.254599,0.400553
94779979130183620!,lush-impartial-bumblebee,0.270000,-2.285016,-1.246733,0.000000,-1.246733,-6.566033,2.832076,0.000000,2.832076,0.386627,0.254733,0.400381
94779979130183620!,lush-impartial-bumblebee,0.280000,-2.285016,-1.218719,0.000000,-1.218719,-6.566033,2.770796,0.000000,2.770796,0.386663,0.254832,0.400255
94779979130183620!,lush-impartial-bumblebee,0.290000,-2.285016,-1.191323,0.000000,-1.191323,-6.566033,2.708486,0.000000,2.708486,0.386688,0.254899,0.400169
94779979130183620!,lush-impartial-bumblebee,0.300000,-2.285016,-1.164553,0.000000,-1.164553,-6.566033,2.645474,0.000000,2.645474,0.386703,0.254939,0.400118
94779979130183620!,lush-impartial-bumblebee,0.310000,-2.285016,-1.138415,0.000000,-1.138415,-6.566033,2.582047,0.000000,2.582047,0.386708,0.254954,0.400098
94779979130183620!,lush-impartial-bumblebee,0.320000,-2.285016,-1.112913,0.000000,-1.112913,-6.566033,2.518459,0.000000,2.518459,0.386706,0.254949,0.400105
94779979130183620!,lush-impartial-bumblebee,0.330000,-2.285016,-1.088046,0.000000,-1.088046,-6.566033,2.454931,0.000000,2.454931,0.386697,0.254924,0.400137
94779979130183620!,lush-impartial-bumblebee,0.340000,-2.285016,-1.063813,0.000000,-1.063813,-6.566033,2.391656,0.000000,2.391656,0.386682,0.254884,0.400188
94779979130183620!,lush-impartial-bumblebee,0.350000,-2.285016,-1.040211,0.000000,-1.040211,-6.566033,2.328802,0.000000,2.328802,0.386662,0.254830,0.400258
94779979130183620!,lush-impartial-bumblebee,0.360000,-2.285016,-1.017234,0.000000,-1.017234,-6.566033,2.266516,0.000000,2.266516,0.386638,0.254763,0.400343
94779979130183620!,lush-impartial-bumblebee,0.370000,-2.285016,-0.994877,0.000000,-0.994877,-6.566033,2.204921,0.000000,2.204921,0.386610,0.254687,0.400441
94779979130183620!,lush-impartial-bumblebee,0.380000,-2.285016,-0.973132,0.000000,-0.973132,-6.566033,2.144127,0.000000,2.144127,0.386578,0.254601,0.400550
94779979130183620!,lush-impartial-bumblebee,0.390000,-2.285016,-0.951990,0.000000,-0.951990,-6.566033,2.084223,0.000000,2.084223,0.386544,0.254509,0.400669
94779979130183620!,lush-impartial-bumblebee,0.400000,-2.285016,-0.931442,0.000000,-0.931442,-6.566033,2.025288,0.000000,2.025288,0.386507,0.254410,0.400796
94779979130183620!,lush-impartial-bumblebee,0.410000,-2.285016,-0.911479,0.000000,-0.911479,-6.566033,1.967385,0.000000,1.967385,0.386469,0.254306,0.400929
94779979130183620!,lush-impartial-bumblebee,0.420000,-2.285016,-0.892089,0.000000,-0.892089,-6.566033,1.910567,0.000000,1.910567,0.386429,0.254198,0.401067
94779979130183620!,lush-impartial-bumblebee,0.430000,-2.285016,-0.873262,0.000000,-0.873262,-6.566033,1.854877,0.000000,1.854877,0.386388,0.254087,0.401210
94779979130183620!,lush-impartial-bumblebee,0.440000,-2.285016,-0.854986,0.000000,-0.854986,-6.566033,1.800349,0.000000,1.800349,0.386346,0.253973,0.401355
94779979130183620!,lush-impartial-bumblebee,0.450000,-2.285016,-0.837249,0.000000,-0.837249,-6.566033,1.747008,0.000000,1.747008,0.386303,0.253857,0.401503
94779979130183620!,lush-impartial-bumblebee,0.460000,-2.285016,-0.820040,0.000000,-0.820040,-6.566033,1.694874,0.000000,1.694874,0.386260,0.253741,0.401653
