ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
864702528277824826!,talented-antique-butterfly,0.000000,1.382094,0.434754,0.946998,1.335138,0.004833,0.999988,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.262527,0.162963,0.135215,-0.086717,0.159494,0.108146
864702528277824826!,talented-antique-butterfly,0.010000,1.374106,0.431757,0.943828,1.334453,0.001416,0.999999,-1.595804,-0.596425,-0.633576,-0.137772,-0.682813,0.000967,0.407501,0.335668,0.292991,0.160066,0.308626,0.279428
864702528277824826!,talented-antique-butterfly,0.020000,1.346068,0.427663,0.931646,1.337748,-0.009574,0.999954,-4.012435,-0.215689,-1.803736,0.790079,-1.514980,-0.014506,0.341006,0.303310,0.223147,0.229888,0.225574,0.229079
864702528277824826!,talented-antique-butterfly,0.030000,1.296788,0.427482,0.909457,1.349423,-0.027368,0.999625,-5.850254,0.187185,-2.637554,1.536922,-2.042806,-0.055929,0.291798,0.276338,0.171133,0.282967,0.163075,0.185894
864702528277824826!,talented-antique-butterfly,0.040000,1.231400,0.431472,0.880138,1.367749,-0.049305,0.998784,-7.231879,0.618010,-3.230134,2.119340,-2.342897,-0.115656,0.255712,0.252685,0.132110,0.323785,0.115416,0.146302
864702528277824826!,talented-antique-butterfly,0.050000,1.154083,0.439879,0.845767,1.391163,-0.073403,0.997302,-8.231377,1.067840,-3.647296,2.553564,-2.475047,-0.182167,0.230323,0.231431,0.103240,0.354825,0.079313,0.108745
864702528277824826!,talented-antique-butterfly,0.060000,1.068411,0.452800,0.807856,1.418259,-0.098229,0.995164,-8.899300,1.516270,-3.937298,2.855398,-2.489242,-0.245704,0.213981,0.212299,0.082859,0.377571,0.052900,0.073011
864702528277824826!,talented-antique-butterfly,0.070000,0.977507,0.470095,0.767492,1.447794,-0.122813,0.992430,-9.277739,1.937180,-4.137678,3.041289,-2.428445,-0.300520,0.205285,0.195353,0.069913,0.393085,0.035044,0.039746
864702528277824826!,talented-antique-butterfly,0.080000,0.884080,0.491360,0.725421,1.478693,-0.146585,0.989198,-9.408768,2.304820,-4.279412,3.129079,-2.329175,-0.345152,0.202849,0.180800,0.063571,0.402312,0.024890,0.010015
864702528277824826!,talented-antique-butterfly,0.090000,0.790404,0.515951,0.682095,1.510068,-0.169312,0.985562,-9.337936,2.598703,-4.389368,3.137848,-2.221234,-0.381591,0.205254,0.168836,0.062994,0.406224,0.021571,-0.015115
864702528277824826!,talented-antique-butterfly,0.100000,0.698279,0.543058,0.637712,1.541222,-0.191026,0.981585,-9.113958,2.806360,-4.491476,3.086845,-2.127388,-0.414010,0.211106,0.159533,0.067235,0.405852,0.024075,-0.034909
864702528277824826!,talented-antique-butterfly,0.110000,0.609005,0.571789,0.592236,1.571649,-0.211956,0.977279,-8.786000,2.923818,-4.606928,2.993908,-2.063406,-0.447519,0.219127,0.152792,0.075241,0.402252,0.031236,-0.049139
864702528277824826!,talented-antique-butterfly,0.120000,0.523301,0.601244,0.545431,1.600999,-0.232464,0.972605,-8.399806,2.954342,-4.753653,2.873634,-2.038673,-0.487267,0.228231,0.148334,0.085926,0.396443,0.041812,-0.058122
864702528277824826!,talented-antique-butterfly,0.130000,0.441496,0.630597,0.496915,1.629060,-0.252957,0.967477,-7.994749,2.905976,-4.946114,2.736764,-2.057058,-0.537840,0.237570,0.145771,0.098253,0.389331,0.054594,-0.062558
864702528277824826!,talented-antique-butterfly,0.140000,0.363622,0.659119,0.446185,1.655705,-0.273854,0.961771,-7.602073,2.789122,-5.194907,2.589699,-2.117910,-0.603052,0.246542,0.144682,0.111320,0.381657,0.068507,-0.063343
864702528277824826!,talented-antique-butterfly,0.150000,0.289456,0.686183,0.392654,1.680843,-0.295551,0.955327,-7.244289,2.614640,-5.506669,2.434358,-2.217203,-0.685939,0.254761,0.144658,0.124401,0.373984,0.082674,-0.061418
