ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
484867086299433940!,great-vivacious-beetle,0.000000,1.547051,-1.978286,1.419876,-0.483687,0.000000,0.000000,0.000000,0.000000,0.202689,0.035185
484867086299433940!,great-vivacious-beetle,0.010000,1.544984,-1.975390,1.420948,-0.480527,-0.411087,0.577930,0.212951,0.629709,0.224148,0.055255
484867086299433940!,great-vivacious-beetle,0.020000,1.539662,-1.966734,1.424070,-0.471194,-0.653794,1.153578,0.408871,1.235713,0.187806,0.036090
484867086299433940!,great-vivacious-beetle,0.030000,1.531542,-1.952638,1.428960,-0.456149,-0.970025,1.664678,0.564983,1.769900,0.181173,0.033295
484867086299433940!,great-vivacious-beetle,0.040000,1.520257,-1.933467,1.435274,-0.435877,-1.284636,2.165542,0.691710,2.277693,0.174997,0.030424
484867086299433940!,great-vivacious-beetle,0.050000,1.505802,-1.909297,1.442701,-0.410625,-1.601455,2.660715,0.785908,2.761234,0.169736,0.027942
484867086299433940!,great-vivacious-beetle,0.060000,1.488154,-1.880161,1.450905,-0.380623,-1.920099,3.153423,0.845274,3.222116,0.164950,0.025788
484867086299433940!,great-vivacious-beetle,0.070000,1.467302,-1.846075,1.459527,-0.346095,-2.238836,3.644190,0.867960,3.660294,0.160288,0.023935
484867086299433940!,great-vivacious-beetle,0.080000,1.443260,-1.807066,1.468191,-0.307273,-2.554626,4.131069,0.852724,4.074431,0.155456,0.022376
484867086299433940!,great-vivacious-beetle,0.090000,1.416111,-1.763245,1.476503,-0.264461,-2.863701,4.610031,0.799281,4.462434,0.150293,0.021158
484867086299433940!,great-vivacious-beetle,0.100000,1.385952,-1.714735,1.484082,-0.217948,-3.160963,5.075161,0.708073,4.821506,0.144580,0.020258
484867086299433940!,great-vivacious-beetle,0.110000,1.352928,-1.661711,1.490558,-0.168039,-3.440891,5.518969,0.580411,5.148439,0.138209,0.019674
484867086299433940!,great-vivacious-beetle,0.120000,1.317236,-1.604422,1.495580,-0.115062,-3.697900,5.933009,0.418532,5.440084,0.131166,0.019403
484867086299433940!,great-vivacious-beetle,0.130000,1.279123,-1.543199,1.498824,-0.059376,-3.926807,6.308581,0.225559,5.693763,0.123537,0.019442
484867086299433940!,great-vivacious-beetle,0.140000,1.238886,-1.478458,1.499999,-0.001360,-4.123298,6.637477,0.005355,5.907638,0.115499,0.019778
