ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
1725375421233231923!,great-proficient-bumblebee,0.000000,-1.982134,0.524272,0.000000,0.524272,0.000000,0.000000,0.000000,0.000000,-0.039110,-0.043366,0.017353,0.081420
1725375421233231923!,great-proficient-bumblebee,0.010000,-1.977206,0.524101,0.000000,0.524101,0.985552,-0.034289,0.000000,-0.034289,0.041133,0.033917,0.086211,0.146887
1725375421233231923!,great-proficient-bumblebee,0.020000,-1.965231,0.515839,0.000000,0.515839,1.409452,-1.618081,0.000000,-1.618081,0.047011,0.029734,0.073752,0.142178
1725375421233231923!,great-proficient-bumblebee,0.030000,-1.949302,0.492748,0.000000,0.492748,1.775405,-2.996904,0.000000,-2.996904,0.052267,0.025985,0.062602,0.137967
1725375421233231923!,great-proficient-bumblebee,0.040000,-1.929963,0.456748,0.000000,0.456748,2.089563,-4.192256,0.000000,-4.192256,0.056964,0.022630,0.052630,0.134204
1725375421233231923!,great-proficient-bumblebee,0.050000,-1.907702,0.409566,0.000000,0.409566,2.357467,-5.223496,0.000000,-5.223496,0.061157,0.019627,0.043719,0.130845
1725375421233231923!,great-proficient-bumblebee,0.060000,-1.882954,0.352752,0.000000,0.352752,2.584102,-6.108057,0.000000,-6.108057,0.064897,0.016943,0.035763,0.127848
1725375421233231923!,great-proficient-bumblebee,0.070000,-1.856110,0.287692,0.000000,0.287692,2.773954,-6.861634,0.000000,-6.861634,0.068229,0.014545,0.028667,0.125179
1725375421233231923!,great-proficient-bumblebee,0.080000,-1.827520,0.215629,0.000000,0.215629,2.931060,-7.498354,0.000000,-7.498354,0.071195,0.012405,0.022344,0.122803
1725375421233231923!,great-proficient-bumblebee,0.090000,-1.797496,0.137676,0.000000,0.137676,3.059052,-8.030934,0.000000,-8.030934,0.073829,0.010498,0.016718,0.120691
1725375421233231923!,great-proficient-bumblebee,0.100000,-1.766324,0.054865,0.000000,0.054865,3.161197,-8.470817,0.000000,-8.470817,0.076167,0.008800,0.011718,0.118818
1725375421233231923!,great-proficient-bumblebee,0.110000,-1.734254,-0.031913,0.000000,-0.031913,3.240433,-8.828309,0.000000,-8.828309,0.078238,0.007290,0.007283,0.117159
1725375421233231923!,great-proficient-bumblebee,0.120000,-1.701502,-0.121873,0.000000,-0.121873,3.299405,-9.112684,0.000000,-9.112684,0.080068,0.005949,0.003355,0.115692
1725375421233231923!,great-proficient-bumblebee,0.130000,-1.668261,-0.214320,0.000000,-0.214320,3.340484,-9.332278,0.000000,-9.332278,0.081683,0.004761,-0.000118,0.114398
1725375421233231923!,great-proficient-bumblebee,0.140000,-1.634700,-0.308640,0.000000,-0.308640,3.365803,-9.494579,0.000000,-9.494579,0.083104,0.003710,-0.003181,0.113259
1725375421233231923!,great-proficient-bumblebee,0.150000,-1.600970,-0.404288,0.000000,-0.404288,3.377274,-9.606318,0.000000,-9.606318,0.084351,0.002782,-0.005877,0.112259
1725375421233231923!,great-proficient-bumblebee,0.160000,-1.567202,-0.500783,0.000000,-0.500783,3.376613,-9.673533,0.000000,-9.673533,0.085442,0.001964,-0.008244,0.111384
1725375421233231923!,great-proficient-bumblebee,0.170000,-1.533510,-0.597704,0.000000,-0.597704,3.365358,-9.701646,0.000000,-9.701646,0.086394,0.001245,-0.010314,0.110621
1725375421233231923!,great-proficient-bumblebee,0.180000,-1.499995,-0.694679,0.000000,-0.694679,3.344887,-9.695518,0.000000,-9.695518,0.087221,0.000615,-0.012120,0.109958
1725375421233231923!,great-proficient-bumblebee,0.190000,-1.466745,-0.791383,0.000000,-0.791383,3.316433,-9.659507,0.000000,-9.659507,0.087936,0.000065,-0.013689,0.109385
1725375421233231923!,great-proficient-bumblebee,0.200000,-1.433834,-0.887533,0.000000,-0.887533,3.281100,-9.597516,0.000000,-9.597516,0.088551,-0.000414,-0.015045,0.108892
1725375421233231923!,great-proficient-bumblebee,0.210000,-1.401329,-0.982882,0.000000,-0.982882,3.239874,-9.513040,0.000000,-9.513040,0.089076,-0.000829,-0.016212,0.108471
1725375421233231923!,great-proficient-bumblebee,0.220000,-1.369277,-1.077233,0.000000,-1.077233,3.193637,-9.409206,0.000000,-9.409206,0.089522,-0.001187,-0.017209,0.108113
1725375421233231923!,great-proficient-bumblebee,0.230000,-1.337720,-1.170420,0.000000,-1.170420,3.143171,-9.288802,0.000000,-9.288802,0.089896,-0.001494,-0.018055,0.107812
1725375421233231923!,great-proficient-bumblebee,0.240000,-1.306696,-1.262293,0.000000,-1.262293,3.089174,-9.154314,0.000000,-9.154314,0.090208,-0.001755,-0.018766,0.107562
1725375421233231923!,great-proficient-bumblebee,0.250000,-1.276236,-1.352726,0.000000,-1.352726,3.032265,-9.007955,0.000000,-9.007955,0.090464,-0.001976,-0.019358,0.107357
1725375421233231923!,great-proficient-bumblebee,0.260000,-1.246366,-1.441612,0.000000,-1.441612,2.972996,-8.851699,0.000000,-8.851699,0.090669,-0.002161,-0.019844,0.107191
1725375421233231923!,great-proficient-bumblebee,0.270000,-1.217108,-1.528860,0.000000,-1.528860,2.911853,-8.687300,0.000000,-8.687300,0.090831,-0.002313,-0.020234,0.107061
1725375421233231923!,great-proficient-bumblebee,0.280000,-1.188478,-1.614399,0.000000,-1.614399,2.849270,-8.516315,0.000000,-8.516315,0.090953,-0.002437,-0.020542,0.106963
