ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
1449063972612090346!,lush-bipedal-bumblebee,0.000000,1.660480,1.997172,0.000000,1.997172,0.000000,0.000000,0.000000,0.000000,-0.030544,-0.066350
1449063972612090346!,lush-bipedal-bumblebee,0.010000,1.655852,1.993889,0.000000,1.993889,-0.925544,-0.656596,0.000000,-0.656596,-0.007475,-0.042599
1449063972612090346!,lush-bipedal-bumblebee,0.020000,1.644433,1.985823,0.000000,1.985823,-1.356581,-0.955515,0.000000,-0.955515,-0.004931,-0.039444
1449063972612090346!,lush-bipedal-bumblebee,0.030000,1.628985,1.974963,0.000000,1.974963,-1.728933,-1.213690,0.000000,-1.213690,-0.002658,-0.036624
1449063972612090346!,lush-bipedal-bumblebee,0.040000,1.610063,1.961694,0.000000,1.961694,-2.048827,-1.435445,0.000000,-1.435445,-0.000627,-0.034105
1449063972612090346!,lush-bipedal-bumblebee,0.050000,1.588162,1.946361,0.000000,1.946361,-2.321864,-1.624671,0.000000,-1.624671,0.001185,-0.031857
1449063972612090346!,lush-bipedal-bumblebee,0.060000,1.563726,1.929270,0.000000,1.929270,-2.553091,-1.784871,0.000000,-1.784871,0.002800,-0.029853
1449063972612090346!,lush-bipedal-bumblebee,0.070000,1.537151,1.910699,0.000000,1.910699,-2.747047,-1.919199,0.000000,-1.919199,0.004238,-0.028068
1449063972612090346!,lush-bipedal-bumblebee,0.080000,1.508798,1.890896,0.000000,1.890896,-2.907817,-2.030490,0.000000,-2.030490,0.005517,-0.026481
1449063972612090346!,lush-bipedal-bumblebee,0.090000,1.478993,1.870088,0.000000,1.870088,-3.039081,-2.121300,0.000000,-2.121300,0.006652,-0.025071
1449063972612090346!,lush-bipedal-bumblebee,0.100000,1.448018,1.848471,0.000000,1.848471,-3.144148,-2.193928,0.000000,-2.193928,0.007657,-0.023822
1449063972612090346!,lush-bipedal-bumblebee,0.110000,1.416123,1.826219,0.000000,1.826219,-3.225996,-2.250440,0.000000,-2.250440,0.008547,-0.022717
1449063972612090346!,lush-bipedal-bumblebee,0.120000,1.383527,1.803483,0.000000,1.803483,-3.287300,-2.292695,0.000000,-2.292695,0.009333,-0.021740
1449063972612090346!,lush-bipedal-bumblebee,0.130000,1.350420,1.780395,0.000000,1.780395,-3.330464,-2.322361,0.000000,-2.322361,0.010025,-0.020880
1449063972612090346!,lush-bipedal-bumblebee,0.140000,1.316970,1.757072,0.000000,1.757072,-3.357643,-2.340936,0.000000,-2.340936,0.010633,-0.020123
1449063972612090346!,lush-bipedal-bumblebee,0.150000,1.283325,1.733616,0.000000,1.733616,-3.370772,-2.349763,0.000000,-2.349763,0.011167,-0.019460
1449063972612090346!,lush-bipedal-bumblebee,0.160000,1.249613,1.710117,0.000000,1.710117,-3.371584,-2.350044,0.000000,-2.350044,0.011632,-0.018880
1449063972612090346!,lush-bipedal-bumblebee,0.170000,1.215948,1.686654,0.000000,1.686654,-3.361632,-2.342858,0.000000,-2.342858,0.012038,-0.018375
1449063972612090346!,lush-bipedal-bumblebee,0.180000,1.182429,1.663294,0.000000,1.663294,-3.342305,-2.329171,0.000000,-2.329171,0.012390,-0.017936
1449063972612090346!,lush-bipedal-bumblebee,0.190000,1.149144,1.640099,0.000000,1.640099,-3.314849,-2.309845,0.000000,-2.309845,0.012693,-0.017558
1449063972612090346!,lush-bipedal-bumblebee,0.200000,1.116168,1.617122,0.000000,1.617122,-3.280374,-2.285654,0.000000,-2.285654,0.012953,-0.017233
1449063972612090346!,lush-bipedal-bumblebee,0.210000,1.083567,1.594407,0.000000,1.594407,-3.239877,-2.257288,0.000000,-2.257288,0.013175,-0.016955
