ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
2172953999984749907!,rebel-wine-beetle,0.000000,1.660480,1.997172,1.732197,0.999747,0.000000,0.000000,0.000000,0.000000,-0.265042,-0.631638,-0.448330,0.292962
2172953999984749907!,rebel-wine-beetle,0.010000,1.646968,2.003013,1.728379,1.006333,-2.701880,1.160983,-0.767946,1.318950,0.063937,0.050404,0.154500,0.273997
2172953999984749907!,rebel-wine-beetle,0.020000,1.619528,2.010139,1.723005,1.015507,-2.782149,0.263225,-0.306913,0.520737,0.035588,-0.037696,0.074980,0.295138
2172953999984749907!,rebel-wine-beetle,0.030000,1.589700,2.009537,1.721387,1.018246,-3.179523,-0.389030,-0.018291,0.030922,0.035413,-0.044349,0.066612,0.295180
2172953999984749907!,rebel-wine-beetle,0.040000,1.555914,2.002428,1.722480,1.016398,-3.573691,-1.038975,0.233572,-0.395832,0.036801,-0.046589,0.062055,0.294050
2172953999984749907!,rebel-wine-beetle,0.050000,1.518299,1.988759,1.725917,1.010549,-3.944782,-1.703867,0.451327,-0.770822,0.038771,-0.048639,0.057044,0.292462
2172953999984749907!,rebel-wine-beetle,0.060000,1.477096,1.968357,1.731347,1.001219,-4.287375,-2.383554,0.630707,-1.090644,0.041807,-0.050509,0.050985,0.290034
2172953999984749907!,rebel-wine-beetle,0.070000,1.432612,1.941082,1.738371,0.988973,-4.594279,-3.071658,0.767842,-1.349677,0.046473,-0.051902,0.043581,0.286325
2172953999984749907!,rebel-wine-beetle,0.080000,1.385229,1.906890,1.746553,0.974450,-4.856255,-3.756634,0.860066,-1.541537,0.053275,-0.052497,0.034638,0.280937
2172953999984749907!,rebel-wine-beetle,0.090000,1.335411,1.865879,1.755431,0.958364,-5.062915,-4.422592,0.906225,-1.659927,0.062591,-0.052008,0.024072,0.273577
2172953999984749907!,rebel-wine-beetle,0.100000,1.283779,1.818380,1.764523,0.941519,-5.204073,-5.050708,0.907184,-1.700175,0.074586,-0.050247,0.011926,0.264117
2172953999984749907!,rebel-wine-beetle,0.110000,1.231067,1.764929,1.773371,0.924746,-5.270971,-5.620517,0.865468,-1.659694,0.089161,-0.047133,-0.001576,0.252636
2172953999984749907!,rebel-wine-beetle,0.120000,1.178132,1.706255,1.781572,0.908846,-5.257449,-6.111567,0.785049,-1.538898,0.105920,-0.042724,-0.016034,0.239447
2172953999984749907!,rebel-wine-beetle,0.130000,1.125872,1.643207,1.788804,0.894527,-5.161053,-6.504962,0.670672,-1.341156,0.124213,-0.037156,-0.030841,0.225062
2172953999984749907!,rebel-wine-beetle,0.140000,1.075049,1.576785,1.794762,0.882513,-4.984066,-6.785923,0.527375,-1.072520,0.143226,-0.030563,-0.045192,0.210122
2172953999984749907!,rebel-wine-beetle,0.150000,1.026404,1.508139,1.799183,0.873464,-4.732796,-6.945520,0.360916,-0.743425,0.162035,-0.023201,-0.058305,0.195355
2172953999984749907!,rebel-wine-beetle,0.160000,0.980616,1.438493,1.801864,0.867922,-4.417395,-6.981159,0.177223,-0.367928,0.179746,-0.015352,-0.069471,0.181463
2172953999984749907!,rebel-wine-beetle,0.170000,0.938254,1.369072,1.802657,0.866273,-4.051081,-6.896499,-0.017906,0.037261,0.195614,-0.007268,-0.078118,0.169033
2172953999984749907!,rebel-wine-beetle,0.180000,0.899750,1.301059,1.801470,0.868738,-3.649182,-6.701009,-0.218859,0.453841,0.209122,0.000870,-0.083862,0.158468
2172953999984749907!,rebel-wine-beetle,0.190000,0.865378,1.235480,1.798274,0.875334,-3.227277,-6.407868,-0.420228,0.863310,0.220014,0.008947,-0.086537,0.149973
2172953999984749907!,rebel-wine-beetle,0.200000,0.835257,1.173262,1.793084,0.885917,-2.800975,-6.033807,-0.616514,1.247817,0.228275,0.016929,-0.086175,0.143555
2172953999984749907!,rebel-wine-beetle,0.210000,0.809355,1.115146,1.785973,0.900167,-2.384360,-5.596791,-0.802063,1.591331,0.234085,0.024825,-0.082978,0.139075
2172953999984749907!,rebel-wine-beetle,0.220000,0.787507,1.061709,1.777071,0.917616,-1.989544,-5.115073,-0.970925,1.880310,0.237748,0.032664,-0.077273,0.136292
2172953999984749907!,rebel-wine-beetle,0.230000,0.769437,1.013381,1.766567,0.937678,-1.626307,-4.606310,-1.116846,2.104117,0.239621,0.040464,-0.069467,0.134924
