ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
2293977869191806407!,talented-ruddy-butterfly,0.000000,1.757976,-0.986013,0.887895,-0.493104,0.025694,-0.999670,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.136430,0.310794,0.088418
2293977869191806407!,talented-ruddy-butterfly,0.010000,1.751347,-0.987409,0.882776,-0.491844,0.021376,-0.999772,-1.324706,-0.276928,-1.022631,0.252514,-0.862857,-0.018449,-0.191065,0.176634,-0.003270
2293977869191806407!,talented-ruddy-butterfly,0.020000,1.734375,-0.987702,0.868954,-0.486658,0.010735,-0.999942,-2.070051,0.218840,-1.742269,0.784996,-1.264657,-0.013577,-0.163641,0.138972,-0.002529
2293977869191806407!,talented-ruddy-butterfly,0.030000,1.710649,-0.983420,0.848655,-0.476502,-0.003376,-0.999994,-2.674435,0.635998,-2.316824,1.244101,-1.555668,0.005251,-0.141974,0.106699,-0.001942
2293977869191806407!,talented-ruddy-butterfly,0.040000,1.681439,-0.975267,0.823192,-0.462031,-0.019899,-0.999802,-3.163790,0.989991,-2.772461,1.644382,-1.745745,0.034746,-0.124355,0.078307,-0.001432
2293977869191806407!,talented-ruddy-butterfly,0.050000,1.647803,-0.963823,0.793660,-0.443784,-0.037857,-0.999283,-3.557133,1.291032,-3.128462,1.995107,-1.842247,0.069792,-0.109758,0.052975,-0.000944
2293977869191806407!,talented-ruddy-butterfly,0.060000,1.610631,-0.949583,0.760985,-0.422228,-0.056335,-0.998412,-3.869836,1.545945,-3.400569,2.302001,-1.851376,0.104463,-0.097603,0.030282,-0.000449
2293977869191806407!,talented-ruddy-butterfly,0.070000,1.570668,-0.932985,0.725944,-0.397783,-0.074476,-0.997223,-4.115408,1.759495,-3.602875,2.568440,-1.778845,0.132849,-0.087600,0.010028,0.000053
2293977869191806407!,talented-ruddy-butterfly,0.080000,1.528534,-0.914425,0.689177,-0.370845,-0.091478,-0.995807,-4.306436,1.935283,-3.748858,2.796255,-1.630171,0.149753,-0.079629,-0.007879,0.000540
2293977869191806407!,talented-ruddy-butterfly,0.090000,1.484725,-0.894284,0.651189,-0.341819,-0.106616,-0.994300,-4.455020,2.076180,-3.851828,2.986251,-1.410884,0.151286,-0.073650,-0.023510,0.000975
2293977869191806407!,talented-ruddy-butterfly,0.100000,1.439604,-0.872918,0.612334,-0.311114,-0.119251,-0.992864,-4.572678,2.184583,-3.924917,3.138426,-1.126346,0.135283,-0.069643,-0.036955,0.001306
2293977869191806407!,talented-ruddy-butterfly,0.110000,1.393416,-0.850633,0.572836,-0.279100,-0.128759,-0.991676,-4.670038,2.262699,-3.981050,3.251915,-0.781264,0.101439,-0.067585,-0.048324,0.001485
