ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
1220053404519668983!,talented-zippy-butterfly,0.000000,-2.109967,-0.053881,-1.771602,0.887135,-0.946873,0.321607,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.679145,0.037901,-0.138256,-1.004598
1220053404519668983!,talented-zippy-butterfly,0.010000,-2.106108,-0.049252,-1.770018,0.892578,-0.944719,0.327882,0.772794,0.924797,0.321032,1.086007,0.434447,1.251762,-0.338955,0.279417,0.132206,-0.612120
1220053404519668983!,talented-zippy-butterfly,0.020000,-2.097439,-0.045422,-1.771977,0.900133,-0.936553,0.350527,0.988831,-0.168644,-0.663786,0.400190,1.223458,3.268883,-0.426193,0.278958,0.104010,-0.750941
1220053404519668983!,talented-zippy-butterfly,0.030000,-2.084680,-0.052120,-1.781178,0.900711,-0.919239,0.393699,1.634831,-1.201363,-1.056626,-0.344064,2.287547,5.341147,-0.474400,0.290241,0.075331,-0.871372
1220053404519668983!,talented-zippy-butterfly,0.040000,-2.061933,-0.069746,-1.789661,0.892474,-0.889359,0.457210,3.031279,-2.372113,-0.447680,-1.387702,3.747226,7.289055,-0.514834,0.311820,0.055305,-0.990245
1220053404519668983!,talented-zippy-butterfly,0.050000,-2.020496,-0.100501,-1.785560,0.871510,-0.842650,0.538461,5.398387,-3.828916,1.499191,-2.886476,5.631628,8.813065,-0.579534,0.338813,0.057159,-1.111911
1220053404519668983!,talented-zippy-butterfly,0.060000,-1.950553,-0.147588,-1.754852,0.833075,-0.775380,0.631495,8.699739,-5.607193,4.831536,-4.835255,7.796911,9.573422,-0.672461,0.355593,0.089429,-1.195999
1220053404519668983!,talented-zippy-butterfly,0.070000,-1.844764,-0.213720,-1.685300,0.773484,-0.686369,0.727253,12.518383,-7.589778,9.154187,-7.046353,9.913280,9.355980,-0.733989,0.333196,0.141769,-1.135838
1220053404519668983!,talented-zippy-butterfly,0.080000,-1.701564,-0.299668,-1.570694,0.691732,-0.578413,0.815744,16.137277,-9.543224,13.751585,-9.228299,11.572725,8.205783,-0.655336,0.242345,0.182834,-0.803597
1220053404519668983!,talented-zippy-butterfly,0.090000,-1.527007,-0.403494,-1.412586,0.589939,-0.458290,0.888802,18.751527,-11.149108,17.812512,-11.040955,12.358976,6.372621,-0.357081,0.075776,0.181274,-0.147501
