ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
1852300862137563562!,talented-ruddy-butterfly,0.000000,-0.000349,2.144941,-0.927469,1.770177,-0.498814,0.866709,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.260748,-0.299403,0.044746
1852300862137563562!,talented-ruddy-butterfly,0.010000,-0.005685,2.140268,-0.933431,1.767056,-0.501576,0.865114,-1.066125,-0.934582,-1.190392,-0.625673,-0.551690,-0.319859,-0.562364,-0.586936,-0.330946
1852300862137563562!,talented-ruddy-butterfly,0.020000,-0.033924,2.136759,-0.957818,1.754111,-0.511986,0.858994,-4.581481,0.210723,-3.674345,-1.979533,-1.525615,-0.909312,-0.447166,-0.451074,-0.296458
1852300862137563562!,talented-ruddy-butterfly,0.030000,-0.094294,2.143927,-1.003922,1.728504,-0.530683,0.847570,-7.507153,1.179614,-5.523685,-3.163482,-2.205872,-1.381147,-0.369558,-0.356598,-0.260340
1852300862137563562!,talented-ruddy-butterfly,0.040000,-0.182153,2.159196,-1.066004,1.691427,-0.555017,0.831839,-10.077713,1.811235,-6.859121,-4.270310,-2.650693,-1.768589,-0.314217,-0.284234,-0.223214
1852300862137563562!,talented-ruddy-butterfly,0.050000,-0.294594,2.178698,-1.139298,1.643465,-0.582800,0.812616,-12.404560,2.010795,-7.753097,-5.330136,-2.893781,-2.075389,-0.271080,-0.221135,-0.185811
1852300862137563562!,talented-ruddy-butterfly,0.060000,-0.429312,2.197864,-1.219586,1.585111,-0.612090,0.790788,-14.504527,1.732462,-8.248647,-6.335810,-2.954707,-2.287019,-0.234159,-0.159324,-0.149036
1852300862137563562!,talented-ruddy-butterfly,0.070000,-0.583831,2.211881,-1.303002,1.517048,-0.641105,0.767453,-16.332539,0.974517,-8.376165,-7.260552,-2.847558,-2.378755,-0.200484,-0.094349,-0.113909
1852300862137563562!,talented-ruddy-butterfly,0.080000,-0.754862,2.216071,-1.385909,1.440326,-0.668211,0.743972,-17.812404,-0.222375,-8.163676,-8.071340,-2.585642,-2.322337,-0.169288,-0.024348,-0.081468
1852300862137563562!,talented-ruddy-butterfly,0.090000,-0.938501,2.206394,-1.465039,1.356242,-0.691946,0.721949,-18.864004,-1.785346,-7.636346,-8.739154,-2.182253,-2.091561,-0.141333,0.050909,-0.052595
1852300862137563562!,talented-ruddy-butterfly,0.100000,-1.130166,2.179637,-1.537377,1.266303,-0.710984,0.703208,-19.420730,-3.624768,-6.813108,-9.245884,-1.649329,-1.667567,-0.118342,0.130847,-0.027911
1852300862137563562!,talented-ruddy-butterfly,0.110000,-1.324704,2.133464,-1.600040,1.172116,-0.724102,0.689693,-19.434635,-5.653582,-5.699442,-9.587425,-0.993819,-1.043401,-0.102683,0.214720,-0.007755
1852300862137563562!,talented-ruddy-butterfly,0.120000,-1.516541,2.066326,-1.650067,1.075281,-0.730057,0.683386,-18.870636,-7.806531,-4.279834,-9.772388,-0.214918,-0.229596,-0.097281,0.302094,0.007725
1852300862137563562!,talented-ruddy-butterfly,0.130000,-1.699719,1.977156,-1.684202,0.977277,-0.727545,0.686060,-17.692123,-10.052414,-2.515694,-9.816893,0.698003,0.740211,-0.105730,0.392582,0.018240
1852300862137563562!,talented-ruddy-butterfly,0.140000,-1.867863,1.865019,-1.698736,0.879424,-0.715153,0.698968,-15.846566,-12.395850,-0.354859,-9.737480,1.762512,1.803323,-0.132150,0.484690,0.022832
1852300862137563562!,talented-ruddy-butterfly,0.150000,-2.013958,1.728790,-1.689469,0.782901,-0.691290,0.722578,-13.260487,-14.866999,2.244369,-9.548027,2.994521,2.864856,-0.180007,0.573476,0.019394
1852300862137563562!,talented-ruddy-butterfly,0.160000,-2.130251,1.567052,-1.652075,0.688788,-0.654350,0.756192,-9.852236,-17.499446,5.273069,-9.264393,4.390525,3.799218,-0.248465,0.646902,0.004849
1852300862137563562!,talented-ruddy-butterfly,0.170000,-2.208087,1.377985,-1.582537,0.597801,-0.602765,0.797919,-5.576569,-20.301216,8.625238,-8.914225,5.894962,4.453183,-0.326393,0.682239,-0.022914
1852300862137563562!,talented-ruddy-butterfly,0.180000,-2.239023,1.160181,-1.478893,0.510410,-0.536205,0.844088,-0.480732,-23.200435,12.045660,-8.546506,7.364551,4.678318,-0.384970,0.644660,-0.060806
1852300862137563562!,talented-ruddy-butterfly,0.190000,-2.215981,0.913647,-1.342650,0.426519,-0.456420,0.889764,5.209050,-25.990276,15.120256,-8.221295,8.534473,4.377904,-0.379737,0.495664,-0.095204
1852300862137563562!,talented-ruddy-butterfly,0.200000,-2.135351,0.641345,-1.180107,0.345529,-0.368441,0.929651,11.027099,-28.291556,17.323486,-7.959356,9.022195,3.575690,-0.271718,0.214462,-0.102661
