ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
202562919023392250!,thoughtful-ruddy-butterfly,0.000000,-1.982134,0.524272,-0.039067,0.998078,-0.043565,0.498098,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.045797,0.051153,0.104358
202562919023392250!,thoughtful-ruddy-butterfly,0.010000,-1.981488,0.528351,-0.037447,0.998144,-0.042715,0.498172,0.129509,0.814598,0.323241,0.012919,0.169552,0.014538,-0.053048,-0.048720,-0.041754
202562919023392250!,thoughtful-ruddy-butterfly,0.020000,-1.981372,0.534288,-0.035923,0.998214,-0.041815,0.498248,-0.106564,0.373470,-0.017798,0.001234,0.010697,0.000898,-0.052358,-0.047409,-0.017785
202562919023392250!,thoughtful-ruddy-butterfly,0.030000,-1.983784,0.536787,-0.037730,0.998171,-0.042462,0.498194,-0.375594,0.126376,-0.343263,-0.009991,-0.139811,-0.011916,-0.050538,-0.045276,-0.006664
202562919023392250!,thoughtful-ruddy-butterfly,0.040000,-1.988907,0.537270,-0.042700,0.998006,-0.044566,0.498010,-0.648375,-0.029865,-0.649826,-0.023737,-0.280649,-0.025115,-0.048116,-0.042705,-0.001503
202562919023392250!,thoughtful-ruddy-butterfly,0.050000,-1.996709,0.536404,-0.050630,0.997681,-0.048026,0.497688,-0.911615,-0.143742,-0.935636,-0.042403,-0.411105,-0.039671,-0.045349,-0.039879,0.000961
202562919023392250!,thoughtful-ruddy-butterfly,0.060000,-2.007066,0.534502,-0.061309,0.997138,-0.052737,0.497211,-1.159223,-0.237437,-1.199565,-0.067765,-0.530782,-0.056298,-0.042368,-0.036898,0.002254
202562919023392250!,thoughtful-ruddy-butterfly,0.070000,-2.019809,0.531716,-0.074517,0.996302,-0.058591,0.496555,-1.388358,-0.320810,-1.440856,-0.100991,-0.639455,-0.075452,-0.039249,-0.033819,0.003095
202562919023392250!,thoughtful-ruddy-butterfly,0.080000,-2.034748,0.528128,-0.090026,0.995091,-0.065478,0.495694,-1.597732,-0.397808,-1.658994,-0.142676,-0.737017,-0.097355,-0.036043,-0.030682,0.003812
202562919023392250!,thoughtful-ruddy-butterfly,0.090000,-2.051686,0.523795,-0.107605,0.993421,-0.073287,0.494600,-1.786851,-0.469511,-1.853673,-0.192893,-0.823474,-0.122017,-0.032790,-0.027523,0.004549
