ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
1416182326802519298!,thoughtful-zippy-butterfly,0.000000,1.552669,0.520539,-0.228886,-0.388340,-0.498946,0.032455,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.112206,-0.139066,0.278755,0.649262
1416182326802519298!,thoughtful-zippy-butterfly,0.010000,1.562740,0.511120,-0.223146,-0.389220,-0.499235,0.027643,2.006915,-1.880576,1.143505,-0.167944,-0.053184,-0.960514,0.472511,0.413728,0.618968,0.854753
1416182326802519298!,thoughtful-zippy-butterfly,0.020000,1.602610,0.499424,-0.189770,-0.387919,-0.499982,0.004214,5.925805,-0.402558,5.441560,0.575588,-0.031643,-3.754214,0.527396,0.483856,0.584501,0.720145
1416182326802519298!,thoughtful-zippy-butterfly,0.030000,1.678144,0.507622,-0.117610,-0.372871,-0.497690,-0.048004,9.012657,2.123988,8.725163,2.710329,0.649843,-6.737424,0.466843,0.543735,0.565308,0.504073
1416182326802519298!,thoughtful-zippy-butterfly,0.040000,1.776578,0.545723,-0.023132,-0.326654,-0.482816,-0.129955,10.244727,5.487578,9.623533,6.769101,2.597543,-9.650562,0.261766,0.532618,0.588726,0.339324
1416182326802519298!,thoughtful-zippy-butterfly,0.050000,1.871331,0.614575,0.060183,-0.233802,-0.439800,-0.237857,7.873192,7.996238,6.166658,11.639414,6.356357,-11.752976,-0.128163,0.373332,0.690183,0.391992
1416182326802519298!,thoughtful-zippy-butterfly,0.060000,1.917436,0.688776,0.080933,-0.103220,-0.349604,-0.357459,0.285227,6.104802,-2.852756,13.381237,11.951525,-11.688906,-0.686049,-0.006029,0.908381,0.885297
1416182326802519298!,thoughtful-zippy-butterfly,0.070000,1.867737,0.702463,-0.005756,0.002446,-0.198398,-0.458953,-10.451714,-4.288779,-14.163905,5.646357,18.104382,-7.826236,-0.881278,-0.493286,1.158683,2.040866
1416182326802519298!,thoughtful-zippy-butterfly,0.080000,1.735043,0.569707,-0.172058,-0.032757,0.006038,-0.499964,-13.906688,-22.616842,-16.526499,-14.323832,21.738397,0.262544,1.030197,-0.507222,0.986544,3.884201
1416182326802519298!,thoughtful-zippy-butterfly,0.090000,1.669952,0.272079,-0.250552,-0.286188,0.222646,-0.447693,4.932812,-35.414025,4.645222,-34.424684,19.746169,9.820117,6.727561,0.730689,-0.043747,6.005364
1416182326802519298!,thoughtful-zippy-butterfly,0.100000,1.901451,-0.004916,-0.003547,-0.613999,0.392869,-0.309279,41.931683,-16.871738,44.269979,-24.185108,12.992623,16.504181,13.260486,2.752745,-1.226516,7.231088
1416182326802519298!,thoughtful-zippy-butterfly,0.110000,2.427846,0.095884,0.559311,-0.617261,0.484669,-0.122864,55.758174,37.853181,59.411735,28.280360,5.090069,20.079157,12.647652,2.775944,-1.223914,6.519696
1416182326802519298!,thoughtful-zippy-butterfly,0.120000,2.819289,0.704107,0.970957,-0.059877,0.492607,0.085662,12.051828,78.713387,12.745780,77.034486,-3.888569,22.361553,0.046529,-1.390413,0.562827,3.906821
1416182326802519298!,thoughtful-zippy-butterfly,0.130000,2.617469,1.339598,0.731520,0.673869,0.400931,0.298754,-52.437749,43.629568,-57.474445,57.898070,-15.727689,21.106722,-13.320081,-5.231188,3.080543,0.960686
1416182326802519298!,thoughtful-zippy-butterfly,0.140000,1.958939,1.332534,0.001154,0.923783,0.192035,0.461652,-69.827166,-43.776397,-76.939001,-9.713026,-26.617301,11.072077,-11.789829,-2.329649,2.482377,-4.111226
1416182326802519298!,thoughtful-zippy-butterfly,0.150000,1.400420,0.623220,-0.597181,0.525293,-0.098412,0.490219,-33.260956,-94.530071,-34.864596,-61.817670,-30.954541,-6.214178,-3.676419,4.033193,-1.104191,-13.627782
1416182326802519298!,thoughtful-zippy-butterfly,0.160000,1.381207,-0.171938,-0.617528,-0.100835,-0.371619,0.334514,26.935998,-60.170961,27.233009,-51.821825,-21.744557,-24.156533,0.058876,6.887446,-1.921116,-16.542722
1416182326802519298!,thoughtful-zippy-butterfly,0.170000,1.801113,-0.399446,-0.198540,-0.362190,-0.498570,0.037787,45.263310,16.256335,45.015573,2.959379,-2.475680,-32.664737,-2.552658,3.256547,-0.208495,-9.435453
1416182326802519298!,thoughtful-zippy-butterfly,0.180000,2.061920,-0.048982,0.063647,-0.132079,-0.413739,-0.280749,-0.825318,49.425364,-0.139103,32.923612,18.693361,-27.548394,-6.984253,-3.003014,2.281149,2.164109
1416182326802519298!,thoughtful-zippy-butterfly,0.190000,1.823810,0.199318,-0.168428,0.023294,-0.151714,-0.476427,-37.754202,-3.612556,-37.051528,-11.565387,29.344871,-9.344645,-2.161712,-4.505902,2.854604,11.338064
1416182326802519298!,thoughtful-zippy-butterfly,0.200000,1.631225,-0.169916,-0.355717,-0.398088,0.137403,-0.480750,12.334784,-65.051664,12.012238,-62.242892,23.575612,6.738145,18.208818,1.749700,-1.123173,14.801710
1416182326802519298!,thoughtful-zippy-butterfly,0.210000,2.175079,-0.595414,0.189714,-0.836922,0.345201,-0.361713,86.031434,-12.578911,85.172251,-5.515824,17.441593,16.645437,25.521635,6.711098,-3.576568,8.999742
1416182326802519298!,thoughtful-zippy-butterfly,0.220000,2.918414,-0.153294,0.928888,-0.357709,0.481689,-0.134072,39.787035,96.777264,40.022816,94.482454,9.070633,32.588564,-2.978774,-1.790178,0.466299,1.250285
1416182326802519298!,thoughtful-zippy-butterfly,0.230000,2.767366,0.707469,0.770448,0.596471,0.454098,0.209272,-64.857432,67.845578,-65.284644,75.531381,-16.403888,35.594613,-22.202414,-7.754050,4.860742,-0.886795
1416182326802519298!,thoughtful-zippy-butterfly,0.240000,1.904460,0.790513,-0.093056,0.890170,0.175276,0.468272,-90.314617,-51.435758,-88.668389,-18.438732,-37.567820,14.061801,-13.802354,-1.611954,2.553746,-7.630413
1416182326802519298!,thoughtful-zippy-butterfly,0.250000,1.258345,-0.025498,-0.707403,0.343060,-0.218875,0.449549,-30.376282,-107.554672,-24.671392,-77.126998,-37.503213,-18.259423,-1.838348,7.226141,-2.137403,-19.632379
1416182326802519298!,thoughtful-zippy-butterfly,0.260000,1.387756,-0.835980,-0.552736,-0.351738,-0.479168,0.142820,47.541522,-48.047495,47.565302,-47.952202,-11.666369,-39.141263,-0.607594,7.781601,-1.560366,-18.488320
1416182326802519298!,thoughtful-zippy-butterfly,0.270000,1.970979,-0.892485,0.011980,-0.489591,-0.429814,-0.255460,54.677359,38.439956,50.854292,19.850988,21.322138,-35.874808,-8.486816,1.409242,1.198281,-10.003247
1416182326802519298!,thoughtful-zippy-butterfly,0.280000,2.235780,-0.409875,0.255332,-0.130897,-0.090842,-0.491678,-3.658308,52.257251,-5.671973,37.962377,41.974692,-7.755207,-14.769602,-3.818862,3.701572,-2.464869
1416182326802519298!,thoughtful-zippy-butterfly,0.290000,2.013918,-0.208857,0.027056,0.020008,0.310655,-0.391782,-26.617320,-16.021533,-26.491255,-14.927125,31.827675,25.237069,-3.712155,-1.838257,1.928383,2.852348
1416182326802519298!,thoughtful-zippy-butterfly,0.300000,2.038391,-0.569290,0.057488,-0.293568,0.496955,-0.055096,36.999689,-49.756658,39.621126,-30.923128,3.875000,34.951467,22.732037,5.711039,-3.262184,8.448606
1416182326802519298!,thoughtful-zippy-butterfly,0.310000,2.599206,-0.598745,0.643199,-0.181565,0.422641,0.267160,51.937033,48.573148,54.146839,58.934128,-15.587064,24.658367,20.419971,0.747779,-0.875170,19.609694
1416182326802519298!,thoughtful-zippy-butterfly,0.320000,2.586544,0.159597,0.653616,0.673200,0.202753,0.457046,-59.586931,91.961728,-62.270390,81.862618,-29.242924,12.972643,-7.401120,-10.911478,4.995594,21.797359
1416182326802519298!,thoughtful-zippy-butterfly,0.330000,1.626842,0.499726,-0.322702,0.946132,-0.148848,0.477330,-106.520274,-31.905966,-107.783311,-37.421903,-43.198375,-13.470731,-9.617984,-3.913078,2.337383,1.196012
1416182326802519298!,thoughtful-zippy-butterfly,0.340000,0.999470,-0.273601,-0.964541,0.104101,-0.469258,0.172618,-8.937163,-114.279480,-7.798590,-108.359016,-16.560773,-45.020107,3.834090,8.166838,-3.476949,-17.432331
1416182326802519298!,thoughtful-zippy-butterfly,0.350000,1.482391,-1.033728,-0.500154,-0.770071,-0.416138,-0.277180,88.816349,-28.500593,86.089408,-49.005615,25.796084,-38.728328,3.384181,8.698831,-2.463384,-17.387714
1416182326802519298!,thoughtful-zippy-butterfly,0.360000,2.409994,-0.759434,0.410065,-0.742554,-0.026764,-0.499283,77.217598,82.432064,76.951191,50.869291,47.212579,-2.530785,-10.192397,1.838111,1.005715,-13.026454
1416182326802519298!,thoughtful-zippy-butterfly,0.370000,2.758917,0.171619,0.765389,0.010843,0.387252,-0.316284,-10.819241,95.733263,-9.684801,81.666906,29.606164,36.249172,-23.143160,-4.410809,4.662644,-8.908296
1416182326802519298!,thoughtful-zippy-butterfly,0.380000,2.308206,0.712101,0.312176,0.586138,0.486037,0.117339,-66.646379,8.798026,-67.525185,22.723741,-10.584098,43.841099,-21.121170,-3.763330,4.937858,-7.560409
1416182326802519298!,thoughtful-zippy-butterfly,0.390000,1.704610,0.370047,-0.294223,0.438363,0.205472,0.455830,-40.757679,-74.297300,-39.759286,-45.085985,-41.996981,18.930750,-6.670481,3.304140,0.531613,-12.859001
1416182326802519298!,thoughtful-zippy-butterfly,0.400000,1.624217,-0.316452,-0.358233,-0.052080,-0.246172,0.435200,21.406877,-57.193768,23.947394,-38.143156,-41.019294,-23.202620,1.317122,7.462659,-1.504437,-15.661120
1416182326802519298!,thoughtful-zippy-butterfly,0.410000,1.931100,-0.489710,-0.039528,-0.148205,-0.497159,0.053224,24.730149,24.010577,23.896452,19.199789,-4.964084,-46.369235,-2.792412,0.740446,0.921600,-2.885609
1416182326802519298!,thoughtful-zippy-butterfly,0.420000,1.883611,-0.211739,-0.096516,0.069505,-0.338374,-0.368108,-31.785546,24.179480,-34.229225,6.974532,32.582580,-29.950723,-4.441657,-6.029922,3.448160,12.831033
1416182326802519298!,thoughtful-zippy-butterfly,0.430000,1.606773,-0.422609,-0.386300,-0.256293,0.051775,-0.497312,-2.631276,-65.234340,-2.743933,-66.584378,35.948445,3.742600,19.762686,0.621694,-1.024050,18.909136
1416182326802519298!,thoughtful-zippy-butterfly,0.440000,2.135295,-0.966598,0.142421,-0.797919,0.359503,-0.347502,94.778369,-30.630097,96.415850,-11.283939,23.201172,24.002399,34.934527,8.327011,-5.033280,13.749512
1416182326802519298!,thoughtful-zippy-butterfly,0.450000,2.927524,-0.569989,0.959763,-0.212333,0.499729,-0.016454,30.655182,108.428885,32.083780,116.288770,1.460906,44.368894,-5.513007,-5.801276,1.824989,8.643427
1416182326802519298!,thoughtful-zippy-butterfly,0.460000,2.472169,0.306765,0.542772,0.833477,0.314756,0.388496,-103.622664,53.567592,-100.884765,63.596780,-39.968894,32.382442,-22.149530,-9.613809,5.859859,4.464162
1416182326802519298!,thoughtful-zippy-butterfly,0.470000,1.345949,0.163655,-0.553737,0.789109,-0.168056,0.470911,-96.546848,-84.817790,-90.997107,-67.961608,-49.501705,-17.665858,-6.650554,2.321286,-0.090263,-11.854042
1416182326802519298!,thoughtful-zippy-butterfly,0.480000,0.977488,-0.861136,-0.903578,-0.181731,-0.490038,0.099311,21.735135,-109.134654,24.858872,-100.485976,-9.976438,-49.227421,5.290351,10.895411,-3.758742,-21.740200
1416182326802519298!,thoughtful-zippy-butterfly,0.490000,1.663313,-1.488028,-0.225897,-0.831611,-0.357748,-0.349308,96.129740,-7.216238,92.460605,-17.776231,33.180418,-33.982104,-1.899244,6.602570,-1.000814,-16.659410
1416182326802519298!,thoughtful-zippy-butterfly,0.500000,2.494427,-1.087281,0.574399,-0.527378,0.075497,-0.494267,56.267933,85.332278,51.343172,68.444203,47.280003,7.221760,-19.014784,-2.187105,3.390277,-10.852377
1416182326802519298!,thoughtful-zippy-butterfly,0.510000,2.566018,-0.314114,0.641821,0.231288,0.444847,-0.228279,-36.373065,60.812553,-35.090102,65.338895,21.157972,41.230556,-24.160648,-4.846415,5.531759,-7.777453
1416182326802519298!,thoughtful-zippy-butterfly,0.520000,1.950702,-0.143278,0.074024,0.548154,0.449812,0.218332,-71.564126,-31.181636,-62.506791,-6.598324,-20.196280,41.608875,-11.783941,0.676614,2.176455,-10.595762
1416182326802519298!,thoughtful-zippy-butterfly,0.530000,1.465626,-0.674656,-0.327053,0.212081,0.086996,0.492374,-21.026017,-70.811353,-9.373766,-47.254516,-46.982462,8.301178,0.766014,7.335333,-1.546675,-16.075017
1416182326802519298!,thoughtful-zippy-butterfly,0.540000,1.574174,-1.109888,-0.155426,-0.105656,-0.353798,0.353309,30.549382,-7.829024,32.143496,-5.083462,-33.340409,-33.386603,-0.228378,3.405444,-0.097755,-7.020531
1416182326802519298!,thoughtful-zippy-butterfly,0.550000,1.721564,-0.910319,-0.018408,0.075833,-0.493612,-0.079672,-7.852970,43.607460,-16.594685,28.183519,7.175210,-44.454194,-5.035522,-5.808262,3.318659,11.535294
1416182326802519298!,thoughtful-zippy-butterfly,0.560000,1.385204,-0.828746,-0.413277,0.046164,-0.257118,-0.428825,-40.506872,-37.400118,-43.978630,-44.536727,32.399565,-19.426350,13.179415,-2.257617,0.656247,20.126698
1416182326802519298!,thoughtful-zippy-butterfly,0.570000,1.441510,-1.511394,-0.376287,-0.677359,0.088152,-0.492168,54.906944,-86.166329,62.293551,-70.067056,32.064827,5.743136,36.807201,8.593563,-5.318874,14.810902
1416182326802519298!,thoughtful-zippy-butterfly,0.580000,2.328659,-1.770490,0.597971,-0.768134,0.389301,-0.313759,89.635521,50.570374,98.972242,66.691342,27.176296,33.719442,5.149763,-0.988332,-0.501797,6.995595
1416182326802519298!,thoughtful-zippy-butterfly,0.590000,2.572942,-0.869433,0.950803,0.300466,0.486770,0.114258,-37.885422,114.040810,-37.603788,114.431314,-11.719002,49.925940,-24.433573,-11.109983,6.209090,5.511533
1416182326802519298!,thoughtful-zippy-butterfly,0.600000,1.696964,-0.205604,0.075655,0.965447,0.162134,0.472982,-114.187397,3.831892,-113.018023,5.450880,-48.799272,16.727984,-13.575992,-2.343990,2.654656,-5.761004
1416182326802519298!,thoughtful-zippy-butterfly,0.610000,0.814011,-0.722907,-0.814657,0.437886,-0.317314,0.386409,-51.476772,-102.654397,-45.467084,-94.222408,-39.032293,-32.052791,2.109688,9.065426,-3.100177,-20.516624
1416182326802519298!,thoughtful-zippy-butterfly,0.620000,0.967936,-1.600711,-0.705344,-0.505205,-0.497446,-0.050476,70.452164,-57.834220,60.430726,-73.141005,4.842840,-47.726645,1.471790,8.622331,-1.915006,-18.457715
1416182326802519298!,thoughtful-zippy-butterfly,0.630000,1.899391,-1.690093,0.117340,-0.782187,-0.243892,-0.436482,98.301631,46.600997,85.196379,20.877819,42.492911,-23.743655,-12.347687,1.217237,1.668997,-13.092398
1416182326802519298!,thoughtful-zippy-butterfly,0.640000,2.512210,-0.991047,0.667078,-0.219368,0.222334,-0.447848,19.740525,86.565853,15.273801,75.885637,43.232624,21.462831,-24.075810,-4.558380,5.156692,-8.852227
1416182326802519298!,thoughtful-zippy-butterfly,0.650000,2.248335,-0.394590,0.420766,0.417809,0.494068,-0.076789,-60.902405,23.866653,-54.958583,37.237849,7.219768,46.453021,-19.438731,-2.858590,4.547560,-8.147402
1416182326802519298!,thoughtful-zippy-butterfly,0.660000,1.599575,-0.551841,-0.147478,0.421712,0.348513,0.358523,-56.685365,-56.846015,-43.042858,-32.364368,-34.630879,33.664032,-3.793645,4.737593,-0.218447,-13.766155
