ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
695528711599488788!,thoughtful-zippy-butterfly,0.000000,-1.240804,-1.915901,-0.923773,0.058812,-0.449866,0.218222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.275368,-0.076020,-0.018449,-0.174547
695528711599488788!,thoughtful-zippy-butterfly,0.010000,-1.243245,-1.912926,-0.923438,0.061340,-0.449165,0.219660,-0.487068,0.594043,0.067455,0.504217,0.140124,0.286528,-0.198777,-0.018926,-0.004941,-0.175495
695528711599488788!,thoughtful-zippy-butterfly,0.020000,-1.248736,-1.905502,-0.922029,0.067634,-0.447072,0.223889,-0.609880,0.890083,0.215208,0.753467,0.279485,0.558089,-0.183622,-0.009609,-0.007056,-0.180906
695528711599488788!,thoughtful-zippy-butterfly,0.030000,-1.255041,-1.895266,-0.919099,0.076317,-0.443555,0.230779,-0.649018,1.154732,0.371828,0.980788,0.425048,0.816939,-0.175282,-0.005129,-0.006904,-0.180514
695528711599488788!,thoughtful-zippy-butterfly,0.040000,-1.261543,-1.882507,-0.914542,0.087161,-0.438533,0.240184,-0.649074,1.393270,0.540082,1.183773,0.580126,1.059207,-0.170096,-0.002994,-0.005578,-0.177025
695528711599488788!,thoughtful-zippy-butterfly,0.050000,-1.267959,-1.867486,-0.908236,0.099898,-0.431904,0.251911,-0.631475,1.607365,0.722367,1.359824,0.747392,1.281410,-0.166394,-0.002070,-0.003586,-0.171687
695528711599488788!,thoughtful-zippy-butterfly,0.060000,-1.274164,-1.850453,-0.900034,0.114242,-0.423537,0.265738,-0.607194,1.797096,0.920423,1.506197,0.928697,1.480172,-0.163407,-0.001839,-0.001167,-0.165072
695528711599488788!,thoughtful-zippy-butterfly,0.070000,-1.280123,-1.831651,-0.889770,0.129886,-0.413285,0.281417,-0.582660,1.961963,1.135164,1.620109,1.124981,1.652129,-0.160766,-0.002058,0.001558,-0.157452
695528711599488788!,thoughtful-zippy-butterfly,0.080000,-1.285859,-1.811326,-0.877276,0.146494,-0.400996,0.298668,-0.562326,2.101361,1.366583,1.698812,1.336179,1.793973,-0.158279,-0.002607,0.004519,-0.148967
695528711599488788!,thoughtful-zippy-butterfly,0.090000,-1.291435,-1.789732,-0.862388,0.163705,-0.386524,0.317174,-0.549754,2.214835,1.613716,1.739657,1.561187,1.902536,-0.155839,-0.003424,0.007668,-0.139701
