ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
405901898493394871!,thoughtful-antique-butterfly,0.000000,1.552669,0.520539,-0.444289,0.410272,-0.492299,-0.087418,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040222,0.245141,-0.172088,-0.243245,-0.111324,0.339597
405901898493394871!,thoughtful-antique-butterfly,0.010000,1.555128,0.502636,-0.442748,0.410477,-0.492363,-0.087055,0.475392,-3.577245,0.308542,0.039825,-0.012706,0.071861,-0.180544,-0.062926,-0.276683,-0.297830,-0.246589,-0.005020
405901898493394871!,thoughtful-antique-butterfly,0.020000,1.565507,0.462462,-0.433922,0.414642,-0.493259,-0.081824,1.582494,-4.463291,1.457061,0.781299,-0.161700,0.974774,-0.199632,-0.099716,-0.266345,-0.271240,-0.243782,-0.048867
405901898493394871!,thoughtful-antique-butterfly,0.030000,1.586309,0.415592,-0.413664,0.425980,-0.495452,-0.067286,2.564857,-4.924627,2.598021,1.460576,-0.262774,1.934919,-0.204489,-0.112766,-0.261907,-0.263170,-0.241947,-0.065629
405901898493394871!,thoughtful-antique-butterfly,0.040000,1.616627,0.364622,-0.381822,0.443375,-0.498156,-0.042903,3.487063,-5.297051,3.773667,1.975871,-0.253137,2.939221,-0.201006,-0.116214,-0.258563,-0.264476,-0.239098,-0.072882
405901898493394871!,thoughtful-antique-butterfly,0.050000,1.656060,0.309632,-0.337917,0.464725,-0.499931,-0.008298,4.382751,-5.739394,5.003010,2.235054,-0.065919,3.971198,-0.191870,-0.116618,-0.254038,-0.270954,-0.234267,-0.078795
405901898493394871!,thoughtful-antique-butterfly,0.060000,1.704389,0.249533,-0.281462,0.487009,-0.498655,0.036646,5.259795,-6.327998,6.273657,2.150244,0.367343,4.998630,-0.178247,-0.117051,-0.247189,-0.280710,-0.226914,-0.087214
405901898493394871!,thoughtful-antique-butterfly,0.070000,1.761373,0.182676,-0.212261,0.506359,-0.491534,0.091622,6.101163,-7.098973,7.534156,1.638600,1.111581,5.963392,-0.160562,-0.119161,-0.237251,-0.292881,-0.216587,-0.100287
405901898493394871!,thoughtful-antique-butterfly,0.080000,1.826467,0.107185,-0.130858,0.518130,-0.475179,0.155579,6.861953,-8.061384,8.686793,0.630299,2.217865,6.773945,-0.138825,-0.124199,-0.223437,-0.307051,-0.202716,-0.119775
405901898493394871!,thoughtful-antique-butterfly,0.090000,1.898517,0.021239,-0.039039,0.517097,-0.445824,0.226364,7.463892,-9.193320,9.582124,-0.916354,3.707891,7.302708,-0.112754,-0.133547,-0.204684,-0.322984,-0.184465,-0.147757
405901898493394871!,thoughtful-antique-butterfly,0.100000,1.975390,-0.076540,0.059645,0.497847,-0.399712,0.300384,7.788625,-10.426292,10.017818,-2.991289,5.554629,7.391378,-0.081826,-0.149048,-0.179492,-0.340473,-0.160624,-0.187082
405901898493394871!,thoughtful-antique-butterfly,0.110000,2.053524,-0.186509,0.159359,0.455469,-0.333686,0.372362,7.672588,-11.619929,9.747349,-5.498318,7.663041,6.867111,-0.045375,-0.173204,-0.145882,-0.359197,-0.129618,-0.241615
405901898493394871!,thoughtful-antique-butterfly,0.120000,2.127307,-0.307276,0.251569,0.386703,-0.246068,0.435259,6.912092,-12.529093,8.510142,-8.209759,9.854827,5.571284,-0.002850,-0.208862,-0.101857,-0.378614,-0.089929,-0.315755
405901898493394871!,thoughtful-antique-butterfly,0.130000,2.189228,-0.434214,0.325512,0.291433,-0.137242,0.480796,5.297174,-12.784372,6.100019,-10.722385,11.874752,3.389632,0.045332,-0.258074,-0.046930,-0.397636,-0.041494,-0.412611
405901898493394871!,thoughtful-antique-butterfly,0.140000,2.230037,-0.558407,0.369154,0.174476,-0.010457,0.499891,2.696382,-11.920354,2.490383,-12.443412,13.397504,0.280270,0.095488,-0.318432,0.013990,-0.414072,0.010911,-0.527841
405901898493394871!,thoughtful-antique-butterfly,0.150000,2.240151,-0.666448,0.371826,0.047246,0.127482,0.483475,-0.789581,-9.525469,-1.993213,-12.676365,14.032336,-3.700022,0.136325,-0.376341,0.064511,-0.423719,0.052594,-0.637457
405901898493394871!,thoughtful-antique-butterfly,0.160000,2.212890,-0.742637,0.328547,-0.072376,0.265570,0.423642,-4.651983,-5.539756,-6.549708,-10.874939,13.322954,-8.351819,0.146440,-0.401176,0.073972,-0.420860,0.057247,-0.686556
405901898493394871!,thoughtful-antique-butterfly,0.170000,2.148914,-0.774042,0.244391,-0.163476,0.387903,0.315486,-7.931505,-0.579213,-9.997606,-7.023950,10.774754,-13.247978,0.105042,-0.354468,0.011248,-0.403570,-0.000164,-0.606408
405901898493394871!,thoughtful-antique-butterfly,0.180000,2.059702,-0.757272,0.136317,-0.209010,0.473710,0.159996,-9.527147,3.955307,-11.205835,-1.933782,5.951629,-17.621354,0.020998,-0.227644,-0.119294,-0.382128,-0.112951,-0.385928
405901898493394871!,thoughtful-antique-butterfly,0.190000,1.965594,-0.704727,0.029428,-0.203468,0.498995,-0.031691,-8.849994,6.481039,-9.764757,2.947664,-1.284973,-20.232568,-0.053559,-0.071707,-0.259918,-0.377799,-0.230032,-0.126934
405901898493394871!,thoughtful-antique-butterfly,0.200000,1.888505,-0.640419,-0.051910,-0.155870,0.441983,-0.233776,-6.249520,6.203415,-6.237726,6.250648,-10.293426,-19.461050,-0.072846,0.042545,-0.349740,-0.399578,-0.301417,0.039750
405901898493394871!,thoughtful-antique-butterfly,0.210000,1.843189,-0.591173,-0.092044,-0.086323,0.293282,-0.404952,-2.722600,3.449860,-1.741396,7.211087,-19.206966,-13.910429,-0.055468,0.092476,-0.386351,-0.425999,-0.329671,0.090612
405901898493394871!,thoughtful-antique-butterfly,0.220000,1.832979,-0.577770,-0.087733,-0.020214,0.067936,-0.495363,0.499826,-0.968139,2.395200,5.561188,-25.076447,-3.439092,-0.063939,0.087712,-0.402616,-0.415434,-0.348363,0.077592
405901898493394871!,thoughtful-antique-butterfly,0.230000,1.847313,-0.612302,-0.050921,0.017543,-0.188090,-0.463273,1.961454,-5.974085,4.511972,1.712689,-24.849968,10.089138,-0.146451,0.012616,-0.407220,-0.328642,-0.370573,0.009618
405901898493394871!,thoughtful-antique-butterfly,0.240000,1.862361,-0.691182,-0.009667,0.012744,-0.403130,-0.295781,0.491079,-9.668191,3.161620,-2.566121,-16.728392,22.799708,-0.302442,-0.152341,-0.386280,-0.159884,-0.385698,-0.140346
405901898493394871!,thoughtful-antique-butterfly,0.250000,1.848716,-0.789212,0.000676,-0.024522,-0.499321,-0.026043,-3.638272,-9.597686,-1.444022,-4.294803,-1.547347,29.666877,-0.475732,-0.367064,-0.342819,0.037819,-0.387767,-0.351261
405901898493394871!,thoughtful-antique-butterfly,0.260000,1.790190,-0.861802,-0.040121,-0.055600,-0.424567,0.264089,-7.958396,-4.552109,-6.433700,-1.090607,16.406423,26.376111,-0.616953,-0.518909,-0.329773,0.192826,-0.408418,-0.496069
405901898493394871!,thoughtful-antique-butterfly,0.270000,1.703182,-0.866846,-0.113543,-0.030479,-0.185501,0.464316,-8.635126,3.537246,-7.246353,6.553887,29.941723,11.962151,-0.787664,-0.470306,-0.460543,0.304271,-0.539402,-0.342374
405901898493394871!,thoughtful-antique-butterfly,0.280000,1.641565,-0.799610,-0.156645,0.075856,0.136273,0.481071,-2.453820,9.334431,-0.125323,14.117168,31.907545,-9.038414,-1.102155,-0.108486,-0.861117,0.418235,-0.891853,0.335275
405901898493394871!,thoughtful-antique-butterfly,0.290000,1.674639,-0.720393,-0.088887,0.222992,0.406435,0.291222,9.795821,5.407507,14.085514,13.426482,19.727475,-27.532072,-1.509436,0.491727,-1.479742,0.525921,-1.426547,1.386972
