ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
325355869126791644!,thoughtful-antique-butterfly,0.000000,-0.000349,2.144941,-0.064679,0.145976,-0.483613,-0.126960,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.091208,0.102585,-0.103136,-0.222851,-0.069106,0.074383
325355869126791644!,thoughtful-antique-butterfly,0.010000,0.009935,2.141088,-0.062334,0.142395,-0.483635,-0.126874,2.052428,-0.773920,0.464345,-0.716497,-0.004459,0.016999,-0.092957,-0.136608,-0.212365,-0.324949,-0.194468,-0.179848
325355869126791644!,thoughtful-antique-butterfly,0.020000,0.033532,2.129501,-0.053706,0.131405,-0.485002,-0.121546,2.653148,-1.558227,1.229615,-1.496075,-0.262773,1.048540,-0.105888,-0.169241,-0.200287,-0.304454,-0.188820,-0.220316
325355869126791644!,thoughtful-antique-butterfly,0.030000,0.060645,2.109748,-0.038665,0.112215,-0.488716,-0.105626,2.740163,-2.416506,1.717795,-2.365678,-0.462036,2.137777,-0.112441,-0.188402,-0.194489,-0.292837,-0.186900,-0.245989
325355869126791644!,thoughtful-antique-butterfly,0.040000,0.086619,2.080742,-0.020811,0.083629,-0.493803,-0.078477,2.412156,-3.404516,1.759358,-3.369400,-0.522753,3.289317,-0.118787,-0.198745,-0.195107,-0.284077,-0.189926,-0.259991
325355869126791644!,thoughtful-antique-butterfly,0.050000,0.107441,2.041397,-0.005563,0.044591,-0.498435,-0.039534,1.702362,-4.466101,1.167440,-4.435828,-0.356192,4.490799,-0.131659,-0.200625,-0.205444,-0.273113,-0.201570,-0.259168
325355869126791644!,thoughtful-antique-butterfly,0.060000,0.119493,1.991918,-0.000124,-0.004502,-0.499867,0.011535,0.650630,-5.392174,-0.222714,-5.339847,0.131492,5.698307,-0.157792,-0.191241,-0.230860,-0.255904,-0.227019,-0.235946
325355869126791644!,thoughtful-antique-butterfly,0.070000,0.119981,1.935387,-0.012887,-0.060195,-0.494437,0.074376,-0.626326,-5.810830,-2.469601,-5.688103,1.025994,6.820656,-0.202395,-0.166221,-0.277090,-0.230010,-0.271503,-0.181483
325355869126791644!,thoughtful-antique-butterfly,0.080000,0.107768,1.879267,-0.051798,-0.114358,-0.477753,0.147485,-1.864129,-5.236946,-5.405806,-4.953477,2.381587,7.714736,-0.267097,-0.122321,-0.347752,-0.195161,-0.338208,-0.090828
325355869126791644!,thoughtful-antique-butterfly,0.090000,0.085395,1.835824,-0.121501,-0.153446,-0.445163,0.227663,-2.601451,-3.221836,-8.521832,-2.606080,4.186972,8.187039,-0.349063,-0.060453,-0.442035,-0.152905,-0.426452,0.032273
325355869126791644!,thoughtful-antique-butterfly,0.100000,0.060890,1.820709,-0.219613,-0.159523,-0.392625,0.309589,-2.206580,0.431246,-10.916542,1.665023,6.327660,8.024820,-0.442716,0.013842,-0.554495,-0.105342,-0.531583,0.176229
325355869126791644!,thoughtful-antique-butterfly,0.110000,0.049002,1.849370,-0.333074,-0.113796,-0.317845,0.385972,0.019448,5.447427,-11.383885,7.666768,8.571667,7.058692,-0.542776,0.090667,-0.675100,-0.053302,-0.644971,0.324908
325355869126791644!,thoughtful-antique-butterfly,0.120000,0.070828,1.931544,-0.436331,-0.003085,-0.221346,0.448337,4.614993,10.939354,-8.709686,14.432392,10.603182,5.234837,-0.644692,0.153642,-0.786465,0.004354,-0.751502,0.456058
325355869126791644!,thoughtful-antique-butterfly,0.130000,0.150397,2.065062,-0.493799,0.171650,-0.106951,0.488428,11.582266,15.446793,-2.213560,20.140547,12.107861,2.651255,-0.741614,0.174536,-0.858432,0.070187,-0.824919,0.532401
325355869126791644!,thoughtful-antique-butterfly,0.140000,0.307060,2.231719,-0.468682,0.388292,0.018760,0.499648,19.888063,17.301274,7.601303,22.471728,12.845134,-0.482301,-0.823944,0.115773,-0.851562,0.147428,-0.831031,0.503352
325355869126791644!,thoughtful-antique-butterfly,0.150000,0.543738,2.398437,-0.336791,0.602700,0.147356,0.477793,27.283885,15.303080,18.719302,19.502673,12.678893,-3.910283,-0.884537,-0.053493,-0.737077,0.239875,-0.745662,0.325434
325355869126791644!,thoughtful-antique-butterfly,0.160000,0.836426,2.525404,-0.099999,0.758173,0.269404,0.421214,30.816443,9.314163,28.088530,10.759637,11.540840,-7.381403,-0.925819,-0.326204,-0.532421,0.349204,-0.586092,0.001368
325355869126791644!,thoughtful-antique-butterfly,0.170000,1.133367,2.576173,0.209207,0.802496,0.374956,0.330768,27.936862,0.128826,32.793190,-2.401525,9.376661,-10.629304,-0.953761,-0.633269,-0.321373,0.464161,-0.427327,-0.394920
325355869126791644!,thoughtful-antique-butterfly,0.180000,1.365264,2.522950,0.534276,0.703758,0.453620,0.210306,17.769468,-11.328267,30.994183,-17.369181,6.171629,-13.311880,-0.950105,-0.864434,-0.203927,0.542792,-0.352532,-0.746512
325355869126791644!,thoughtful-antique-butterfly,0.190000,1.465999,2.347280,0.806193,0.459250,0.495414,0.067567,1.879816,-23.891422,22.116276,-30.963416,2.051662,-15.043232,-0.856918,-0.897283,-0.201643,0.497758,-0.357182,-0.892930
325355869126791644!,thoughtful-antique-butterfly,0.200000,1.397643,2.051025,0.956799,0.100216,0.492615,-0.085617,-15.625049,-34.605286,7.041630,-39.727502,-2.682941,-15.436894,-0.630642,-0.613748,-0.236567,0.234095,-0.330165,-0.595593
325355869126791644!,thoughtful-antique-butterfly,0.210000,1.172995,1.678323,0.936441,-0.307638,0.441905,-0.233924,-29.244690,-38.361232,-11.406666,-40.485976,-7.477471,-14.125685,-0.322003,-0.027105,-0.248430,-0.221354,-0.209472,0.211750
325355869126791644!,thoughtful-antique-butterfly,0.220000,0.854296,1.321061,0.734940,-0.675375,0.346800,-0.360180,-34.244909,-31.471334,-28.350992,-31.823699,-11.499489,-11.072326,-0.042756,0.551952,-0.266635,-0.653545,-0.097445,1.027438
325355869126791644!,thoughtful-antique-butterfly,0.230000,0.532705,1.076526,0.392484,-0.918553,0.217895,-0.450024,-29.539892,-16.742502,-38.913607,-16.083684,-14.192540,-6.871812,0.141818,0.785244,-0.297706,-0.869026,-0.077747,1.271862
325355869126791644!,thoughtful-antique-butterfly,0.240000,0.289786,0.988341,-0.015995,-0.988146,0.068334,-0.495308,-18.386437,-1.300717,-41.333514,2.249402,-15.605203,-2.152940,0.254813,0.725460,-0.291827,-0.915324,-0.084529,1.059117
325355869126791644!,thoughtful-antique-butterfly,0.250000,0.172598,1.037080,-0.409243,-0.876415,-0.089637,-0.491900,-4.522356,10.060315,-35.977211,19.624871,-15.839200,2.886308,0.348778,0.603573,-0.232926,-0.931811,-0.048065,0.786203
325355869126791644!,thoughtful-antique-butterfly,0.260000,0.199646,1.171448,-0.712823,-0.608271,-0.243100,-0.436924,10.202215,15.636619,-23.711995,33.024572,-14.635692,8.143146,0.442568,0.509483,-0.137656,-0.967409,0.034005,0.592330
325355869126791644!,thoughtful-antique-butterfly,0.270000,0.372729,1.330332,-0.867239,-0.238896,-0.375614,-0.330022,24.327306,14.968077,-6.705590,39.489570,-11.581884,13.181889,0.524346,0.417627,-0.020860,-1.000411,0.139820,0.429567
325355869126791644!,thoughtful-antique-butterfly,0.280000,0.675267,1.453700,-0.843495,0.152408,-0.467538,-0.177223,35.761375,8.680748,11.196816,37.350490,-6.504952,17.160942,0.578337,0.284856,0.111992,-1.000529,0.253664,0.227464
325355869126791644!,thoughtful-antique-butterfly,0.290000,1.069215,1.495221,-0.654718,0.481291,-0.499966,0.005842,42.425805,-1.182309,25.653396,27.334963,0.222693,19.057623,0.602072,0.090624,0.261402,-0.957131,0.371432,-0.049925
325355869126791644!,thoughtful-antique-butterfly,0.300000,1.500894,1.433425,-0.352601,0.682055,-0.460865,0.193916,43.231685,-11.676499,33.501699,12.325619,7.603092,18.069649,0.611082,-0.159296,0.430405,-0.883234,0.497759,-0.403926
325355869126791644!,thoughtful-antique-butterfly,0.310000,1.911767,1.275297,-0.010541,0.723271,-0.350476,0.356604,38.214272,-19.957850,33.609116,-3.921436,14.261110,14.016023,0.634035,-0.440012,0.618140,-0.807996,0.637431,-0.814975
325355869126791644!,thoughtful-antique-butterfly,0.320000,2.246146,1.053687,0.295911,0.610312,-0.182644,0.465447,27.997383,-24.073428,26.604031,-17.944603,18.924043,7.425875,0.695193,-0.718950,0.809443,-0.758511,0.781487,-1.255482
325355869126791644!,thoughtful-antique-butterfly,0.330000,2.455550,0.815490,0.503566,0.379877,0.018129,0.499671,13.415593,-23.134292,14.271821,-26.971051,20.741931,-0.752537,0.781631,-0.937563,0.944328,-0.741382,0.878243,-1.647443
325355869126791644!,thoughtful-antique-butterfly,0.340000,2.504290,0.610181,0.572338,0.092914,0.220891,0.448561,-3.709610,-17.380590,-0.592641,-29.022237,19.205662,-9.457698,0.809788,-0.977164,0.903020,-0.733872,0.824719,-1.778220
325355869126791644!,thoughtful-antique-butterfly,0.350000,2.385572,0.477781,0.495589,-0.176407,0.390392,0.312401,-19.405918,-8.525541,-14.203107,-23.556728,13.994554,-17.488269,0.693024,-0.708940,0.607054,-0.723560,0.564883,-1.383014
325355869126791644!,thoughtful-antique-butterfly,0.360000,2.141612,0.433916,0.305928,-0.359975,0.488765,0.105396,-28.215462,0.384724,-22.698024,-12.373037,5.016044,-23.261492,0.531561,-0.201073,0.199078,-0.770586,0.237914,-0.578260
325355869126791644!,thoughtful-antique-butterfly,0.370000,1.859919,0.466570,0.066285,-0.418232,0.480518,-0.138213,-26.936215,6.550523,-24.068214,0.736630,-7.035478,-24.459903,0.544575,0.245030,-0.062776,-0.928471,0.055568,0.055834
325355869126791644!,thoughtful-antique-butterfly,0.380000,1.635388,0.544903,-0.153103,-0.350251,0.346798,-0.360182,-17.237085,9.022244,-18.835642,12.216116,-19.450394,-18.727632,0.706809,0.457660,-0.141938,-1.111503,0.018523,0.246898
325355869126791644!,thoughtful-antique-butterfly,0.390000,1.531697,0.632313,-0.292792,-0.186979,0.105953,-0.488645,-3.298383,7.778972,-8.489964,19.340143,-27.658615,-5.997224,0.805326,0.500786,-0.169174,-1.188240,-0.000868,0.216637
325355869126791644!,thoughtful-antique-butterfly,0.400000,1.568743,0.686381,-0.314869,0.014068,-0.178614,-0.467008,10.237201,2.184272,4.048684,19.522589,-27.604113,10.557608,0.747357,0.401591,-0.172653,-1.106522,-0.027226,0.081464
325355869126791644!,thoughtful-antique-butterfly,0.410000,1.718950,0.666943,-0.220719,0.179416,-0.412715,-0.282252,18.826572,-6.741802,13.999800,12.461933,-17.474199,25.551153,0.602837,0.161599,-0.107454,-0.919933,-0.011404,-0.187661
325355869126791644!,thoughtful-antique-butterfly,0.420000,1.919280,0.557814,-0.056922,0.250198,-0.499680,0.017893,20.140045,-15.523728,17.517763,1.322465,1.163553,32.492538,0.506801,-0.152776,0.042626,-0.746968,0.079560,-0.579251
325355869126791644!,thoughtful-antique-butterfly,0.430000,2.097636,0.376145,0.104747,0.207642,-0.381801,0.322844,14.607049,-20.673161,13.646229,-9.309503,22.014946,26.035281,0.537294,-0.477519,0.261850,-0.662820,0.243362,-1.056923
325355869126791644!,thoughtful-antique-butterfly,0.440000,2.193702,0.170373,0.195770,0.079434,-0.085863,0.492572,4.184721,-19.934796,3.963535,-15.075295,35.037465,6.107540,0.637405,-0.776647,0.489262,-0.635888,0.422030,-1.545000
325355869126791644!,thoughtful-antique-butterfly,0.450000,2.176605,0.005839,0.177937,-0.067117,0.262211,0.425729,-7.150455,-12.298626,-7.133626,-12.759652,31.420535,-19.352223,0.637312,-0.866493,0.525988,-0.602688,0.441449,-1.686789
325355869126791644!,thoughtful-antique-butterfly,0.460000,2.068544,-0.060811,0.070624,-0.152012,0.482348,0.131685,-13.135454,-0.690744,-13.010944,-3.418353,10.083524,-36.934910,0.466508,-0.530651,0.218776,-0.586042,0.184552,-1.122701
325355869126791644!,thoughtful-antique-butterfly,0.470000,1.944539,-0.027214,-0.052538,-0.135294,0.434886,-0.246726,-10.377027,7.299004,-10.322840,6.297761,-19.701552,-34.726473,0.381798,-0.008869,-0.156475,-0.694217,-0.103638,-0.338962
325355869126791644!,thoughtful-antique-butterfly,0.480000,1.880313,0.046694,-0.117585,-0.044982,0.118436,-0.485770,-2.098700,7.007705,-2.262866,10.585379,-40.450459,-9.862280,0.491375,0.303700,-0.318825,-0.872679,-0.208235,0.027691
325355869126791644!,thoughtful-antique-butterfly,0.490000,1.903801,0.083898,-0.095950,0.052308,-0.285869,-0.410218,6.174809,-0.104335,6.052451,7.641492,-35.376227,24.652675,0.502291,0.333106,-0.350610,-0.886752,-0.235928,0.049519
325355869126791644!,thoughtful-antique-butterfly,0.500000,1.983152,0.035141,-0.016098,0.089920,-0.498166,-0.042781,8.277959,-9.789723,8.532317,-0.506628,-3.805490,44.313370,0.307394,0.008457,-0.239022,-0.639123,-0.189229,-0.297950
325355869126791644!,thoughtful-antique-butterfly,0.510000,2.043039,-0.087457,0.047875,0.051553,-0.341535,0.365176,2.770366,-14.280826,3.338062,-6.132888,33.544005,31.372452,0.149014,-0.468156,-0.007835,-0.369457,-0.047409,-0.877100
325355869126791644!,thoughtful-antique-butterfly,0.520000,2.035968,-0.210116,0.046384,-0.006267,0.090062,0.491822,-3.688574,-9.687623,-3.123172,-4.169271,46.560458,-8.526071,0.067665,-0.661228,0.070349,-0.246382,-0.006741,-1.107111
325355869126791644!,thoughtful-antique-butterfly,0.530000,1.992756,-0.264844,0.008174,-0.016989,0.454568,0.208251,-3.524399,-1.353203,-3.096579,2.072351,20.229676,-44.157138,-0.188380,-0.299622,-0.289464,-0.177141,-0.314975,-0.454163
325355869126791644!,thoughtful-antique-butterfly,0.540000,1.988102,-0.269336,0.008069,0.012564,0.424701,-0.263873,2.956364,-0.210555,3.314023,2.301600,-26.315778,-42.355027,-0.494081,0.285954,-0.821979,-0.143695,-0.759530,0.538996
325355869126791644!,thoughtful-antique-butterfly,0.550000,2.029343,-0.315009,0.053877,-0.002707,0.001888,-0.499996,3.620449,-9.012783,4.103414,-5.957788,-51.041336,-0.192715,-0.836287,0.181625,-0.935652,0.141729,-0.907127,0.576874
325355869126791644!,thoughtful-antique-butterfly,0.560000,2.014564,-0.432359,0.043646,-0.092534,-0.428024,-0.258447,-8.288222,-13.426384,-7.684883,-9.927124,-26.774436,44.342132,-1.545701,-0.713251,-0.723987,0.951804,-0.882687,-0.291606
325355869126791644!,thoughtful-antique-butterfly,0.570000,1.864437,-0.497709,-0.101234,-0.128739,-0.438348,0.240523,-19.541978,1.483924,-18.726071,5.830635,25.206714,45.938641,-2.231236,-1.291245,-0.733173,1.646973,-1.025406,-0.748772
325355869126791644!,thoughtful-antique-butterfly,0.580000,1.720989,-0.364666,-0.234676,0.054110,-0.008305,0.499931,-3.919267,23.688774,-2.823051,28.808048,52.204175,0.867229,-3.074852,0.048752,-2.057248,1.834929,-2.157249,1.580125
325355869126791644!,thoughtful-antique-butterfly,0.590000,1.870644,-0.162931,-0.066829,0.333253,0.427639,0.259084,34.495788,12.974134,35.970196,18.731336,26.579941,-43.872264,-4.200088,2.557965,-4.377208,1.867982,-4.102800,5.636702
325355869126791644!,thoughtful-antique-butterfly,0.600000,2.286451,-0.308422,0.369747,0.262760,0.442999,-0.231845,38.239731,-41.607879,40.030395,-35.598990,-23.559630,-45.016733,-4.890121,2.201182,-4.597219,2.507040,-4.423544,5.444762
325355869126791644!,thoughtful-antique-butterfly,0.610000,2.404937,-0.896372,0.497949,-0.293549,0.041772,-0.498252,-23.529982,-69.236426,-21.747586,-63.597944,-48.463083,-4.063049,-6.334604,-2.291936,-2.346052,5.004850,-3.008862,-0.007450
325355869126791644!,thoughtful-antique-butterfly,0.620000,1.848610,-1.289143,-0.063307,-0.702138,-0.384831,-0.319225,-79.227044,-5.074467,-78.972618,-4.245784,-30.347194,36.584042,-6.677693,-5.088315,-0.830243,6.184414,-2.002520,-3.831919
325355869126791644!,thoughtful-antique-butterfly,0.630000,1.172060,-0.854818,-0.748390,-0.296363,-0.483428,0.127660,-38.257141,86.201127,-40.321550,79.101903,12.218807,46.270737,-5.048521,-0.371009,-2.465932,3.353606,-2.700397,2.321416
325355869126791644!,thoughtful-antique-butterfly,0.640000,1.242134,-0.012939,-0.671905,0.567107,-0.182323,0.465573,54.796940,73.570729,55.056778,74.428143,43.123558,16.887600,-3.806004,5.419268,-5.142442,0.486011,-4.282657,10.086039
325355869126791644!,thoughtful-antique-butterfly,0.650000,2.006876,0.185715,0.144330,0.914359,0.259005,0.427687,83.153798,-34.079794,91.914878,-11.684908,39.636144,-24.003399,-2.697489,4.634619,-4.277738,-0.031541,-3.521256,8.218218
325355869126791644!,thoughtful-antique-butterfly,0.660000,2.618892,-0.561613,0.862820,0.395576,0.496995,0.054737,26.413899,-107.579062,39.851793,-82.925743,5.015037,-45.535220,-2.047307,0.197931,-0.547766,0.831497,-0.487909,2.014355
325355869126791644!,thoughtful-antique-butterfly,0.670000,2.522551,-1.554779,0.839703,-0.474029,0.354728,-0.352375,-46.539745,-83.952081,-42.266988,-77.298926,-30.605387,-30.809754,-1.943234,-3.865839,2.387804,2.024818,1.768867,-3.564987
325355869126791644!,thoughtful-antique-butterfly,0.680000,1.896282,-1.963014,0.165753,-0.960384,-0.027506,-0.499243,-71.642916,2.303182,-81.555235,-14.805384,-40.856420,2.251039,-1.817126,-4.239461,2.071990,2.170507,1.343360,-4.615291
