ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
246080718949806954!,lush-impartial-bumblebee,0.000000,-1.240804,-1.915901,0.000000,-1.915901,0.000000,0.000000,0.000000,0.000000,0.120948,0.026788,0.352792
246080718949806954!,lush-impartial-bumblebee,0.010000,-1.259344,-1.910361,0.000000,-1.910361,-3.708061,1.108001,0.000000,1.108001,0.564208,0.455270,0.749547
246080718949806954!,lush-impartial-bumblebee,0.020000,-1.359945,-1.898037,0.000000,-1.898037,-16.410006,1.356690,0.000000,1.356690,0.588995,0.401353,0.686400
246080718949806954!,lush-impartial-bumblebee,0.030000,-1.579477,-1.883402,0.000000,-1.883402,-27.457241,1.569707,0.000000,1.569707,0.611176,0.353092,0.629896
246080718949806954!,lush-impartial-bumblebee,0.040000,-1.902402,-1.866789,0.000000,-1.866789,-37.023576,1.750880,0.000000,1.750880,0.631010,0.309924,0.579374
246080718949806954!,lush-impartial-bumblebee,0.050000,-2.281500,-1.848499,0.000000,-1.848499,-45.265525,1.903651,0.000000,1.903651,0.648581,0.271706,0.534610
246080718949806954!,lush-impartial-bumblebee,0.060000,-2.281500,-1.828825,0.000000,-1.828825,-7.069014,2.031119,0.000000,2.031119,0.579990,0.442957,0.705179
246080718949806954!,lush-impartial-bumblebee,0.070000,-2.281500,-1.807989,0.000000,-1.807989,-11.949290,2.136079,0.000000,2.136079,0.589562,0.423268,0.680579
246080718949806954!,lush-impartial-bumblebee,0.080000,-2.281500,-1.786204,0.000000,-1.786204,-11.325749,2.221040,0.000000,2.221040,0.589057,0.427728,0.681232
246080718949806954!,lush-impartial-bumblebee,0.090000,-2.281500,-1.763657,0.000000,-1.763657,-11.405417,2.288257,0.000000,2.288257,0.589757,0.428880,0.678942
246080718949806954!,lush-impartial-bumblebee,0.100000,-2.281500,-1.740517,0.000000,-1.740517,-11.395238,2.339756,0.000000,2.339756,0.590230,0.430257,0.677283
246080718949806954!,lush-impartial-bumblebee,0.110000,-2.281500,-1.716931,0.000000,-1.716931,-11.396539,2.377357,0.000000,2.377357,0.590666,0.431425,0.675772
246080718949806954!,lush-impartial-bumblebee,0.120000,-2.281500,-1.693031,0.000000,-1.693031,-11.396373,2.402695,0.000000,2.402695,0.591047,0.432460,0.674448
246080718949806954!,lush-impartial-bumblebee,0.130000,-2.281500,-1.668932,0.000000,-1.668932,-11.396394,2.417239,0.000000,2.417239,0.591382,0.433368,0.673285
246080718949806954!,lush-impartial-bumblebee,0.140000,-2.281500,-1.644734,0.000000,-1.644734,-11.396391,2.422303,0.000000,2.422303,0.591676,0.434163,0.672267
246080718949806954!,lush-impartial-bumblebee,0.150000,-2.281500,-1.620527,0.000000,-1.620527,-11.396392,2.419068,0.000000,2.419068,0.591932,0.434856,0.671378
246080718949806954!,lush-impartial-bumblebee,0.160000,-2.281500,-1.596389,0.000000,-1.596389,-11.396392,2.408591,0.000000,2.408591,0.592154,0.435459,0.670606
246080718949806954!,lush-impartial-bumblebee,0.170000,-2.281500,-1.572387,0.000000,-1.572387,-11.396392,2.391820,0.000000,2.391820,0.592347,0.435981,0.669937
246080718949806954!,lush-impartial-bumblebee,0.180000,-2.281500,-1.548580,0.000000,-1.548580,-11.396392,2.369602,0.000000,2.369602,0.592512,0.436430,0.669362
246080718949806954!,lush-impartial-bumblebee,0.190000,-2.281500,-1.525018,0.000000,-1.525018,-11.396392,2.342694,0.000000,2.342694,0.592654,0.436814,0.668870
246080718949806954!,lush-impartial-bumblebee,0.200000,-2.281500,-1.501746,0.000000,-1.501746,-11.396392,2.311773,0.000000,2.311773,0.592775,0.437141,0.668451
246080718949806954!,lush-impartial-bumblebee,0.210000,-2.281500,-1.478800,0.000000,-1.478800,-11.396392,2.277443,0.000000,2.277443,0.592876,0.437415,0.668099
246080718949806954!,lush-impartial-bumblebee,0.220000,-2.281500,-1.456211,0.000000,-1.456211,-11.396392,2.240243,0.000000,2.240243,0.592961,0.437644,0.667806
246080718949806954!,lush-impartial-bumblebee,0.230000,-2.281500,-1.434007,0.000000,-1.434007,-11.396392,2.200654,0.000000,2.200654,0.593030,0.437832,0.667565
246080718949806954!,lush-impartial-bumblebee,0.240000,-2.281500,-1.412208,0.000000,-1.412208,-11.396392,2.159101,0.000000,2.159101,0.593086,0.437984,0.667371
246080718949806954!,lush-impartial-bumblebee,0.250000,-2.281500,-1.390833,0.000000,-1.390833,-11.396392,2.115963,0.000000,2.115963,0.593130,0.438104,0.667217
246080718949806954!,lush-impartial-bumblebee,0.260000,-2.281500,-1.369895,0.000000,-1.369895,-11.396392,2.071578,0.000000,2.071578,0.593164,0.438195,0.667101
246080718949806954!,lush-impartial-bumblebee,0.270000,-2.281500,-1.349406,0.000000,-1.349406,-11.396392,2.026243,0.000000,2.026243,0.593188,0.438260,0.667017
246080718949806954!,lush-impartial-bumblebee,0.280000,-2.281500,-1.329373,0.000000,-1.329373,-11.396392,1.980220,0.000000,1.980220,0.593204,0.438304,0.666961
246080718949806954!,lush-impartial-bumblebee,0.290000,-2.281500,-1.309804,0.000000,-1.309804,-11.396392,1.933743,0.000000,1.933743,0.593213,0.438328,0.666930
246080718949806954!,lush-impartial-bumblebee,0.300000,-2.281500,-1.290700,0.000000,-1.290700,-11.396392,1.887016,0.000000,1.887016,0.593216,0.438335,0.666921
246080718949806954!,lush-impartial-bumblebee,0.310000,-2.281500,-1.272064,0.000000,-1.272064,-11.396392,1.840218,0.000000,1.840218,0.593212,0.438327,0.666932
246080718949806954!,lush-impartial-bumblebee,0.320000,-2.281500,-1.253895,0.000000,-1.253895,-11.396392,1.793506,0.000000,1.793506,0.593205,0.438305,0.666959
