ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
395788054243477808!,talented-zippy-butterfly,0.000000,-2.104684,-0.003336,-1.450403,0.752915,-0.990816,-0.135217,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.285485,0.012126,-0.238912,-0.095908
395788054243477808!,talented-zippy-butterfly,0.010000,-2.095078,-0.004223,-1.444263,0.755013,-0.990681,-0.136201,1.919490,-0.176956,1.227368,0.416329,0.026770,-0.194713,0.166442,-0.044268,-0.251860,-0.149738
395788054243477808!,talented-zippy-butterfly,0.020000,-2.066476,-0.004860,-1.424533,0.761893,-0.990305,-0.138910,3.799121,0.045226,2.719668,0.948969,0.047566,-0.339107,0.159485,-0.045685,-0.215292,-0.096810
395788054243477808!,talented-zippy-butterfly,0.030000,-2.020432,-0.003587,-1.390622,0.773161,-0.989728,-0.142963,5.402026,0.199237,4.059834,1.287526,0.066442,-0.459972,0.163694,-0.047046,-0.183818,-0.039840
395788054243477808!,talented-zippy-butterfly,0.040000,-1.959503,-0.001222,-1.343870,0.786811,-0.988973,-0.148095,6.768043,0.257910,5.280343,1.420144,0.082792,-0.552882,0.166327,-0.049354,-0.155445,0.012414
395788054243477808!,talented-zippy-butterfly,0.050000,-1.886021,0.001227,-1.285432,0.800785,-0.988074,-0.153981,7.908518,0.214181,6.392207,1.353162,0.094774,-0.608146,0.160628,-0.052896,-0.129119,0.054805
395788054243477808!,talented-zippy-butterfly,0.060000,-1.802259,0.002804,-1.216390,0.813210,-0.987093,-0.160147,8.820811,0.073325,7.393482,1.105188,0.099468,-0.613090,0.143898,-0.057503,-0.104471,0.084632
395788054243477808!,talented-zippy-butterfly,0.070000,-1.710590,0.002538,-1.137970,0.822359,-0.986118,-0.166044,9.498643,-0.154611,8.275264,0.699882,0.093800,-0.557066,0.116041,-0.062791,-0.081606,0.100858
395788054243477808!,talented-zippy-butterfly,0.080000,-1.613349,-0.000380,-1.051403,0.826794,-0.985268,-0.171016,9.938430,-0.455655,9.026533,0.163847,0.074548,-0.429492,0.078926,-0.068298,-0.060877,0.104047
395788054243477808!,talented-zippy-butterfly,0.090000,-1.512880,-0.006611,-0.958025,0.825336,-0.984691,-0.174309,10.142855,-0.815107,9.636754,-0.477570,0.039219,-0.221551,0.035405,-0.073620,-0.042668,0.095891
395788054243477808!,talented-zippy-butterfly,0.100000,-1.411487,-0.016672,-0.859278,0.817034,-0.984553,-0.175088,10.120888,-1.219141,10.096451,-1.202955,-0.013083,0.073566,-0.011557,-0.078473,-0.027237,0.078660
395788054243477808!,talented-zippy-butterfly,0.110000,-1.311381,-0.030956,-0.756720,0.801120,-0.985014,-0.172472,9.885301,-1.655367,10.396117,-1.995878,-0.080684,0.460797,-0.059614,-0.082713,-0.014617,0.054572
395788054243477808!,talented-zippy-butterfly,0.120000,-1.214604,-0.049705,-0.651986,0.777012,-0.986213,-0.165481,9.449813,-2.113286,10.524290,-2.844517,-0.158359,0.943768,-0.107672,-0.086304,-0.004558,0.025147
