ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
397235264783512152!,lush-piquant-bumblebee,0.000000,1.757976,-0.986013,0.000000,-0.986013,0.000000,0.000000,0.000000,0.000000,-0.091539,-0.072436
397235264783512152!,lush-piquant-bumblebee,0.010000,1.748112,-0.990238,0.000000,-0.990238,-1.972815,-0.844862,0.000000,-0.844862,-0.196063,-0.178200
397235264783512152!,lush-piquant-bumblebee,0.020000,1.707249,-1.008366,0.000000,-1.008366,-6.198303,-2.780075,0.000000,-2.780075,-0.170413,-0.153660
397235264783512152!,lush-piquant-bumblebee,0.030000,1.626825,-1.044613,0.000000,-1.044613,-9.870989,-4.462298,0.000000,-4.462298,-0.147459,-0.131700
397235264783512152!,lush-piquant-bumblebee,0.040000,1.512037,-1.096601,0.000000,-1.096601,-13.048992,-5.918125,0.000000,-5.918125,-0.126935,-0.112062
397235264783512152!,lush-piquant-bumblebee,0.050000,1.367700,-1.162127,0.000000,-1.162127,-15.784650,-7.171504,0.000000,-7.171504,-0.108599,-0.094518
397235264783512152!,lush-piquant-bumblebee,0.060000,1.198105,-1.239226,0.000000,-1.239226,-18.125136,-8.244021,0.000000,-8.244021,-0.092235,-0.078861
397235264783512152!,lush-piquant-bumblebee,0.070000,1.006912,-1.326223,0.000000,-1.326223,-20.112954,-9.155125,0.000000,-9.155125,-0.077645,-0.064901
397235264783512152!,lush-piquant-bumblebee,0.080000,0.797408,-1.421613,0.000000,-1.421613,-21.786332,-9.922308,0.000000,-9.922308,-0.064650,-0.052467
397235264783512152!,lush-piquant-bumblebee,0.090000,0.572545,-1.524047,0.000000,-1.524047,-23.179656,-10.561305,0.000000,-10.561305,-0.053091,-0.041406
397235264783512152!,lush-piquant-bumblebee,0.100000,0.334963,-1.632314,0.000000,-1.632314,-24.323850,-11.086266,0.000000,-11.086266,-0.042821,-0.031578
397235264783512152!,lush-piquant-bumblebee,0.110000,0.087017,-1.745338,0.000000,-1.745338,-25.246723,-11.509917,0.000000,-11.509917,-0.033712,-0.022861
397235264783512152!,lush-piquant-bumblebee,0.120000,-0.169196,-1.862158,0.000000,-1.862158,-25.973275,-11.843699,0.000000,-11.843699,-0.025645,-0.015141
397235264783512152!,lush-piquant-bumblebee,0.130000,-0.431814,-1.981922,0.000000,-1.981922,-26.525977,-12.097892,0.000000,-12.097892,-0.018515,-0.008317
397235264783512152!,lush-piquant-bumblebee,0.140000,-0.699188,-2.103875,0.000000,-2.103875,-26.925013,-12.281734,0.000000,-12.281734,-0.012226,-0.002298
397235264783512152!,lush-piquant-bumblebee,0.150000,-0.969858,-2.227348,0.000000,-2.227348,-27.188515,-12.403523,0.000000,-12.403523,-0.006693,0.002999
397235264783512152!,lush-piquant-bumblebee,0.160000,-1.242534,-2.351752,0.000000,-2.351752,-27.332756,-12.470705,0.000000,-12.470705,-0.001837,0.007648
397235264783512152!,lush-piquant-bumblebee,0.170000,-1.516084,-2.476567,0.000000,-2.476567,-27.372340,-12.489964,0.000000,-12.489964,0.002412,0.011715
397235264783512152!,lush-piquant-bumblebee,0.180000,-1.789509,-2.601337,0.000000,-2.601337,-27.320363,-12.467292,0.000000,-12.467292,0.006116,0.015261
397235264783512152!,lush-piquant-bumblebee,0.190000,-2.061939,-2.725662,0.000000,-2.725662,-27.188562,-12.408061,0.000000,-12.408061,0.009332,0.018341
397235264783512152!,lush-piquant-bumblebee,0.200000,-2.279712,-2.849190,0.000000,-2.849190,-26.987451,-12.317083,0.000000,-12.317083,0.011335,0.021002
397235264783512152!,lush-piquant-bumblebee,0.210000,-2.278490,-2.971768,0.000000,-2.971768,0.244281,-12.198666,0.000000,-12.198666,-0.150124,0.023295
397235264783512152!,lush-piquant-bumblebee,0.220000,-2.279628,-3.093045,0.000000,-3.093045,-2.991156,-12.056616,0.000000,-12.056616,-0.130927,0.025254
397235264783512152!,lush-piquant-bumblebee,0.230000,-2.279628,-3.103661,0.000000,-3.103661,-2.821694,-11.894364,0.000000,-11.894364,-0.131931,0.023569
397235264783512152!,lush-piquant-bumblebee,0.240000,-2.279628,-3.102936,0.000000,-3.102936,-2.843346,0.144878,0.000000,0.144878,-0.131803,-0.125661
397235264783512152!,lush-piquant-bumblebee,0.250000,-2.279628,-3.102856,0.000000,-3.102856,-2.840579,-1.248698,0.000000,-1.248698,-0.131819,-0.108392
