ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
1318703501996913795!,thoughtful-zippy-butterfly,0.000000,-2.109967,-0.053881,-0.109997,-0.042874,0.125313,-0.484042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.447640,-0.379013,0.155454,0.518339
1318703501996913795!,thoughtful-zippy-butterfly,0.010000,-2.108648,-0.036712,-0.108656,-0.042465,0.126434,-0.483750,0.275929,3.428772,0.266300,0.081417,0.222759,0.058221,-0.148888,-0.156047,0.110343,0.338612
1318703501996913795!,thoughtful-zippy-butterfly,0.020000,-2.105260,0.005123,-0.105816,-0.042037,0.130491,-0.482672,0.416129,4.936219,0.299819,0.004986,0.585865,0.158389,-0.027060,-0.070858,0.076099,0.247345
1318703501996913795!,thoughtful-zippy-butterfly,0.030000,-2.100329,0.058017,-0.102853,-0.042432,0.138075,-0.480557,0.580606,5.641321,0.292739,-0.083067,0.929398,0.267036,0.032186,-0.028328,0.060204,0.201957
1318703501996913795!,thoughtful-zippy-butterfly,0.040000,-2.093695,0.115972,-0.100083,-0.043746,0.149017,-0.477278,0.752776,5.947114,0.261991,-0.178895,1.255641,0.392041,0.060744,-0.006556,0.053328,0.178777
1318703501996913795!,thoughtful-zippy-butterfly,0.050000,-2.085333,0.175968,-0.097695,-0.046064,0.163143,-0.472636,0.924496,6.049183,0.217085,-0.283604,1.563457,0.539669,0.074386,0.004988,0.050881,0.166739
1318703501996913795!,thoughtful-zippy-butterfly,0.060000,-2.075254,0.236438,-0.095799,-0.049491,0.180256,-0.466377,1.095854,6.042434,0.165162,-0.400642,1.850003,0.715031,0.080788,0.011415,0.050628,0.160485
1318703501996913795!,thoughtful-zippy-butterfly,0.070000,-2.063445,0.296520,-0.094432,-0.054178,0.200125,-0.458203,1.271959,5.972341,0.112999,-0.534699,2.111157,0.922071,0.083657,0.015214,0.051490,0.157384
1318703501996913795!,thoughtful-zippy-butterfly,0.080000,-2.049818,0.355685,-0.093562,-0.060323,0.222472,-0.447779,1.461233,5.859799,0.068173,-0.690993,2.341697,1.163436,0.084793,0.017601,0.052945,0.156151
1318703501996913795!,thoughtful-zippy-butterfly,0.090000,-2.034189,0.413551,-0.093071,-0.068177,0.246961,-0.434753,1.674837,5.713239,0.039940,-0.874563,2.535485,1.440277,0.085109,0.019170,0.054737,0.156188
1318703501996913795!,thoughtful-zippy-butterfly,0.100000,-2.016248,0.469784,-0.092739,-0.078040,0.273189,-0.418769,1.926480,5.534576,0.039950,-1.089370,2.685707,1.752053,0.085147,0.020218,0.056723,0.157268
