ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
1821735208954471339!,thoughtful-antique-butterfly,0.000000,-1.898833,-0.618917,0.002604,0.001194,0.209678,-0.453911,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.081889,-0.086911,0.093702,-0.030936,0.081959,-0.170503
1821735208954471339!,thoughtful-antique-butterfly,0.010000,-1.894925,-0.623129,0.004802,0.002202,0.210773,-0.453403,0.781430,-0.840744,0.438509,0.201036,0.218517,0.101582,0.084213,-0.044529,0.067506,-0.046380,0.063212,-0.112236
1821735208954471339!,thoughtful-antique-butterfly,0.020000,-1.884082,-0.633274,0.011278,0.005170,0.213994,-0.451892,1.387599,-1.186981,0.855640,0.392255,0.424900,0.201212,0.083180,-0.024059,0.053889,-0.052287,0.053108,-0.082802
1821735208954471339!,thoughtful-antique-butterfly,0.030000,-1.867646,-0.645706,0.021812,0.009999,0.219210,-0.449385,1.897590,-1.298207,1.248470,0.572274,0.616279,0.300621,0.080495,-0.013927,0.046211,-0.053653,0.047085,-0.066907
1821735208954471339!,thoughtful-antique-butterfly,0.040000,-1.846398,-0.658689,0.036158,0.016575,0.226263,-0.445876,2.346488,-1.297811,1.615428,0.740299,0.790942,0.401369,0.077033,-0.008681,0.041360,-0.052878,0.043014,-0.057397
1821735208954471339!,thoughtful-antique-butterfly,0.050000,-1.820868,-0.671396,0.054057,0.024775,0.234982,-0.441343,2.750515,-1.244503,1.955772,0.895894,0.947903,0.504687,0.073208,-0.005744,0.037868,-0.051100,0.039888,-0.050894
1821735208954471339!,thoughtful-antique-butterfly,0.060000,-1.791464,-0.683439,0.075243,0.034477,0.245189,-0.435755,3.117152,-1.166389,2.269076,1.038757,1.086590,0.611398,0.069215,-0.003896,0.035036,-0.048852,0.037231,-0.045796
1821735208954471339!,thoughtful-antique-butterfly,0.070000,-1.758543,-0.694634,0.099446,0.045553,0.256700,-0.429075,3.449659,-1.077129,2.554990,1.168635,1.206692,0.721919,0.065144,-0.002560,0.032537,-0.046390,0.034817,-0.041345
1821735208954471339!,thoughtful-antique-butterfly,0.080000,-1.722438,-0.704905,0.126392,0.057871,0.269328,-0.421263,3.749241,-0.983590,2.813160,1.285299,1.308089,0.836306,0.061048,-0.001466,0.030219,-0.043838,0.032545,-0.037191
1821735208954471339!,thoughtful-antique-butterfly,0.090000,-1.683500,-0.714232,0.155781,0.071290,0.282877,-0.412287,4.016157,-0.889472,3.043246,1.388578,1.390858,0.954291,0.056967,-0.000489,0.028021,-0.041265,0.030375,-0.033184
1821735208954471339!,thoughtful-antique-butterfly,0.100000,-1.642079,-0.722629,0.187309,0.085665,0.297152,-0.402120,4.250277,-0.796989,3.244933,1.478378,1.455227,1.075358,0.052938,0.000421,0.025925,-0.038716,0.028301,-0.029275
1821735208954471339!,thoughtful-antique-butterfly,0.110000,-1.598507,-0.730124,0.220687,0.100860,0.311969,-0.390737,4.451392,-0.707655,3.417979,1.554698,1.501531,1.198841,0.049001,0.001282,0.023934,-0.036222,0.026330,-0.025469
1821735208954471339!,thoughtful-antique-butterfly,0.120000,-1.553110,-0.736755,0.255630,0.116742,0.327152,-0.378116,4.619432,-0.622675,3.562277,1.617659,1.530220,1.323968,0.045197,0.002091,0.022064,-0.033814,0.024479,-0.021793
1821735208954471339!,thoughtful-antique-butterfly,0.130000,-1.506213,-0.742569,0.291859,0.133181,0.342528,-0.364245,4.754570,-0.543109,3.677891,1.667504,1.541842,1.449917,0.041567,0.002843,0.020333,-0.031515,0.022765,-0.018285
1821735208954471339!,thoughtful-antique-butterfly,0.140000,-1.458135,-0.747625,0.329091,0.150050,0.357935,-0.349117,4.857272,-0.469932,3.765065,1.704596,1.537030,1.575852,0.038148,0.003526,0.018759,-0.029350,0.021206,-0.014986
1821735208954471339!,thoughtful-antique-butterfly,0.150000,-1.409193,-0.751988,0.367051,0.167227,0.373212,-0.332735,4.928299,-0.404058,3.824226,1.729396,1.516481,1.700959,0.034973,0.004132,0.017357,-0.027338,0.019817,-0.011931
1821735208954471339!,thoughtful-antique-butterfly,0.160000,-1.359696,-0.755735,0.405463,0.184591,0.388208,-0.315111,4.968661,-0.346357,3.855932,1.742434,1.480914,1.824445,0.032069,0.004655,0.016139,-0.025496,0.018608,-0.009150
1821735208954471339!,thoughtful-antique-butterfly,0.170000,-1.309940,-0.758948,0.444061,0.202031,0.402777,-0.296261,4.979632,-0.297599,3.860917,1.744304,1.431094,1.945618,0.029453,0.005090,0.015111,-0.023833,0.017585,-0.006663
1821735208954471339!,thoughtful-antique-butterfly,0.180000,-1.260213,-0.761720,0.482581,0.219438,0.416781,-0.276213,4.962590,-0.258520,3.839941,1.735598,1.367741,2.063795,0.027136,0.005434,0.014275,-0.022357,0.016752,-0.004481
1821735208954471339!,thoughtful-antique-butterfly,0.190000,-1.210786,-0.764150,0.520768,0.236709,0.430088,-0.254999,4.919024,-0.229772,3.793820,1.716909,1.291557,2.178373,0.025123,0.005689,0.013629,-0.021069,0.016104,-0.002609
1821735208954471339!,thoughtful-antique-butterfly,0.200000,-1.161919,-0.766343,0.558376,0.253749,0.442573,-0.232656,4.850443,-0.211941,3.723352,1.688798,1.203195,2.288792,0.023409,0.005858,0.013168,-0.019968,0.015638,-0.001041
1821735208954471339!,thoughtful-antique-butterfly,0.210000,-1.113853,-0.768410,0.595164,0.270465,0.454118,-0.209229,4.758317,-0.205559,3.629277,1.651784,1.103244,2.394523,0.021986,0.005944,0.012885,-0.019049,0.015347,0.000231
1821735208954471339!,thoughtful-antique-butterfly,0.220000,-1.066816,-0.770469,0.630901,0.286771,0.464609,-0.184766,4.644041,-0.211105,3.512245,1.606334,0.992228,2.495040,0.020842,0.005950,0.012771,-0.018303,0.015222,0.001220
1821735208954471339!,thoughtful-antique-butterfly,0.230000,-1.021024,-0.772642,0.665358,0.302586,0.473937,-0.159321,4.508908,-0.229020,3.372793,1.552858,0.870602,2.589803,0.019962,0.005883,0.012818,-0.017722,0.015255,0.001944
1821735208954471339!,thoughtful-antique-butterfly,0.240000,-0.976679,-0.775054,0.698315,0.317830,0.481999,-0.132955,4.354108,-0.259711,3.211349,1.491723,0.738766,2.678228,0.019330,0.005745,0.013019,-0.017296,0.015438,0.002417
1821735208954471339!,thoughtful-antique-butterfly,0.250000,-0.933972,-0.777836,0.729551,0.332430,0.488693,-0.105733,4.180742,-0.303553,3.028237,1.423257,0.597080,2.759662,0.018929,0.005538,0.013365,-0.017015,0.015765,0.002655
1821735208954471339!,thoughtful-antique-butterfly,0.260000,-0.893083,-0.781124,0.758850,0.346314,0.493921,-0.077729,3.989865,-0.360885,2.823713,1.347772,0.445890,2.833363,0.018742,0.005265,0.013852,-0.016865,0.016229,0.002671
1821735208954471339!,thoughtful-antique-butterfly,0.270000,-0.854181,-0.785055,0.785999,0.359414,0.497591,-0.049023,3.782541,-0.431998,2.598018,1.265586,0.285560,2.898474,0.018752,0.004925,0.014473,-0.016837,0.016824,0.002479
1821735208954471339!,thoughtful-antique-butterfly,0.280000,-0.817425,-0.789771,0.810785,0.371665,0.499612,-0.019706,3.559927,-0.517107,2.351452,1.177048,0.116514,2.954018,0.018938,0.004516,0.015224,-0.016914,0.017544,0.002089
1821735208954471339!,thoughtful-antique-butterfly,0.290000,-0.782959,-0.795415,0.833000,0.383006,0.499898,0.010121,3.323366,-0.616320,2.084467,1.082574,-0.060718,2.998896,0.019280,0.004037,0.016097,-0.017082,0.018382,0.001512
1821735208954471339!,thoughtful-antique-butterfly,0.300000,-0.750916,-0.802131,0.852440,0.393381,0.498370,0.040346,3.074500,-0.729590,1.797782,0.982675,-0.245449,3.031900,0.019750,0.003482,0.017084,-0.017319,0.019325,0.000758
1821735208954471339!,thoughtful-antique-butterfly,0.310000,-0.721406,-0.810062,0.868912,0.402740,0.494956,0.070841,2.815374,-0.856660,1.492499,0.877993,-0.436786,3.051749,0.020313,0.002849,0.018169,-0.017599,0.020357,-0.000159
1821735208954471339!,thoughtful-antique-butterfly,0.320000,-0.694517,-0.819347,0.882234,0.411042,0.489596,0.101469,2.548544,-0.997004,1.170227,0.769317,-0.633592,3.057136,0.020926,0.002133,0.019331,-0.017888,0.021454,-0.001220
1821735208954471339!,thoughtful-antique-butterfly,0.330000,-0.670309,-0.830118,0.892244,0.418253,0.482241,0.132075,2.277150,-1.149774,0.833178,0.657606,-0.834455,3.046803,0.021534,0.001333,0.020542,-0.018145,0.022584,-0.002399
1821735208954471339!,thoughtful-antique-butterfly,0.340000,-0.648803,-0.842497,0.898806,0.424351,0.472858,0.162496,2.004951,-1.313750,0.484242,0.543981,-1.037679,3.019617,0.022067,0.000449,0.021761,-0.018319,0.023704,-0.003662
1821735208954471339!,thoughtful-antique-butterfly,0.350000,-0.629982,-0.856589,0.901819,0.429329,0.461436,0.192554,1.736308,-1.487313,0.127008,0.429705,-1.241303,2.974658,0.022446,-0.000517,0.022941,-0.018351,0.024763,-0.004963
1821735208954471339!,thoughtful-antique-butterfly,0.360000,-0.613790,-0.872473,0.901226,0.433180,0.447983,0.222061,1.476085,-1.668508,-0.234275,0.316110,-1.443190,2.911479,0.022584,-0.001553,0.024024,-0.018180,0.025701,-0.006243
1821735208954471339!,thoughtful-antique-butterfly,0.370000,-0.600120,-0.890204,0.897016,0.435913,0.432533,0.250829,1.229402,-1.855086,-0.594921,0.204507,-1.641048,2.829847,0.022389,-0.002643,0.024948,-0.017745,0.026453,-0.007432
1821735208954471339!,thoughtful-antique-butterfly,0.380000,-0.588820,-0.909812,0.889228,0.437546,0.415141,0.278672,1.001520,-2.044523,-0.949870,0.096148,-1.832457,2.729830,0.021774,-0.003762,0.025646,-0.016986,0.026954,-0.008453
1821735208954471339!,thoughtful-antique-butterfly,0.390000,-0.579676,-0.931306,0.877952,0.438117,0.395885,0.305409,0.797685,-2.233863,-1.293744,-0.007724,-2.014857,2.611746,0.020660,-0.004886,0.026058,-0.015854,0.027142,-0.009229
1821735208954471339!,thoughtful-antique-butterfly,0.400000,-0.572424,-0.954664,0.863329,0.437676,0.374870,0.330866,0.622951,-2.419820,-1.620983,-0.105922,-2.185640,2.476325,0.018985,-0.005983,0.026128,-0.014313,0.026964,-0.009687
1821735208954471339!,thoughtful-antique-butterfly,0.410000,-0.566754,-0.979833,0.845554,0.436284,0.352226,0.354876,0.481918,-2.598829,-1.926052,-0.197337,-2.342238,2.324744,0.016716,-0.007019,0.025814,-0.012350,0.026383,-0.009760
1821735208954471339!,thoughtful-antique-butterfly,0.420000,-0.562310,-1.006722,0.824877,0.434011,0.328105,0.377289,0.378449,-2.767121,-2.203680,-0.280958,-2.482234,2.158644,0.013854,-0.007956,0.025091,-0.009977,0.025380,-0.009398
1821735208954471339!,thoughtful-antique-butterfly,0.430000,-0.558707,-1.035205,0.801597,0.430938,0.302684,0.397973,0.315391,-2.920847,-2.449129,-0.355895,-2.603479,1.980118,0.010439,-0.008756,0.023956,-0.007236,0.023961,-0.008568
