ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
459823427101036406!,rebel-vivacious-beetle,0.000000,-1.130648,-0.613444,-1.183789,-1.612031,0.000000,0.000000,0.000000,0.000000,0.023829,-0.080134
459823427101036406!,rebel-vivacious-beetle,0.010000,-1.126150,-0.613743,-1.183716,-1.612085,0.896950,-0.061389,0.014291,-0.010494,-0.061070,-0.099666
459823427101036406!,rebel-vivacious-beetle,0.020000,-1.113518,-0.614275,-1.184132,-1.611779,1.626905,-0.049609,-0.098753,0.072552,-0.115502,-0.109575
459823427101036406!,rebel-vivacious-beetle,0.030000,-1.094277,-0.614555,-1.186102,-1.610330,2.218817,-0.013773,-0.296168,0.218145,-0.150995,-0.113621
459823427101036406!,rebel-vivacious-beetle,0.040000,-1.069710,-0.614504,-1.190337,-1.607202,2.691393,0.013905,-0.550704,0.407866,-0.175281,-0.114372
459823427101036406!,rebel-vivacious-beetle,0.050000,-1.040947,-0.614306,-1.197324,-1.602004,3.056401,0.013849,-0.844985,0.631535,-0.193168,-0.113431
459823427101036406!,rebel-vivacious-beetle,0.060000,-1.009027,-0.614294,-1.207405,-1.594419,3.320978,-0.024419,-1.167391,0.884029,-0.207351,-0.111684
459823427101036406!,rebel-vivacious-beetle,0.070000,-0.974935,-0.614871,-1.220821,-1.584170,3.489328,-0.105040,-1.509026,1.162912,-0.219094,-0.109520
459823427101036406!,rebel-vivacious-beetle,0.080000,-0.939625,-0.616462,-1.237729,-1.570995,3.563948,-0.227675,-1.861722,1.466782,-0.228722,-0.107001
459823427101036406!,rebel-vivacious-beetle,0.090000,-0.904029,-0.619467,-1.258201,-1.554648,3.546583,-0.388601,-2.216846,1.794129,-0.235968,-0.103974
459823427101036406!,rebel-vivacious-beetle,0.100000,-0.869064,-0.624239,-1.282217,-1.534900,3.439055,-0.581332,-2.564683,2.142472,-0.240197,-0.100150
459823427101036406!,rebel-vivacious-beetle,0.110000,-0.835625,-0.631048,-1.309654,-1.511558,3.244050,-0.796936,-2.894268,2.507670,-0.240564,-0.095159
459823427101036406!,rebel-vivacious-beetle,0.120000,-0.804575,-0.640067,-1.340272,-1.484477,2.965956,-1.024281,-3.193586,2.883353,-0.236128,-0.088593
459823427101036406!,rebel-vivacious-beetle,0.130000,-0.776720,-0.651341,-1.373708,-1.453591,2.611732,-1.250358,-3.450117,3.260513,-0.225968,-0.080051
459823427101036406!,rebel-vivacious-beetle,0.140000,-0.752786,-0.664775,-1.409473,-1.418938,2.191758,-1.460844,-3.651671,3.627311,-0.209295,-0.069189
459823427101036406!,rebel-vivacious-beetle,0.150000,-0.733377,-0.680120,-1.446957,-1.380694,1.720514,-1.640997,-3.787460,3.969232,-0.185594,-0.055779
459823427101036406!,rebel-vivacious-beetle,0.160000,-0.718934,-0.696967,-1.485444,-1.339200,1.216899,-1.776898,-3.849333,4.269692,-0.154778,-0.039773
459823427101036406!,rebel-vivacious-beetle,0.170000,-0.709680,-0.714766,-1.524125,-1.295007,0.703840,-1.856910,-3.833068,4.511228,-0.117318,-0.021369
459823427101036406!,rebel-vivacious-beetle,0.180000,-0.705433,-0.733064,-1.562090,-1.248949,0.204716,-1.872809,-3.740219,4.677980,-0.073936,-0.000899
459823427101036406!,rebel-vivacious-beetle,0.190000,-0.705901,-0.751230,-1.598629,-1.201826,-0.255053,-1.822189,-3.575019,4.755369,-0.026320,0.020950
459823427101036406!,rebel-vivacious-beetle,0.200000,-0.710574,-0.768624,-1.633109,-1.154536,-0.651620,-1.707834,-3.345794,4.732676,0.023268,0.043257
459823427101036406!,rebel-vivacious-beetle,0.210000,-0.718738,-0.784648,-1.664999,-1.108052,-0.965221,-1.537283,-3.064314,4.604548,0.072197,0.064945
459823427101036406!,rebel-vivacious-beetle,0.220000,-0.729518,-0.798790,-1.693879,-1.063379,-1.182445,-1.321708,-2.744585,4.371907,0.117772,0.084912
