ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
1520604315942826147!,thoughtful-antique-butterfly,0.000000,1.881074,-0.811018,0.478327,0.614569,-0.008353,0.499930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.112703,0.289854,-0.109117,-0.180330,-0.052154,0.360100
1520604315942826147!,thoughtful-antique-butterfly,0.010000,1.867479,-0.823382,0.477236,0.614402,-0.009479,0.499910,-2.724906,-2.459593,-0.216928,-0.034543,-0.224054,-0.004249,0.053325,0.135260,-0.041157,-0.086451,-0.013778,0.174517
1520604315942826147!,thoughtful-antique-butterfly,0.020000,1.833396,-0.853156,0.474360,0.614161,-0.012397,0.499846,-4.097968,-3.480143,-0.356837,-0.015089,-0.358293,-0.008886,0.024691,0.061915,-0.009495,-0.041508,0.003799,0.086474
1520604315942826147!,thoughtful-antique-butterfly,0.030000,1.788772,-0.889638,0.470291,0.614225,-0.016424,0.499730,-4.831196,-3.808556,-0.456399,0.026959,-0.446604,-0.014678,0.010383,0.026793,0.004503,-0.019388,0.010956,0.044012
1520604315942826147!,thoughtful-antique-butterfly,0.040000,1.738407,-0.927768,0.465352,0.614740,-0.021199,0.499550,-5.243489,-3.813623,-0.531259,0.075454,-0.508289,-0.021570,0.002924,0.009733,0.010185,-0.008111,0.013222,0.023041
1520604315942826147!,thoughtful-antique-butterfly,0.050000,1.684758,-0.965200,0.459748,0.615734,-0.026505,0.499297,-5.485652,-3.671323,-0.589179,0.122781,-0.552752,-0.029343,-0.001185,0.001254,0.012033,-0.002067,0.013291,0.012273
1520604315942826147!,thoughtful-antique-butterfly,0.060000,1.629166,-1.000877,0.453628,0.617180,-0.032196,0.498962,-5.631282,-3.464685,-0.634478,0.165555,-0.585008,-0.037748,-0.003606,-0.003118,0.012152,0.001398,0.012425,0.006391
1520604315942826147!,thoughtful-antique-butterfly,0.070000,1.572419,-1.034351,0.447102,0.619027,-0.038164,0.498541,-5.717225,-3.232941,-0.669791,0.202427,-0.607975,-0.046541,-0.005135,-0.005498,0.011524,0.003550,0.011203,0.002878
1520604315942826147!,thoughtful-antique-butterfly,0.080000,1.515026,-1.065464,0.440264,0.621215,-0.044325,0.498031,-5.762517,-2.994856,-0.696878,0.233001,-0.623542,-0.055495,-0.006160,-0.006888,0.010605,0.004994,0.009892,0.000543
1520604315942826147!,thoughtful-antique-butterfly,0.090000,1.457343,-1.094203,0.433190,0.623677,-0.050610,0.497432,-5.777527,-2.759611,-0.717012,0.257331,-0.633056,-0.064409,-0.006871,-0.007767,0.009605,0.006025,0.008610,-0.001183
