ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
880597330005740222!,great-proficient-bumblebee,0.000000,0.955959,-1.010319,0.000000,-1.010319,0.000000,0.000000,0.000000,0.000000,0.055504,-0.005393,-0.073662,-0.043970
880597330005740222!,great-proficient-bumblebee,0.010000,0.952529,-1.005455,0.000000,-1.005455,-0.685938,0.972935,0.000000,0.972935,0.048456,-0.005108,-0.064825,-0.038393
880597330005740222!,great-proficient-bumblebee,0.020000,0.942678,-0.991481,0.000000,-0.991481,-1.283150,1.820023,0.000000,1.820023,0.042148,-0.004854,-0.056915,-0.033400
880597330005740222!,great-proficient-bumblebee,0.030000,0.927238,-0.969582,0.000000,-0.969582,-1.800943,2.554461,0.000000,2.554461,0.036505,-0.004626,-0.049839,-0.028935
880597330005740222!,great-proficient-bumblebee,0.040000,0.906959,-0.940818,0.000000,-0.940818,-2.247696,3.188137,0.000000,3.188137,0.031462,-0.004423,-0.043515,-0.024944
880597330005740222!,great-proficient-bumblebee,0.050000,0.882510,-0.906140,0.000000,-0.906140,-2.630956,3.731754,0.000000,3.731754,0.026958,-0.004241,-0.037868,-0.021379
880597330005740222!,great-proficient-bumblebee,0.060000,0.854492,-0.866399,0.000000,-0.866399,-2.957516,4.194948,0.000000,4.194948,0.022940,-0.004079,-0.032830,-0.018200
880597330005740222!,great-proficient-bumblebee,0.070000,0.823442,-0.822358,0.000000,-0.822358,-3.233492,4.586393,0.000000,4.586393,0.019359,-0.003934,-0.028340,-0.015366
880597330005740222!,great-proficient-bumblebee,0.080000,0.789841,-0.774698,0.000000,-0.774698,-3.464389,4.913898,0.000000,4.913898,0.016172,-0.003806,-0.024344,-0.012844
880597330005740222!,great-proficient-bumblebee,0.090000,0.754128,-0.724042,0.000000,-0.724042,-3.655159,5.184486,0.000000,5.184486,0.013339,-0.003691,-0.020791,-0.010602
880597330005740222!,great-proficient-bumblebee,0.100000,0.716690,-0.670940,0.000000,-0.670940,-3.810261,5.404484,0.000000,5.404484,0.010824,-0.003590,-0.017638,-0.008612
880597330005740222!,great-proficient-bumblebee,0.110000,0.677868,-0.615875,0.000000,-0.615875,-3.933708,5.579580,0.000000,5.579580,0.008596,-0.003500,-0.014845,-0.006848
880597330005740222!,great-proficient-bumblebee,0.120000,0.637964,-0.559275,0.000000,-0.559275,-4.029105,5.714892,0.000000,5.714892,0.006626,-0.003421,-0.012374,-0.005289
880597330005740222!,great-proficient-bumblebee,0.130000,0.597244,-0.501518,0.000000,-0.501518,-4.099695,5.815017,0.000000,5.815017,0.004886,-0.003351,-0.010193,-0.003913
880597330005740222!,great-proficient-bumblebee,0.140000,0.555945,-0.442939,0.000000,-0.442939,-4.148389,5.884085,0.000000,5.884085,0.003355,-0.003289,-0.008273,-0.002701
880597330005740222!,great-proficient-bumblebee,0.150000,0.514274,-0.383832,0.000000,-0.383832,-4.177801,5.925803,0.000000,5.925803,0.002010,-0.003234,-0.006586,-0.001636
880597330005740222!,great-proficient-bumblebee,0.160000,0.472414,-0.324458,0.000000,-0.324458,-4.190278,5.943501,0.000000,5.943501,0.000832,-0.003187,-0.005109,-0.000704
