ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
1788834124614270661!,rebel-mauve-beetle,0.000000,-1.006869,-2.042788,-0.007785,-1.999985,0.000000,0.000000,0.000000,0.000000,0.088199,0.599757,-0.374361
1788834124614270661!,rebel-mauve-beetle,0.010000,-1.009723,-2.034313,-0.010312,-1.999973,-0.566926,1.691845,-0.508884,0.002624,-0.022066,0.184534,0.030400
1788834124614270661!,rebel-mauve-beetle,0.020000,-1.014284,-2.011797,-0.014354,-1.999948,-0.337788,2.806206,-0.304561,0.002186,-0.049715,0.071288,0.133618
1788834124614270661!,rebel-mauve-beetle,0.030000,-1.015404,-1.979200,-0.015619,-1.999939,0.122747,3.708410,0.045815,-0.000358,-0.052999,0.047818,0.147773
1788834124614270661!,rebel-mauve-beetle,0.040000,-1.011577,-1.938088,-0.013492,-1.999954,0.652166,4.508954,0.372520,-0.002513,-0.049047,0.050904,0.135496
1788834124614270661!,rebel-mauve-beetle,0.050000,-1.002344,-1.889313,-0.008486,-1.999982,1.205953,5.238028,0.622390,-0.002641,-0.042507,0.062552,0.113944
1788834124614270661!,rebel-mauve-beetle,0.060000,-0.987514,-1.833534,-0.001467,-1.999999,1.770710,5.898495,0.774824,-0.000568,-0.034495,0.077708,0.087373
1788834124614270661!,rebel-mauve-beetle,0.070000,-0.966986,-1.771447,0.006548,-1.999989,2.339186,6.481995,0.818130,0.002679,-0.025201,0.094905,0.056622
1788834124614270661!,rebel-mauve-beetle,0.080000,-0.940812,-1.703967,0.014381,-1.999948,2.903578,6.975518,0.743765,0.005348,-0.014663,0.113525,0.021921
1788834124614270661!,rebel-mauve-beetle,0.090000,-0.909097,-1.632117,0.020818,-1.999892,3.454627,7.363045,0.544841,0.005672,-0.002916,0.133327,-0.016580
1788834124614270661!,rebel-mauve-beetle,0.100000,-0.872002,-1.557061,0.024624,-1.999848,3.981383,7.627377,0.216010,0.002660,0.009923,0.154148,-0.058505
1788834124614270661!,rebel-mauve-beetle,0.110000,-0.829817,-1.480054,0.024473,-1.999850,4.471858,7.751986,-0.246701,-0.003019,0.023624,0.175755,-0.103129
