ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
1399179280146030916!,rebel-mauve-beetle,0.000000,-2.171843,-1.646685,-1.876759,-0.691214,0.000000,0.000000,0.000000,0.000000,-0.762133,-3.050489,2.831780
1399179280146030916!,rebel-mauve-beetle,0.010000,-2.148497,-1.672304,-1.868901,-0.712186,4.691858,-5.093850,1.597767,-4.192819,0.064998,0.178388,-0.226045
1399179280146030916!,rebel-mauve-beetle,0.020000,-2.101305,-1.721003,-1.853122,-0.752290,4.743043,-4.647990,1.555350,-3.831305,0.037373,0.072999,-0.124381
1399179280146030916!,rebel-mauve-beetle,0.030000,-2.052942,-1.766124,-1.837534,-0.789600,4.926392,-4.375999,1.561439,-3.633735,0.037383,0.074756,-0.124743
1399179280146030916!,rebel-mauve-beetle,0.040000,-2.002856,-1.808478,-1.821923,-0.824983,5.087242,-4.096067,1.560988,-3.447345,0.036577,0.073298,-0.122083
1399179280146030916!,rebel-mauve-beetle,0.050000,-1.951245,-1.848015,-1.806338,-0.858570,5.230611,-3.814127,1.557183,-3.276145,0.035772,0.071853,-0.119428
1399179280146030916!,rebel-mauve-beetle,0.060000,-1.898285,-1.884717,-1.790808,-0.890509,5.356484,-3.530991,1.551293,-3.119638,0.034933,0.070337,-0.116659
1399179280146030916!,rebel-mauve-beetle,0.070000,-1.844151,-1.918578,-1.775347,-0.920948,5.464833,-3.247842,1.544539,-2.977469,0.034048,0.068752,-0.113742
1399179280146030916!,rebel-mauve-beetle,0.080000,-1.789020,-1.949603,-1.759958,-0.950026,5.555553,-2.966091,1.538045,-2.849284,0.033110,0.067106,-0.110655
1399179280146030916!,rebel-mauve-beetle,0.090000,-1.733070,-1.977816,-1.744633,-0.977883,5.628523,-2.687346,1.532829,-2.734707,0.032114,0.065405,-0.107385
1399179280146030916!,rebel-mauve-beetle,0.100000,-1.676482,-2.003256,-1.729355,-1.004655,5.683662,-2.413373,1.529800,-2.633311,0.031058,0.063666,-0.103932
1399179280146030916!,rebel-mauve-beetle,0.110000,-1.619435,-2.025981,-1.714097,-1.030472,5.720981,-2.146054,1.529746,-2.544594,0.029945,0.061905,-0.100305
1399179280146030916!,rebel-mauve-beetle,0.120000,-1.562111,-2.046072,-1.698823,-1.055462,5.740619,-1.887326,1.533322,-2.467966,0.028780,0.060143,-0.096526
1399179280146030916!,rebel-mauve-beetle,0.130000,-1.504689,-2.063632,-1.683492,-1.079747,5.742905,-1.639107,1.541040,-2.402719,0.027575,0.058412,-0.092634
1399179280146030916!,rebel-mauve-beetle,0.140000,-1.447344,-2.078781,-1.668057,-1.103442,5.728330,-1.403244,1.553259,-2.348039,0.026342,0.056733,-0.088667
1399179280146030916!,rebel-mauve-beetle,0.150000,-1.390243,-2.091657,-1.652470,-1.126651,5.697578,-1.181456,1.570192,-2.303016,0.025094,0.055128,-0.084671
1399179280146030916!,rebel-mauve-beetle,0.160000,-1.333549,-2.102416,-1.636681,-1.149467,5.651539,-0.975272,1.591898,-2.266642,0.023847,0.053623,-0.080699
1399179280146030916!,rebel-mauve-beetle,0.170000,-1.277410,-2.111225,-1.620641,-1.171974,5.591295,-0.785967,1.618291,-2.237821,0.022621,0.052239,-0.076808
1399179280146030916!,rebel-mauve-beetle,0.180000,-1.221957,-2.118262,-1.604302,-1.194242,5.518134,-0.614519,1.649170,-2.215436,0.021437,0.051017,-0.073075
1399179280146030916!,rebel-mauve-beetle,0.190000,-1.167312,-2.123708,-1.587623,-1.216328,5.433371,-0.461589,1.684167,-2.198274,0.020308,0.049951,-0.069533
1399179280146030916!,rebel-mauve-beetle,0.200000,-1.113580,-2.127748,-1.570566,-1.238274,5.338464,-0.327523,1.722817,-2.185136,0.019250,0.049052,-0.066231
1399179280146030916!,rebel-mauve-beetle,0.210000,-1.060856,-2.130570,-1.553099,-1.260112,5.234923,-0.212331,1.764552,-2.174825,0.018274,0.048323,-0.063207
1399179280146030916!,rebel-mauve-beetle,0.220000,-1.009215,-2.132357,-1.535197,-1.281862,5.124271,-0.115697,1.808717,-2.166176,0.017392,0.047763,-0.060492
