ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
37868457585729832!,rebel-wine-beetle,0.000000,-2.027670,0.171187,-1.829119,-0.808904,0.000000,0.000000,0.000000,0.000000,0.221520,0.528386,0.415040,-0.167519
37868457585729832!,rebel-wine-beetle,0.010000,-2.021627,0.181873,-1.832957,-0.800167,1.210690,2.131153,-0.764671,1.751646,0.165352,0.285027,0.168769,-0.126628
37868457585729832!,rebel-wine-beetle,0.020000,-2.004813,0.207570,-1.842015,-0.779090,2.154966,2.993978,-1.043132,2.466295,0.135116,0.172897,0.060533,-0.104343
37868457585729832!,rebel-wine-beetle,0.030000,-1.979312,0.238909,-1.852810,-0.753057,2.941774,3.257681,-1.113843,2.740482,0.116258,0.121813,0.017333,-0.090170
37868457585729832!,rebel-wine-beetle,0.040000,-1.946482,0.271484,-1.863928,-0.725103,3.613657,3.242398,-1.109160,2.851174,0.102411,0.098184,0.003509,-0.079563
37868457585729832!,rebel-wine-beetle,0.050000,-1.907375,0.303240,-1.874903,-0.696233,4.190363,3.095069,-1.085681,2.923655,0.090746,0.086747,0.002782,-0.070504
37868457585729832!,rebel-wine-beetle,0.060000,-1.862895,0.333200,-1.885663,-0.666541,4.681421,2.883145,-1.065391,3.014020,0.080014,0.080733,0.007927,-0.062104
37868457585729832!,rebel-wine-beetle,0.070000,-1.813878,0.360891,-1.896279,-0.635708,5.091347,2.639060,-1.055087,3.147263,0.069689,0.077163,0.015733,-0.053991
37868457585729832!,rebel-wine-beetle,0.080000,-1.761126,0.386093,-1.906859,-0.603231,5.422378,2.380081,-1.054768,3.334202,0.059588,0.074719,0.024722,-0.046039
37868457585729832!,rebel-wine-beetle,0.090000,-1.705445,0.408716,-1.917487,-0.568544,5.676038,2.116928,-1.061110,3.578726,0.049701,0.072821,0.034158,-0.038248
37868457585729832!,rebel-wine-beetle,0.100000,-1.647625,0.428752,-1.928200,-0.531080,5.854036,1.857438,-1.068977,3.881151,0.040109,0.071221,0.043623,-0.030686
37868457585729832!,rebel-wine-beetle,0.110000,-1.588409,0.446268,-1.938978,-0.490269,5.958855,1.608000,-1.072039,4.239837,0.030932,0.069816,0.052842,-0.023449
37868457585729832!,rebel-wine-beetle,0.120000,-1.528511,0.461392,-1.949737,-0.445564,5.994022,1.374109,-1.063024,4.651674,0.022297,0.068566,0.061608,-0.016639
37868457585729832!,rebel-wine-beetle,0.130000,-1.468600,0.474307,-1.960313,-0.396451,5.964171,1.160554,-1.033912,5.112343,0.014321,0.067456,0.069763,-0.010347
37868457585729832!,rebel-wine-beetle,0.140000,-1.409293,0.485238,-1.970462,-0.342464,5.874970,0.971475,-0.976124,5.616404,0.007092,0.066473,0.077184,-0.004645
37868457585729832!,rebel-wine-beetle,0.150000,-1.351149,0.494454,-1.979849,-0.283194,5.732970,0.810384,-0.880732,6.157318,0.000664,0.065595,0.083777,0.000425
37868457585729832!,rebel-wine-beetle,0.160000,-1.294655,0.502253,-1.988050,-0.218304,5.545408,0.680185,-0.738727,6.727436,-0.004949,0.064788,0.089483,0.004852
37868457585729832!,rebel-wine-beetle,0.170000,-1.240223,0.508962,-1.994551,-0.147536,5.320016,0.583205,-0.541307,7.317960,-0.009767,0.064003,0.094262,0.008651
37868457585729832!,rebel-wine-beetle,0.180000,-1.188189,0.514928,-1.998749,-0.070728,5.064852,0.521212,-0.280218,7.918913,-0.013842,0.063180,0.098099,0.011862
37868457585729832!,rebel-wine-beetle,0.190000,-1.138802,0.520511,-1.999963,0.012179,4.788162,0.495426,0.051880,8.519129,-0.017246,0.062252,0.100992,0.014540
37868457585729832!,rebel-wine-beetle,0.200000,-1.092230,0.526084,-1.997442,0.101124,4.498271,0.506493,0.461024,9.106289,-0.020061,0.061145,0.102950,0.016750
37868457585729832!,rebel-wine-beetle,0.210000,-1.048556,0.532020,-1.990381,0.195917,4.203490,0.554434,0.951543,9.667013,-0.022378,0.059790,0.103987,0.018562
37868457585729832!,rebel-wine-beetle,0.220000,-1.007780,0.538690,-1.977941,0.296228,3.912027,0.638555,1.525672,10.187047,-0.024280,0.058123,0.104122,0.020042
37868457585729832!,rebel-wine-beetle,0.230000,-0.969819,0.546453,-1.959269,0.401579,3.631867,0.757347,2.183181,10.651536,-0.025842,0.056087,0.103376,0.021248
37868457585729832!,rebel-wine-beetle,0.240000,-0.934510,0.555645,-1.933528,0.511341,3.370626,0.908386,2.921068,11.045410,-0.027127,0.053644,0.101770,0.022229
37868457585729832!,rebel-wine-beetle,0.250000,-0.901638,0.566529,-1.899946,0.624663,3.135213,1.088599,3.733002,11.354133,-0.028176,0.050766,0.099320,0.023017
37868457585729832!,rebel-wine-beetle,0.260000,-0.870943,0.579291,-1.857863,0.740504,2.931677,1.294266,4.609289,11.564324,-0.029009,0.047444,0.096038,0.023628
37868457585729832!,rebel-wine-beetle,0.270000,-0.842078,0.594164,-1.806696,0.857817,2.765378,1.520052,5.537845,11.663564,-0.029648,0.043680,0.091953,0.024078
37868457585729832!,rebel-wine-beetle,0.280000,-0.814647,0.611322,-1.745999,0.975442,2.640446,1.759780,6.503779,11.641485,-0.030101,0.039494,0.087100,0.024376
37868457585729832!,rebel-wine-beetle,0.290000,-0.788233,0.630855,-1.675506,1.092099,2.559546,2.006886,7.489585,11.490579,-0.030365,0.034917,0.081516,0.024518
37868457585729832!,rebel-wine-beetle,0.300000,-0.762454,0.652719,-1.595207,1.206365,2.523832,2.255330,8.475391,11.207226,-0.030413,0.029983,0.075211,0.024484
37868457585729832!,rebel-wine-beetle,0.310000,-0.736829,0.676950,-1.505170,1.316990,2.532967,2.497188,9.440987,10.789978,-0.030252,0.024744,0.068263,0.024281
37868457585729832!,rebel-wine-beetle,0.320000,-0.710925,0.703449,-1.405722,1.422655,2.584949,2.725634,10.365259,10.241887,-0.029874,0.019253,0.060729,0.023903
37868457585729832!,rebel-wine-beetle,0.330000,-0.684340,0.732052,-1.297397,1.522091,2.676302,2.934473,11.227380,9.569973,-0.029275,0.013563,0.052673,0.023347
37868457585729832!,rebel-wine-beetle,0.340000,-0.656712,0.762542,-1.180935,1.614123,2.802299,3.118417,12.007655,8.785115,-0.028454,0.007726,0.044160,0.022613
37868457585729832!,rebel-wine-beetle,0.350000,-0.627733,0.794651,-1.057260,1.697705,2.957237,3.273281,12.688308,7.901749,-0.027420,0.001788,0.035261,0.021709
