ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
1399028229951784467!,great-proficient-bumblebee,0.000000,-1.006869,-2.042788,0.000000,-2.042788,0.000000,0.000000,0.000000,0.000000,-0.022854,-0.077389,-0.072314,0.016951
1399028229951784467!,great-proficient-bumblebee,0.010000,-1.003838,-2.035396,0.000000,-2.035396,0.606184,1.478301,0.000000,1.478301,-0.019766,-0.067792,-0.063652,0.014649
1399028229951784467!,great-proficient-bumblebee,0.020000,-0.995132,-2.014165,0.000000,-2.014165,1.133958,2.765386,0.000000,2.765386,-0.017002,-0.059201,-0.055897,0.012587
1399028229951784467!,great-proficient-bumblebee,0.030000,-0.981487,-1.980891,0.000000,-1.980891,1.591547,3.881310,0.000000,3.881310,-0.014530,-0.051517,-0.048962,0.010743
1399028229951784467!,great-proficient-bumblebee,0.040000,-0.963566,-1.937186,0.000000,-1.937186,1.986357,4.844132,0.000000,4.844132,-0.012320,-0.044650,-0.042762,0.009096
1399028229951784467!,great-proficient-bumblebee,0.050000,-0.941960,-1.884495,0.000000,-1.884495,2.325055,5.670116,0.000000,5.670116,-0.010347,-0.038517,-0.037227,0.007624
1399028229951784467!,great-proficient-bumblebee,0.060000,-0.917200,-1.824112,0.000000,-1.824112,2.613646,6.373904,0.000000,6.373904,-0.008586,-0.033045,-0.032288,0.006311
1399028229951784467!,great-proficient-bumblebee,0.070000,-0.889760,-1.757195,0.000000,-1.757195,2.857535,6.968676,0.000000,6.968676,-0.007017,-0.028169,-0.027887,0.005141
1399028229951784467!,great-proficient-bumblebee,0.080000,-0.860066,-1.684780,0.000000,-1.684780,3.061585,7.466294,0.000000,7.466294,-0.005621,-0.023829,-0.023969,0.004100
1399028229951784467!,great-proficient-bumblebee,0.090000,-0.828497,-1.607794,0.000000,-1.607794,3.230174,7.877433,0.000000,7.877433,-0.004379,-0.019971,-0.020486,0.003174
1399028229951784467!,great-proficient-bumblebee,0.100000,-0.795394,-1.527065,0.000000,-1.527065,3.367241,8.211697,0.000000,8.211697,-0.003277,-0.016546,-0.017395,0.002352
1399028229951784467!,great-proficient-bumblebee,0.110000,-0.761059,-1.443332,0.000000,-1.443332,3.476326,8.477724,0.000000,8.477724,-0.002301,-0.013511,-0.014655,0.001624
1399028229951784467!,great-proficient-bumblebee,0.120000,-0.725768,-1.357266,0.000000,-1.357266,3.560616,8.683282,0.000000,8.683282,-0.001437,-0.010827,-0.012233,0.000980
1399028229951784467!,great-proficient-bumblebee,0.130000,-0.689760,-1.269455,0.000000,-1.269455,3.622977,8.835361,0.000000,8.835361,-0.000675,-0.008458,-0.010094,0.000411
1399028229951784467!,great-proficient-bumblebee,0.140000,-0.653247,-1.180409,0.000000,-1.180409,3.665983,8.940240,0.000000,8.940240,-0.000004,-0.006372,-0.008212,-0.000089
1399028229951784467!,great-proficient-bumblebee,0.150000,-0.616411,-1.090579,0.000000,-1.090579,3.691948,9.003561,0.000000,9.003561,0.000585,-0.004541,-0.006558,-0.000529
1399028229951784467!,great-proficient-bumblebee,0.160000,-0.579416,-1.000359,0.000000,-1.000359,3.702947,9.030384,0.000000,9.030384,0.001102,-0.002937,-0.005110,-0.000914
1399028229951784467!,great-proficient-bumblebee,0.170000,-0.542401,-0.910091,0.000000,-0.910091,3.700842,9.025250,0.000000,9.025250,0.001552,-0.001537,-0.003847,-0.001249
1399028229951784467!,great-proficient-bumblebee,0.180000,-0.505489,-0.820074,0.000000,-0.820074,3.687300,8.992227,0.000000,8.992227,0.001943,-0.000320,-0.002749,-0.001541
1399028229951784467!,great-proficient-bumblebee,0.190000,-0.468786,-0.730564,0.000000,-0.730564,3.663817,8.934957,0.000000,8.934957,0.002282,0.000733,-0.001798,-0.001794
1399028229951784467!,great-proficient-bumblebee,0.200000,-0.432381,-0.641785,0.000000,-0.641785,3.631727,8.856699,0.000000,8.856699,0.002574,0.001640,-0.000979,-0.002012
1399028229951784467!,great-proficient-bumblebee,0.210000,-0.396354,-0.553924,0.000000,-0.553924,3.592225,8.760365,0.000000,8.760365,0.002824,0.002417,-0.000278,-0.002198
1399028229951784467!,great-proficient-bumblebee,0.220000,-0.360769,-0.467144,0.000000,-0.467144,3.546377,8.648556,0.000000,8.648556,0.003037,0.003077,0.000318,-0.002357
1399028229951784467!,great-proficient-bumblebee,0.230000,-0.325684,-0.381581,0.000000,-0.381581,3.495134,8.523590,0.000000,8.523590,0.003216,0.003634,0.000821,-0.002490
1399028229951784467!,great-proficient-bumblebee,0.240000,-0.291144,-0.297348,0.000000,-0.297348,3.439343,8.387533,0.000000,8.387533,0.003365,0.004098,0.001240,-0.002602
1399028229951784467!,great-proficient-bumblebee,0.250000,-0.257188,-0.214541,0.000000,-0.214541,3.379758,8.242223,0.000000,8.242223,0.003488,0.004481,0.001585,-0.002694
1399028229951784467!,great-proficient-bumblebee,0.260000,-0.223849,-0.133236,0.000000,-0.133236,3.317049,8.089293,0.000000,8.089293,0.003588,0.004791,0.001865,-0.002768
1399028229951784467!,great-proficient-bumblebee,0.270000,-0.191152,-0.053498,0.000000,-0.053498,3.251808,7.930192,0.000000,7.930192,0.003667,0.005036,0.002086,-0.002827
1399028229951784467!,great-proficient-bumblebee,0.280000,-0.159118,0.024624,0.000000,0.024624,3.184564,7.766203,0.000000,7.766203,0.003727,0.005224,0.002256,-0.002872
1399028229951784467!,great-proficient-bumblebee,0.290000,-0.127762,0.101092,0.000000,0.101092,3.115782,7.598463,0.000000,7.598463,0.003772,0.005362,0.002381,-0.002905
1399028229951784467!,great-proficient-bumblebee,0.300000,-0.097095,0.175879,0.000000,0.175879,3.045871,7.427973,0.000000,7.427973,0.003802,0.005456,0.002465,-0.002927
