ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
855841173359972817!,thoughtful-antique-butterfly,0.000000,-0.278846,-2.021010,0.080706,-0.053595,-0.234946,-0.441362,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.029958,-0.054093,0.025371,0.038387,0.015119,-0.055259
855841173359972817!,thoughtful-antique-butterfly,0.010000,-0.275741,-2.021145,0.079899,-0.053019,-0.235233,-0.441209,0.620291,-0.026380,-0.161009,0.114801,-0.057082,0.030433,-0.040103,-0.027458,0.003440,0.037087,-0.002613,-0.011891
855841173359972817!,thoughtful-antique-butterfly,0.020000,-0.268075,-2.021152,0.077340,-0.051206,-0.236169,-0.440709,0.912519,0.025823,-0.350725,0.247323,-0.130006,0.069668,-0.044692,-0.016983,-0.005565,0.037029,-0.009999,0.005442
855841173359972817!,thoughtful-antique-butterfly,0.030000,-0.258139,-2.020463,0.072816,-0.048035,-0.237872,-0.439792,1.073932,0.112846,-0.553410,0.385899,-0.210119,0.113648,-0.047003,-0.013316,-0.009230,0.037552,-0.013141,0.011787
855841173359972817!,thoughtful-antique-butterfly,0.040000,-0.246827,-2.018818,0.066226,-0.043471,-0.240398,-0.438416,1.187194,0.216168,-0.762872,0.525214,-0.294055,0.161240,-0.048420,-0.012532,-0.010740,0.038387,-0.014602,0.013466
855841173359972817!,thoughtful-antique-butterfly,0.050000,-0.234447,-2.016092,0.057512,-0.037517,-0.243779,-0.436545,1.287013,0.328679,-0.976852,0.662735,-0.380654,0.212568,-0.049522,-0.012983,-0.011430,0.039419,-0.015454,0.013134
855841173359972817!,thoughtful-antique-butterfly,0.060000,-0.221058,-2.012202,0.046631,-0.030197,-0.248044,-0.434136,1.388025,0.448385,-1.194604,0.797194,-0.469623,0.268319,-0.050552,-0.013978,-0.011857,0.040597,-0.016143,0.011907
855841173359972817!,thoughtful-antique-butterfly,0.070000,-0.206616,-2.007073,0.033545,-0.021545,-0.253215,-0.431141,1.496448,0.575712,-1.415851,0.927971,-0.560957,0.329458,-0.051604,-0.015219,-0.012253,0.041894,-0.016855,0.010260
855841173359972817!,thoughtful-antique-butterfly,0.080000,-0.191032,-2.000620,0.018219,-0.011597,-0.259317,-0.427498,1.614932,0.712391,-1.640316,1.054852,-0.654668,0.397117,-0.052715,-0.016578,-0.012713,0.043292,-0.017663,0.008399
855841173359972817!,thoughtful-antique-butterfly,0.090000,-0.174197,-1.992737,0.000622,-0.000392,-0.266375,-0.423136,1.744553,0.860990,-1.867494,1.177931,-0.750636,0.472545,-0.053887,-0.017990,-0.013277,0.044772,-0.018596,0.006420
855841173359972817!,thoughtful-antique-butterfly,0.100000,-0.155998,-1.983287,-0.019270,0.012034,-0.274411,-0.417970,1.885597,1.024708,-2.096527,1.297581,-0.848522,0.557082,-0.055109,-0.019415,-0.013961,0.046313,-0.019661,0.004375
855841173359972817!,thoughtful-antique-butterfly,0.110000,-0.136319,-1.972100,-0.041468,0.025650,-0.283440,-0.411900,2.037821,1.207231,-2.326121,1.414426,-0.947678,0.652125,-0.056357,-0.020820,-0.014770,0.047885,-0.020857,0.002299
855841173359972817!,thoughtful-antique-butterfly,0.120000,-0.115052,-1.958965,-0.065972,0.040432,-0.293473,-0.404813,2.200490,1.412589,-2.554489,1.529311,-1.047079,0.759090,-0.057598,-0.022170,-0.015706,0.049451,-0.022178,0.000225
855841173359972817!,thoughtful-antique-butterfly,0.130000,-0.092097,-1.943632,-0.092758,0.056368,-0.304505,-0.396582,2.372316,1.644946,-2.779304,1.643245,-1.145247,0.879348,-0.058783,-0.023426,-0.016766,0.050964,-0.023613,-0.001812
855841173359972817!,thoughtful-antique-butterfly,0.140000,-0.067372,-1.925807,-0.121775,0.073453,-0.316514,-0.387065,2.551354,1.908312,-2.997661,1.757315,-1.240184,1.014133,-0.059852,-0.024537,-0.017946,0.052360,-0.025142,-0.003773
855841173359972817!,thoughtful-antique-butterfly,0.150000,-0.040819,-1.905158,-0.152944,0.091697,-0.329456,-0.376110,2.734907,2.206152,-3.206075,1.872562,-1.329322,1.164428,-0.060732,-0.025446,-0.019231,0.053566,-0.026741,-0.005608
855841173359972817!,thoughtful-antique-butterfly,0.160000,-0.012429,-1.881343,-0.186120,0.111100,-0.343244,-0.363570,2.919600,2.540796,-3.400534,1.989840,-1.409618,1.330811,-0.061334,-0.026074,-0.020611,0.054489,-0.028377,-0.007241
855841173359972817!,thoughtful-antique-butterfly,0.170000,0.017765,-1.854012,-0.221120,0.131670,-0.357759,-0.349297,3.101179,2.912962,-3.576523,2.109610,-1.477505,1.513297,-0.061561,-0.026341,-0.022059,0.055024,-0.030004,-0.008593
855841173359972817!,thoughtful-antique-butterfly,0.180000,0.049706,-1.822796,-0.257737,0.153432,-0.372855,-0.333135,3.274483,3.321269,-3.729098,2.231718,-1.528875,1.711162,-0.061305,-0.026179,-0.023525,0.055064,-0.031551,-0.009600
855841173359972817!,thoughtful-antique-butterfly,0.190000,0.083288,-1.787356,-0.295714,0.176405,-0.388347,-0.314939,3.433944,3.761604,-3.853098,2.355221,-1.559319,1.922774,-0.060463,-0.025519,-0.024950,0.054503,-0.032940,-0.010186
855841173359972817!,thoughtful-antique-butterfly,0.200000,0.118348,-1.747404,-0.334745,0.200597,-0.404006,-0.294583,3.573912,4.226705,-3.943402,2.478225,-1.564380,2.145471,-0.058949,-0.024308,-0.026263,0.053247,-0.034081,-0.010275
855841173359972817!,thoughtful-antique-butterfly,0.210000,0.154668,-1.702740,-0.374476,0.225991,-0.419561,-0.271972,3.689137,4.706017,-3.995255,2.597815,-1.539879,2.375511,-0.056710,-0.022512,-0.027386,0.051234,-0.034883,-0.009801
855841173359972817!,thoughtful-antique-butterfly,0.220000,0.191986,-1.653285,-0.414508,0.252539,-0.434701,-0.247054,3.775377,5.185925,-4.004623,2.710079,-1.482280,2.608131,-0.053742,-0.020141,-0.028242,0.048451,-0.035264,-0.008724
855841173359972817!,thoughtful-antique-butterfly,0.230000,0.230006,-1.599105,-0.454403,0.280146,-0.449084,-0.219825,3.830043,5.650447,-3.968525,2.810268,-1.389049,2.837708,-0.050101,-0.017247,-0.028765,0.044945,-0.035164,-0.007047
