ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
1180238869456449521!,great-mauve-beetle,0.000000,-2.159157,-1.506979,-0.668150,-1.342973,0.000000,0.000000,0.000000,0.000000,0.439872,2.430163,-1.760979
1180238869456449521!,great-mauve-beetle,0.010000,-2.178258,-1.468320,-0.684207,-1.334864,-3.758733,7.747844,-3.213800,1.647287,-0.073317,-0.296098,0.272917
1180238869456449521!,great-mauve-beetle,0.020000,-2.211057,-1.394501,-0.712921,-1.319751,-2.818056,7.012707,-2.536525,1.370214,-0.011442,0.025340,0.029065
1180238869456449521!,great-mauve-beetle,0.030000,-2.237240,-1.323174,-0.737335,-1.306268,-2.416746,7.246979,-2.350015,1.326488,-0.017197,-0.009455,0.052671
1180238869456449521!,great-mauve-beetle,0.040000,-2.259124,-1.250232,-0.759744,-1.293363,-1.963205,7.336538,-2.138120,1.255969,-0.015457,-0.004907,0.046661
1180238869456449521!,great-mauve-beetle,0.050000,-2.276521,-1.176486,-0.780176,-1.281142,-1.521473,7.407159,-1.956221,1.191278,-0.014438,-0.004444,0.043561
1180238869456449521!,great-mauve-beetle,0.060000,-2.289530,-1.102193,-0.798896,-1.269553,-1.088538,7.445956,-1.797531,1.131139,-0.013293,-0.003676,0.040027
1180238869456449521!,great-mauve-beetle,0.070000,-2.298265,-1.027667,-0.816139,-1.258538,-0.668304,7.454334,-1.661621,1.077531,-0.012079,-0.002958,0.036299
1180238869456449521!,great-mauve-beetle,0.080000,-2.302872,-0.953212,-0.832129,-1.248023,-0.264539,7.432727,-1.547593,1.031869,-0.010780,-0.002236,0.032318
1180238869456449521!,great-mauve-beetle,0.090000,-2.303540,-0.879128,-0.847083,-1.237922,0.118749,7.382089,-1.454605,0.995355,-0.009394,-0.001493,0.028078
1180238869456449521!,great-mauve-beetle,0.100000,-2.300499,-0.805701,-0.861211,-1.228135,0.477558,7.303859,-1.381756,0.968935,-0.007927,-0.000718,0.023591
1180238869456449521!,great-mauve-beetle,0.110000,-2.294019,-0.733204,-0.874712,-1.218556,0.808107,7.199995,-1.328039,0.953302,-0.006391,0.000092,0.018893
1180238869456449521!,great-mauve-beetle,0.120000,-2.284415,-0.661884,-0.887780,-1.209068,1.107048,7.072965,-1.292291,0.948888,-0.004804,0.000934,0.014038
1180238869456449521!,great-mauve-beetle,0.130000,-2.272029,-0.591960,-0.900595,-1.199554,1.371636,6.925676,-1.273192,0.955881,-0.003189,0.001801,0.009096
1180238869456449521!,great-mauve-beetle,0.140000,-2.257226,-0.523622,-0.913320,-1.189893,1.599868,6.761400,-1.269249,0.974231,-0.001572,0.002684,0.004145
1180238869456449521!,great-mauve-beetle,0.150000,-2.240387,-0.457021,-0.926103,-1.179972,1.790590,6.583663,-1.278805,1.003672,0.000018,0.003569,-0.000728
1180238869456449521!,great-mauve-beetle,0.160000,-2.221881,-0.392260,-0.939066,-1.169682,1.943486,6.396055,-1.300132,1.043797,0.001554,0.004442,-0.005438
1180238869456449521!,great-mauve-beetle,0.170000,-2.202073,-0.329409,-0.952311,-1.158923,2.059118,6.202170,-1.331363,1.094009,0.003010,0.005284,-0.009904
1180238869456449521!,great-mauve-beetle,0.180000,-2.181314,-0.268506,-0.965920,-1.147606,2.138866,6.005461,-1.370536,1.153556,0.004360,0.006075,-0.014050
1180238869456449521!,great-mauve-beetle,0.190000,-2.159937,-0.209558,-0.979953,-1.135646,2.184844,5.809117,-1.415623,1.221546,0.005587,0.006795,-0.017814
1180238869456449521!,great-mauve-beetle,0.200000,-2.138254,-0.152544,-0.994455,-1.122969,2.199771,5.615974,-1.464573,1.296965,0.006673,0.007425,-0.021147
1180238869456449521!,great-mauve-beetle,0.210000,-2.116549,-0.097420,-1.009448,-1.109511,2.186825,5.428436,-1.515369,1.378703,0.007609,0.007950,-0.024016
