ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
77871788347373952!,thoughtful-ruddy-butterfly,0.000000,-2.157430,-0.491629,-0.555899,0.706327,-0.450148,0.217638,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.094571,0.086741,-0.073779
77871788347373952!,thoughtful-ruddy-butterfly,0.010000,-2.153371,-0.492631,-0.553761,0.707888,-0.449552,0.218868,0.810698,-0.200436,0.427033,0.310772,0.119384,0.245213,0.087347,0.088167,-0.034047
77871788347373952!,thoughtful-ruddy-butterfly,0.020000,-2.142286,-0.494392,-0.547462,0.712479,-0.447755,0.222521,1.406302,-0.152974,0.832851,0.604816,0.240688,0.484310,0.082197,0.087185,-0.016063
77871788347373952!,thoughtful-ruddy-butterfly,0.030000,-2.125770,-0.495163,-0.537174,0.719893,-0.444726,0.228514,1.895466,-0.004315,1.224012,0.873560,0.365907,0.712116,0.077917,0.085090,-0.007656
77871788347373952!,thoughtful-ruddy-butterfly,0.040000,-2.104646,-0.494262,-0.523018,0.729851,-0.440412,0.236722,2.325892,0.179363,1.604786,1.111076,0.497507,0.925590,0.073998,0.082486,-0.003325
77871788347373952!,thoughtful-ruddy-butterfly,0.050000,-2.079395,-0.491481,-0.505079,0.742020,-0.434735,0.246993,2.717865,0.368666,1.977930,1.313044,0.637809,1.122611,0.070214,0.079637,-0.000592
77871788347373952!,thoughtful-ruddy-butterfly,0.060000,-2.050367,-0.486830,-0.483425,0.756027,-0.427598,0.259153,3.079073,0.550718,2.345006,1.476200,0.788698,1.301337,0.066468,0.076648,0.001648
77871788347373952!,thoughtful-ruddy-butterfly,0.070000,-2.017893,-0.480430,-0.458148,0.771446,-0.418900,0.272989,3.411407,0.719955,2.706536,1.598172,0.951440,1.459976,0.062729,0.073560,0.003873
77871788347373952!,thoughtful-ruddy-butterfly,0.080000,-1.982263,-0.472423,-0.429303,0.787861,-0.408518,0.288293,3.713933,0.874074,3.062210,1.677147,1.126741,1.596621,0.058998,0.070387,0.006255
77871788347373952!,thoughtful-ruddy-butterfly,0.090000,-1.943777,-0.462960,-0.396946,0.804838,-0.396325,0.304839,3.984579,1.012098,3.411028,1.711882,1.314715,1.709279,0.055301,0.067139,0.008833
77871788347373952!,thoughtful-ruddy-butterfly,0.100000,-1.902748,-0.452211,-0.361142,0.821937,-0.382193,0.322380,4.221018,1.133509,3.751430,1.701668,1.514854,1.795913,0.051669,0.063831,0.011584
77871788347373952!,thoughtful-ruddy-butterfly,0.110000,-1.859542,-0.440318,-0.321984,0.838711,-0.366001,0.340652,4.421031,1.238203,4.081454,1.646419,1.726128,1.854574,0.048148,0.060483,0.014447
77871788347373952!,thoughtful-ruddy-butterfly,0.120000,-1.814522,-0.427457,-0.279580,0.854711,-0.347644,0.359366,4.582973,1.326021,4.398816,1.546484,1.946898,1.883394,0.044775,0.057124,0.017365
77871788347373952!,thoughtful-ruddy-butterfly,0.130000,-1.768078,-0.413807,-0.234082,0.869491,-0.327044,0.378209,4.705796,1.397054,4.701011,1.402774,2.174997,1.880756,0.041588,0.053784,0.020278
77871788347373952!,thoughtful-ruddy-butterfly,0.140000,-1.720599,-0.399539,-0.185649,0.882619,-0.304140,0.396862,4.789052,1.451635,4.985434,1.216533,2.407848,1.845283,0.038615,0.050497,0.023131
77871788347373952!,thoughtful-ruddy-butterfly,0.150000,-1.672486,-0.384797,-0.134470,0.893681,-0.278892,0.414993,4.832980,1.490383,5.249429,0.989392,2.642547,1.775902,0.035873,0.047294,0.025883
77871788347373952!,thoughtful-ruddy-butterfly,0.160000,-1.624126,-0.369737,-0.080759,0.902276,-0.251300,0.432259,4.838391,1.514237,5.490301,0.723257,2.875816,1.671898,0.033370,0.044201,0.028504
77871788347373952!,thoughtful-ruddy-butterfly,0.170000,-1.575901,-0.354497,-0.024761,0.908026,-0.221393,0.448313,4.806612,1.524498,5.705344,0.420313,3.104128,1.532931,0.031099,0.041238,0.030975
77871788347373952!,thoughtful-ruddy-butterfly,0.180000,-1.528176,-0.339200,0.033255,0.910574,-0.189238,0.462805,4.739371,1.522843,5.891841,0.082981,3.323738,1.359058,0.029045,0.038418,0.033292
77871788347373952!,thoughtful-ruddy-butterfly,0.190000,-1.481300,-0.323948,0.092990,0.909588,-0.154941,0.475388,4.638698,1.511326,6.047067,-0.286093,3.530722,1.150753,0.027186,0.035746,0.035458
77871788347373952!,thoughtful-ruddy-butterfly,0.200000,-1.435589,-0.308850,0.154108,0.904765,-0.118654,0.485717,4.506791,1.492365,6.168267,-0.683981,3.720982,0.908982,0.025492,0.033219,0.037480
77871788347373952!,thoughtful-ruddy-butterfly,0.210000,-1.391333,-0.293996,0.216247,0.895830,-0.080573,0.493465,4.345962,1.468713,6.252689,-1.107478,3.890326,0.635214,0.023931,0.030826,0.039369
77871788347373952!,thoughtful-ruddy-butterfly,0.220000,-1.348809,-0.279411,0.279029,0.882546,-0.040927,0.498322,4.158716,1.443368,6.297648,-1.553158,4.034598,0.331357,0.022469,0.028555,0.041141
77871788347373952!,thoughtful-ruddy-butterfly,0.230000,-1.308270,-0.265088,0.342050,0.864710,0.000017,0.500000,3.947688,1.419566,6.300519,-2.017264,4.149655,-0.000143,0.021070,0.026386,0.042809
77871788347373952!,thoughtful-ruddy-butterfly,0.240000,-1.269949,-0.250984,0.404876,0.842158,0.041946,0.498237,3.715648,1.400779,6.258808,-2.495649,4.231458,-0.356242,0.019705,0.024301,0.044383
77871788347373952!,thoughtful-ruddy-butterfly,0.250000,-1.234038,-0.237028,0.467056,0.814770,0.084513,0.492806,3.465600,1.390394,6.170195,-2.983801,4.276094,-0.733322,0.018342,0.022277,0.045880
77871788347373952!,thoughtful-ruddy-butterfly,0.260000,-1.200710,-0.223107,0.528108,0.782472,0.127327,0.483516,3.200714,1.392049,6.032672,-3.476725,4.279986,-1.127077,0.016958,0.020299,0.047299
77871788347373952!,thoughtful-ruddy-butterfly,0.270000,-1.170097,-0.209076,0.587537,0.745244,0.169967,0.470225,2.924502,1.409195,5.844635,-3.969007,4.239952,-1.532568,0.015534,0.018350,0.048640
77871788347373952!,thoughtful-ruddy-butterfly,0.280000,-1.142295,-0.194756,0.644831,0.703119,0.211979,0.452841,2.640809,1.445111,5.605010,-4.454821,4.153369,-1.944230,0.014056,0.016421,0.049899
77871788347373952!,thoughtful-ruddy-butterfly,0.290000,-1.117361,-0.179939,0.699472,0.656193,0.252888,0.431332,2.353865,1.502770,5.313386,-4.927980,4.018321,-2.355921,0.012514,0.014503,0.051065
77871788347373952!,thoughtful-ruddy-butterfly,0.300000,-1.095303,-0.164388,0.750941,0.604626,0.292203,0.405731,2.068295,1.584704,4.970136,-5.382026,3.833750,-2.761024,0.010906,0.012598,0.052125
77871788347373952!,thoughtful-ruddy-butterfly,0.310000,-1.076083,-0.147845,0.798726,0.548640,0.329426,0.376136,1.789107,1.692860,4.576527,-5.810359,3.599586,-3.152576,0.009237,0.010708,0.053061
77871788347373952!,thoughtful-ruddy-butterfly,0.320000,-1.059608,-0.130038,0.842333,0.488527,0.364065,0.342719,1.521644,1.828456,4.134803,-6.206387,3.316863,-3.523449,0.007516,0.008844,0.053854
77871788347373952!,thoughtful-ruddy-butterfly,0.330000,-1.045729,-0.110685,0.881295,0.424644,0.395643,0.305723,1.271489,1.991847,3.648232,-6.563719,2.987782,-3.866551,0.005759,0.007021,0.054480
77871788347373952!,thoughtful-ruddy-butterfly,0.340000,-1.034243,-0.089510,0.915183,0.357408,0.423710,0.265461,1.044335,2.182407,3.121112,-6.876361,2.615742,-4.175065,0.003986,0.005257,0.054919
77871788347373952!,thoughtful-ruddy-butterfly,0.350000,-1.024886,-0.066247,0.943618,0.287296,0.447859,0.222312,0.845812,2.398447,2.558721,-7.138929,2.205299,-4.442683,0.002222,0.003575,0.055148
77871788347373952!,thoughtful-ruddy-butterfly,0.360000,-1.017339,-0.040654,0.966275,0.214834,0.467730,0.176716,0.681284,2.637171,1.967217,-7.346845,1.762082,-4.663854,0.000495,0.001999,0.055147
77871788347373952!,thoughtful-ruddy-butterfly,0.370000,-1.011232,-0.012526,0.982898,0.140589,0.483029,0.129164,0.555623,2.894681,1.353487,-7.496519,1.292633,-4.833991,-0.001164,0.000556,0.054899
77871788347373952!,thoughtful-ruddy-butterfly,0.380000,-1.006149,0.018299,0.993302,0.065160,0.493528,0.080188,0.472975,3.166049,0.724955,-7.585481,0.804213,-4.949656,-0.002724,-0.000728,0.054391
77871788347373952!,thoughtful-ruddy-butterfly,0.390000,-1.001636,0.051925,0.997379,-0.010838,0.499078,0.030347,0.436535,3.445437,0.089351,-7.612480,0.304554,-5.008683,-0.004156,-0.001828,0.053614
