ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
64755206460604386!,great-wine-beetle,0.000000,-2.027670,0.171187,-1.106558,-1.012685,0.000000,0.000000,0.000000,0.000000,0.465052,0.601277,0.216327,-0.359045
64755206460604386!,great-wine-beetle,0.010000,-2.017651,0.187909,-1.111395,-1.007374,2.012671,3.329921,-0.969095,1.069163,0.190445,0.193983,0.021223,-0.147791
64755206460604386!,great-wine-beetle,0.020000,-1.991979,0.225152,-1.121326,-0.996307,3.127636,4.100822,-1.018046,1.145793,0.107023,0.075932,-0.030725,-0.083532
64755206460604386!,great-wine-beetle,0.030000,-1.956659,0.266281,-1.130601,-0.985769,3.931480,4.113041,-0.840871,0.964414,0.078587,0.042116,-0.040150,-0.061535
64755206460604386!,great-wine-beetle,0.040000,-1.914022,0.306398,-1.137974,-0.977248,4.587788,3.903364,-0.638625,0.743658,0.065499,0.031693,-0.037857,-0.051336
64755206460604386!,great-wine-beetle,0.050000,-1.865316,0.344063,-1.143461,-0.970823,5.145976,3.624349,-0.462862,0.545171,0.056661,0.027646,-0.032454,-0.044406
64755206460604386!,great-wine-beetle,0.060000,-1.811447,0.378812,-1.147382,-0.966185,5.621432,3.321111,-0.324545,0.385410,0.048968,0.025247,-0.026301,-0.038357
64755206460604386!,great-wine-beetle,0.070000,-1.753216,0.410483,-1.150114,-0.962932,6.019143,3.009227,-0.224099,0.267661,0.041571,0.023199,-0.020052,-0.032538
64755206460604386!,great-wine-beetle,0.080000,-1.691387,0.439027,-1.152023,-0.960647,6.341210,2.696160,-0.159399,0.191154,0.034290,0.021176,-0.013909,-0.026809
64755206460604386!,great-wine-beetle,0.090000,-1.626699,0.464459,-1.153452,-0.958931,6.589476,2.387090,-0.127808,0.153734,0.027153,0.019138,-0.007958,-0.021195
64755206460604386!,great-wine-beetle,0.100000,-1.559835,0.486859,-1.154723,-0.957400,6.766683,2.086317,-0.126646,0.152748,0.020246,0.017115,-0.002265,-0.015762
64755206460604386!,great-wine-beetle,0.110000,-1.491607,0.506297,-1.156126,-0.955706,6.876074,1.797876,-0.152896,0.184959,0.013710,0.015197,0.003117,-0.010621
64755206460604386!,great-wine-beetle,0.120000,-1.422605,0.522923,-1.157914,-0.953538,6.922565,1.525034,-0.203786,0.247464,0.007635,0.013425,0.008133,-0.005843
64755206460604386!,great-wine-beetle,0.130000,-1.353427,0.536910,-1.160321,-0.950608,6.911892,1.270398,-0.276291,0.337243,0.002102,0.011840,0.012740,-0.001491
64755206460604386!,great-wine-beetle,0.140000,-1.284614,0.548451,-1.163548,-0.946655,6.850446,1.035846,-0.367250,0.451393,-0.002838,0.010469,0.016910,0.002396
64755206460604386!,great-wine-beetle,0.150000,-1.216642,0.557756,-1.167766,-0.941448,6.744995,0.822537,-0.473402,0.587205,-0.007161,0.009323,0.020628,0.005798
64755206460604386!,great-wine-beetle,0.160000,-1.149919,0.565041,-1.173110,-0.934779,6.602386,0.630982,-0.591427,0.742217,-0.010873,0.008398,0.023895,0.008720
64755206460604386!,great-wine-beetle,0.170000,-1.084785,0.570528,-1.179686,-0.926467,6.429274,0.461142,-0.717997,0.914238,-0.014003,0.007676,0.026727,0.011185
64755206460604386!,great-wine-beetle,0.180000,-1.021517,0.574434,-1.187564,-0.916347,6.231915,0.312565,-0.849821,1.101347,-0.016600,0.007132,0.029147,0.013230
64755206460604386!,great-wine-beetle,0.190000,-0.960329,0.576971,-1.196782,-0.904275,6.016025,0.184509,-0.983685,1.301878,-0.018722,0.006737,0.031188,0.014903
64755206460604386!,great-wine-beetle,0.200000,-0.901385,0.578345,-1.207347,-0.890119,5.786705,0.076073,-1.116487,1.514389,-0.020435,0.006456,0.032885,0.016254
64755206460604386!,great-wine-beetle,0.210000,-0.844797,0.578750,-1.219236,-0.873764,5.548428,-0.013706,-1.245261,1.737618,-0.021804,0.006259,0.034276,0.017333
64755206460604386!,great-wine-beetle,0.220000,-0.790638,0.578372,-1.232396,-0.855102,5.305067,-0.085776,-1.367193,1.970435,-0.022890,0.006116,0.035396,0.018189
64755206460604386!,great-wine-beetle,0.230000,-0.738942,0.577389,-1.246746,-0.834041,5.059954,-0.141018,-1.479634,2.211797,-0.023748,0.006001,0.036280,0.018867
64755206460604386!,great-wine-beetle,0.240000,-0.689713,0.575970,-1.262180,-0.810494,4.815963,-0.180227,-1.580105,2.460695,-0.024428,0.005893,0.036957,0.019403
64755206460604386!,great-wine-beetle,0.250000,-0.642929,0.574275,-1.278568,-0.784387,4.575591,-0.204108,-1.666304,2.716111,-0.024967,0.005776,0.037455,0.019827
64755206460604386!,great-wine-beetle,0.260000,-0.598543,0.572460,-1.295756,-0.755656,4.341034,-0.213295,-1.736112,2.976984,-0.025398,0.005640,0.037797,0.020166
64755206460604386!,great-wine-beetle,0.270000,-0.556453,0.570620,-1.313541,-0.724300,4.114025,-0.208337,-1.787792,3.242218,-0.025740,0.005479,0.038000,0.020434
64755206460604386!,great-wine-beetle,0.280000,-0.516561,0.568869,-1.331721,-0.690303,3.896261,-0.189807,-1.819733,3.510599,-0.026010,0.005290,0.038082,0.020645
64755206460604386!,great-wine-beetle,0.290000,-0.478769,0.567339,-1.350093,-0.653642,3.689405,-0.158338,-1.830447,3.780778,-0.026221,0.005070,0.038052,0.020809
64755206460604386!,great-wine-beetle,0.300000,-0.442960,0.566155,-1.368440,-0.614306,3.494997,-0.114630,-1.818652,4.051268,-0.026380,0.004819,0.037920,0.020931
64755206460604386!,great-wine-beetle,0.310000,-0.409006,0.565436,-1.386533,-0.572299,3.314473,-0.059489,-1.783284,4.320436,-0.026491,0.004538,0.037690,0.021015
64755206460604386!,great-wine-beetle,0.320000,-0.376764,0.565293,-1.404134,-0.527643,3.149161,0.006150,-1.723510,4.586507,-0.026555,0.004227,0.037367,0.021061
64755206460604386!,great-wine-beetle,0.330000,-0.346077,0.565828,-1.420999,-0.480376,3.000272,0.081202,-1.638741,4.847555,-0.026572,0.003889,0.036950,0.021069
64755206460604386!,great-wine-beetle,0.340000,-0.316780,0.567130,-1.436879,-0.430556,2.868875,0.164423,-1.528652,5.101512,-0.026541,0.003522,0.036440,0.021039
64755206460604386!,great-wine-beetle,0.350000,-0.288694,0.569277,-1.451522,-0.378263,2.755870,0.254407,-1.393198,5.346177,-0.026461,0.003125,0.035832,0.020970
