ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
2126836303778797768!,great-proficient-bumblebee,0.000000,1.156254,-1.623737,0.000000,-1.623737,0.000000,0.000000,0.000000,0.000000,0.048948,-0.008809,-0.070187,-0.038835
2126836303778797768!,great-proficient-bumblebee,0.010000,1.153312,-1.618991,0.000000,-1.618991,-0.588427,0.949149,0.000000,0.949149,0.042748,-0.008083,-0.061800,-0.033922
2126836303778797768!,great-proficient-bumblebee,0.020000,1.144861,-1.605360,0.000000,-1.605360,-1.100742,1.775526,0.000000,1.775526,0.037199,-0.007433,-0.054292,-0.029524
2126836303778797768!,great-proficient-bumblebee,0.030000,1.131617,-1.583996,0.000000,-1.583996,-1.544927,2.492009,0.000000,2.492009,0.032235,-0.006851,-0.047576,-0.025590
2126836303778797768!,great-proficient-bumblebee,0.040000,1.114220,-1.555935,0.000000,-1.555935,-1.928171,3.110192,0.000000,3.110192,0.027798,-0.006332,-0.041574,-0.022074
2126836303778797768!,great-proficient-bumblebee,0.050000,1.093247,-1.522105,0.000000,-1.522105,-2.256948,3.640518,0.000000,3.640518,0.023837,-0.005868,-0.036214,-0.018935
2126836303778797768!,great-proficient-bumblebee,0.060000,1.069212,-1.483335,0.000000,-1.483335,-2.537086,4.092388,0.000000,4.092388,0.020302,-0.005454,-0.031432,-0.016134
2126836303778797768!,great-proficient-bumblebee,0.070000,1.042578,-1.440374,0.000000,-1.440374,-2.773830,4.474263,0.000000,4.474263,0.017152,-0.005085,-0.027171,-0.013637
2126836303778797768!,great-proficient-bumblebee,0.080000,1.013770,-1.393906,0.000000,-1.393906,-2.971904,4.793762,0.000000,4.793762,0.014349,-0.004756,-0.023378,-0.011416
2126836303778797768!,great-proficient-bumblebee,0.090000,0.983155,-1.344524,0.000000,-1.344524,-3.135561,5.057744,0.000000,5.057744,0.011857,-0.004464,-0.020007,-0.009441
