ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
583115081131567442!,talented-steel-butterfly,0.000000,-2.159157,-1.506979,-1.175332,-1.327845,-0.933945,-0.357416,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.110670,0.032863,-0.624554
583115081131567442!,talented-steel-butterfly,0.010000,-2.163022,-1.496274,-1.178208,-1.322665,-0.935817,-0.352487,-0.768621,2.139215,-0.574216,1.036423,-0.371284,0.985722,0.812523,-0.016053,-0.426896
583115081131567442!,talented-steel-butterfly,0.020000,-2.172815,-1.467067,-1.185446,-1.308627,-0.940779,-0.339020,-1.180515,3.698725,-0.871190,1.771065,-0.614919,1.706399,0.601124,-0.051431,-0.286818
583115081131567442!,talented-steel-butterfly,0.030000,-2.185361,-1.424282,-1.194653,-1.288276,-0.947668,-0.319256,-1.317678,4.848293,-0.967294,2.295998,-0.755286,2.241961,0.451638,-0.074566,-0.189579
583115081131567442!,talented-steel-butterfly,0.040000,-2.198273,-1.371505,-1.204131,-1.263423,-0.955556,-0.294810,-1.255912,5.702681,-0.926597,2.673628,-0.816127,2.645278,0.345490,-0.087699,-0.123303
583115081131567442!,talented-steel-butterfly,0.050000,-2.209874,-1.311287,-1.212764,-1.235323,-0.963745,-0.266824,-1.057275,6.339551,-0.798791,2.946671,-0.817125,2.951385,0.269181,-0.093006,-0.078984
583115081131567442!,talented-steel-butterfly,0.060000,-2.219038,-1.245525,-1.219865,-1.204868,-0.971718,-0.236146,-0.770169,6.811524,-0.620954,3.144455,-0.773668,3.183574,0.213108,-0.092288,-0.050036
583115081131567442!,talented-steel-butterfly,0.070000,-2.225076,-1.175686,-1.225080,-1.172709,-0.979088,-0.203437,-0.431817,7.154370,-0.420303,3.287071,-0.697620,3.357451,0.170568,-0.086969,-0.031736
583115081131567442!,talented-steel-butterfly,0.080000,-2.227603,-1.102932,-1.228265,-1.139327,-0.985578,-0.169223,-0.070677,7.392502,-0.216516,3.388121,-0.598129,3.483588,0.137008,-0.078170,-0.020755
583115081131567442!,talented-steel-butterfly,0.090000,-2.226498,-1.028220,-1.229457,-1.105092,-0.990989,-0.133942,0.291202,7.543075,-0.023851,3.456808,-0.482441,3.569416,0.109417,-0.066820,-0.014750
