ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
1887709824828751857!,rebel-devious-beetle,0.000000,-1.396907,-0.697973,-1.997415,0.101645,0.000000,0.000000,0.000000,0.000000,-0.106684,0.130186
1887709824828751857!,rebel-devious-beetle,0.010000,-1.393404,-0.693948,-1.997342,0.103084,0.697566,0.804161,0.014802,0.286808,-0.055453,0.117329
1887709824828751857!,rebel-devious-beetle,0.020000,-1.383225,-0.682786,-1.997159,0.106572,1.332744,1.428771,0.021835,0.409195,-0.025021,0.105392
1887709824828751857!,rebel-devious-beetle,0.030000,-1.367072,-0.665970,-1.996932,0.110740,1.888240,1.934805,0.023434,0.422571,-0.005749,0.094332
1887709824828751857!,rebel-devious-beetle,0.040000,-1.345781,-0.644500,-1.996712,0.114637,2.355302,2.358602,0.020472,0.356574,0.008126,0.084137
1887709824828751857!,rebel-devious-beetle,0.050000,-1.320283,-0.619114,-1.996543,0.117549,2.730815,2.720898,0.013319,0.226228,0.019745,0.074775
1887709824828751857!,rebel-devious-beetle,0.060000,-1.291507,-0.590374,-1.996464,0.118876,3.014737,3.032973,0.002309,0.038779,0.030613,0.066195
1887709824828751857!,rebel-devious-beetle,0.070000,-1.260346,-0.558732,-1.996512,0.118069,3.208420,3.300748,-0.011952,-0.202098,0.041318,0.058347
1887709824828751857!,rebel-devious-beetle,0.080000,-1.227683,-0.524621,-1.996715,0.114590,3.313931,3.527256,-0.028340,-0.493818,0.051951,0.051191
1887709824828751857!,rebel-devious-beetle,0.090000,-1.194388,-0.488439,-1.997085,0.107948,3.333606,3.713850,-0.045058,-0.833599,0.062344,0.044691
1887709824828751857!,rebel-devious-beetle,0.100000,-1.161307,-0.450586,-1.997613,0.097677,3.269954,3.860952,-0.059546,-1.217780,0.072194,0.038811
1887709824828751857!,rebel-devious-beetle,0.110000,-1.129261,-0.411460,-1.998262,0.083350,3.125699,3.968266,-0.068466,-1.641427,0.081128,0.033501
1887709824828751857!,rebel-devious-beetle,0.120000,-1.099042,-0.371467,-1.998956,0.064600,2.903958,4.034804,-0.067802,-2.098045,0.088714,0.028696
1887709824828751857!,rebel-devious-beetle,0.130000,-1.071407,-0.331027,-1.999577,0.041130,2.608569,4.058844,-0.053055,-2.579324,0.094464,0.024304
1887709824828751857!,rebel-devious-beetle,0.140000,-1.047071,-0.290582,-1.999959,0.012739,2.244539,4.037908,-0.019586,-3.074896,0.097834,0.020211
1887709824828751857!,rebel-devious-beetle,0.150000,-1.026689,-0.250603,-1.999893,-0.020663,1.818633,3.968890,0.036907,-3.572122,0.098221,0.016279
1887709824828751857!,rebel-devious-beetle,0.160000,-1.010837,-0.211598,-1.999129,-0.059025,1.340040,3.848412,0.119756,-4.055997,0.094979,0.012354
1887709824828751857!,rebel-devious-beetle,0.170000,-0.999983,-0.174110,-1.997390,-0.102140,0.821037,3.673486,0.230587,-4.509249,0.087457,0.008278
1887709824828751857!,rebel-devious-beetle,0.180000,-0.994455,-0.138715,-1.994396,-0.149613,0.277478,3.442508,0.368540,-4.912754,0.075060,0.003902
1887709824828751857!,rebel-devious-beetle,0.190000,-0.994397,-0.106006,-1.989889,-0.200855,-0.271055,3.156540,0.529557,-5.246374,0.057353,-0.000897
1887709824828751857!,rebel-devious-beetle,0.200000,-0.999727,-0.076572,-1.983670,-0.255053,-0.801644,2.820731,0.705922,-5.490294,0.034190,-0.006192
1887709824828751857!,rebel-devious-beetle,0.210000,-1.010115,-0.050833,-1.975662,-0.311064,-1.289580,2.444609,0.886106,-5.627930,0.005767,-0.011974
1887709824828751857!,rebel-devious-beetle,0.220000,-1.025010,-0.028949,-1.965933,-0.367572,-1.711383,2.041886,1.055934,-5.647592,-0.027340,-0.018160
1887709824828751857!,rebel-devious-beetle,0.230000,-1.043643,-0.011030,-1.954679,-0.423358,-2.046315,1.631666,1.200229,-5.541556,-0.063922,-0.024611
1887709824828751857!,rebel-devious-beetle,0.240000,-1.065095,0.003001,-1.942221,-0.477260,-2.278747,1.235844,1.304381,-5.308211,-0.102272,-0.031128
1887709824828751857!,rebel-devious-beetle,0.250000,-1.088313,0.013371,-1.929007,-0.528139,-2.399260,0.877268,1.356015,-4.952789,-0.140231,-0.037458
1887709824828751857!,rebel-devious-beetle,0.260000,-1.112182,0.020519,-1.915587,-0.574916,-2.406117,0.576082,1.346887,-4.487752,-0.175496,-0.043313
1887709824828751857!,rebel-devious-beetle,0.270000,-1.135620,0.025061,-1.902559,-0.616659,-2.305351,0.346656,1.274266,-3.931456,-0.205950,-0.048418
1887709824828751857!,rebel-devious-beetle,0.280000,-1.157618,0.027725,-1.890535,-0.652592,-2.109400,0.195815,1.141253,-3.306168,-0.229949,-0.052537
1887709824828751857!,rebel-devious-beetle,0.290000,-1.177295,0.029276,-1.880081,-0.682126,-1.835265,0.122113,0.956232,-2.635576,-0.246570,-0.055501
1887709824828751857!,rebel-devious-beetle,0.300000,-1.193960,0.030436,-1.871661,-0.704902,-1.502369,0.116583,0.731447,-1.942144,-0.255727,-0.057235
1887709824828751857!,rebel-devious-beetle,0.310000,-1.207115,0.031815,-1.865606,-0.720774,-1.130429,0.164895,0.481037,-1.245086,-0.258102,-0.057756
1887709824828751857!,rebel-devious-beetle,0.320000,-1.216458,0.033868,-1.862106,-0.729767,-0.737936,0.250074,0.219116,-0.559107,-0.254937,-0.057156
1887709824828751857!,rebel-devious-beetle,0.330000,-1.221858,0.036882,-1.861220,-0.732025,-0.341263,0.355081,-0.041678,0.105970,-0.247779,-0.055574
1887709824828751857!,rebel-devious-beetle,0.340000,-1.223335,0.040978,-1.862888,-0.727769,0.045674,0.464918,-0.291076,0.745075,-0.238202,-0.053181
1887709824828751857!,rebel-devious-beetle,0.350000,-1.221047,0.046152,-1.866960,-0.717259,0.411457,0.568124,-0.521540,1.357521,-0.227588,-0.050157
1887709824828751857!,rebel-devious-beetle,0.360000,-1.215243,0.052293,-1.873221,-0.700744,0.746951,0.656642,-0.727623,1.945076,-0.217057,-0.046662
1887709824828751857!,rebel-devious-beetle,0.370000,-1.206254,0.059233,-1.881415,-0.678437,1.045064,0.726228,-0.905718,2.511704,-0.207374,-0.042841
1887709824828751857!,rebel-devious-beetle,0.380000,-1.194473,0.066780,-1.891255,-0.650504,1.300521,0.775819,-1.053315,3.062376,-0.198982,-0.038816
1887709824828751857!,rebel-devious-beetle,0.390000,-1.180339,0.074744,-1.902432,-0.617052,1.509677,0.806865,-1.168370,3.602197,-0.192057,-0.034681
1887709824828751857!,rebel-devious-beetle,0.400000,-1.164316,0.082966,-1.914620,-0.578128,1.670358,0.822667,-1.248808,4.135753,-0.186571,-0.030510
