ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
2218469719075954409!,lush-impartial-bumblebee,0.000000,-2.093386,0.544944,0.000000,0.544944,0.000000,0.000000,0.000000,0.000000,0.011125,-0.059505,-0.021667
2218469719075954409!,lush-impartial-bumblebee,0.010000,-2.087260,0.545344,0.000000,0.545344,1.225188,0.079958,0.000000,0.079958,0.009238,-0.053023,-0.017307
2218469719075954409!,lush-impartial-bumblebee,0.020000,-2.069664,0.546492,0.000000,0.546492,2.291900,0.149573,0.000000,0.149573,0.007548,-0.047221,-0.013405
2218469719075954409!,lush-impartial-bumblebee,0.030000,-2.042087,0.548292,0.000000,0.548292,3.216756,0.209931,0.000000,0.209931,0.006037,-0.042032,-0.009914
2218469719075954409!,lush-impartial-bumblebee,0.040000,-2.005865,0.550656,0.000000,0.550656,4.014725,0.262008,0.000000,0.262008,0.004686,-0.037393,-0.006795
2218469719075954409!,lush-impartial-bumblebee,0.050000,-1.962196,0.553506,0.000000,0.553506,4.699285,0.306683,0.000000,0.306683,0.003480,-0.033251,-0.004009
2218469719075954409!,lush-impartial-bumblebee,0.060000,-1.912151,0.556772,0.000000,0.556772,5.282571,0.344750,0.000000,0.344750,0.002403,-0.029556,-0.001523
2218469719075954409!,lush-impartial-bumblebee,0.070000,-1.856692,0.560391,0.000000,0.560391,5.775506,0.376920,0.000000,0.376920,0.001444,-0.026263,0.000692
2218469719075954409!,lush-impartial-bumblebee,0.080000,-1.796675,0.564308,0.000000,0.564308,6.187923,0.403835,0.000000,0.403835,0.000591,-0.023332,0.002663
2218469719075954409!,lush-impartial-bumblebee,0.090000,-1.732871,0.568472,0.000000,0.568472,6.528667,0.426072,0.000000,0.426072,-0.000168,-0.020726,0.004416
2218469719075954409!,lush-impartial-bumblebee,0.100000,-1.665964,0.572838,0.000000,0.572838,6.805698,0.444152,0.000000,0.444152,-0.000842,-0.018413,0.005972
2218469719075954409!,lush-impartial-bumblebee,0.110000,-1.596568,0.577367,0.000000,0.577367,7.026176,0.458540,0.000000,0.458540,-0.001439,-0.016363,0.007350
2218469719075954409!,lush-impartial-bumblebee,0.120000,-1.525230,0.582023,0.000000,0.582023,7.196539,0.469659,0.000000,0.469659,-0.001967,-0.014550,0.008570
2218469719075954409!,lush-impartial-bumblebee,0.130000,-1.452445,0.586773,0.000000,0.586773,7.322577,0.477884,0.000000,0.477884,-0.002433,-0.012950,0.009646
