ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
838382071936694605!,rebel-mauve-beetle,0.000000,0.214564,-1.798111,-0.784571,-1.839687,0.000000,0.000000,0.000000,0.000000,0.043781,-0.156722,-0.099909
838382071936694605!,rebel-mauve-beetle,0.010000,0.213715,-1.791591,-0.785139,-1.839445,-0.171821,1.299894,-0.111833,0.047734,0.041955,-0.132084,-0.099165
838382071936694605!,rebel-mauve-beetle,0.020000,0.211064,-1.772910,-0.786766,-1.838749,-0.364333,2.430496,-0.209889,0.089808,0.039515,-0.113343,-0.095486
838382071936694605!,rebel-mauve-beetle,0.030000,0.206333,-1.743655,-0.789236,-1.837691,-0.589986,3.409246,-0.279298,0.119950,0.035216,-0.103163,-0.084692
838382071936694605!,rebel-mauve-beetle,0.040000,0.199200,-1.705275,-0.792162,-1.836431,-0.846111,4.248395,-0.301243,0.129944,0.028991,-0.100701,-0.066740
838382071936694605!,rebel-mauve-beetle,0.050000,0.189395,-1.659126,-0.794980,-1.835213,-1.125800,4.954649,-0.259619,0.112462,0.021166,-0.104155,-0.042933
838382071936694605!,rebel-mauve-beetle,0.060000,0.176725,-1.606629,-0.797005,-1.834335,-1.422063,5.530360,-0.143363,0.062290,0.012137,-0.111803,-0.014773
838382071936694605!,rebel-mauve-beetle,0.070000,0.161044,-1.549060,-0.797461,-1.834136,-1.728909,5.974213,0.055043,-0.023932,0.002282,-0.122262,0.016363
838382071936694605!,rebel-mauve-beetle,0.080000,0.142268,-1.487723,-0.795499,-1.834988,-2.041434,6.282927,0.339745,-0.147285,-0.008058,-0.134479,0.049270
838382071936694605!,rebel-mauve-beetle,0.090000,0.120363,-1.423980,-0.790242,-1.837258,-2.355408,6.452265,0.711922,-0.306212,-0.018568,-0.147631,0.082852
838382071936694605!,rebel-mauve-beetle,0.100000,0.095329,-1.359251,-0.780827,-1.841279,-2.666520,6.477781,1.170374,-0.496318,-0.028928,-0.160970,0.116026
838382071936694605!,rebel-mauve-beetle,0.110000,0.067219,-1.294993,-0.766402,-1.847330,-2.969987,6.355473,1.711440,-0.710025,-0.038818,-0.173749,0.147706
838382071936694605!,rebel-mauve-beetle,0.120000,0.036144,-1.232705,-0.746164,-1.855597,-3.259687,6.082238,2.328730,-0.936418,-0.047903,-0.185117,0.176736
838382071936694605!,rebel-mauve-beetle,0.130000,0.002284,-1.173907,-0.719391,-1.866139,-3.527255,5.656580,3.012466,-1.161297,-0.055817,-0.194033,0.201838
838382071936694605!,rebel-mauve-beetle,0.140000,-0.034080,-1.120125,-0.685477,-1.878862,-3.761228,5.079727,3.748498,-1.367588,-0.062152,-0.199203,0.221559
838382071936694605!,rebel-mauve-beetle,0.150000,-0.072530,-1.072850,-0.643983,-1.893485,-3.946496,4.357376,4.517099,-1.536287,-0.066444,-0.199047,0.234230
838382071936694605!,rebel-mauve-beetle,0.160000,-0.112478,-1.033488,-0.594698,-1.909538,-4.064474,3.502099,5.291823,-1.648063,-0.068178,-0.191732,0.237977
838382071936694605!,rebel-mauve-beetle,0.170000,-0.153126,-1.003271,-0.537711,-1.926361,-4.094491,2.536179,6.038787,-1.685624,-0.066811,-0.175288,0.230824
838382071936694605!,rebel-mauve-beetle,0.180000,-0.193456,-0.983153,-0.473480,-1.943146,-4.016783,1.494261,6.716964,-1.636700,-0.061838,-0.147868,0.210925
