ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
51434153942301451!,thoughtful-ruddy-butterfly,0.000000,1.156254,-1.623737,0.494018,0.263442,0.052069,0.497281,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.022111,-0.054189,0.120125
51434153942301451!,thoughtful-ruddy-butterfly,0.010000,1.151199,-1.624617,0.493498,0.264148,0.051223,0.497369,-1.010032,-0.175030,-0.103731,0.140560,-0.168690,0.017373,-0.035480,-0.038090,0.054725
51434153942301451!,thoughtful-ruddy-butterfly,0.020000,1.138652,-1.626297,0.492145,0.266328,0.048851,0.497608,-1.499265,-0.159956,-0.167158,0.295082,-0.305466,0.029988,-0.041653,-0.030531,0.026155
51434153942301451!,thoughtful-ruddy-butterfly,0.030000,1.122353,-1.627404,0.490251,0.270080,0.045196,0.497953,-1.759911,-0.061272,-0.212056,0.454360,-0.424945,0.038569,-0.044706,-0.026635,0.013694
51434153942301451!,thoughtful-ruddy-butterfly,0.040000,1.103952,-1.627337,0.487951,0.275435,0.040399,0.498365,-1.919604,0.073687,-0.248493,0.614690,-0.533149,0.043219,-0.046451,-0.024302,0.008278
51434153942301451!,thoughtful-ruddy-butterfly,0.050000,1.084176,-1.625834,0.485304,0.282399,0.034562,0.498804,-2.034477,0.224663,-0.281483,0.774815,-0.632440,0.043821,-0.047673,-0.022623,0.005931
51434153942301451!,thoughtful-ruddy-butterfly,0.060000,1.063351,-1.622776,0.482332,0.290968,0.027768,0.499228,-2.129351,0.383329,-0.313882,0.934511,-0.723592,0.040248,-0.048702,-0.021206,0.004906
51434153942301451!,thoughtful-ruddy-butterfly,0.070000,1.041626,-1.618110,0.479031,0.301131,0.020106,0.499596,-2.215312,0.546502,-0.347660,1.093975,-0.806716,0.032466,-0.049664,-0.019888,0.004429
51434153942301451!,thoughtful-ruddy-butterfly,0.080000,1.019067,-1.611804,0.475379,0.312878,0.011659,0.499864,-2.297338,0.713138,-0.384491,1.253483,-0.881641,0.020563,-0.050597,-0.018609,0.004151
51434153942301451!,thoughtful-ruddy-butterfly,0.090000,0.995701,-1.603822,0.471337,0.326215,0.002508,0.499994,-2.377659,0.882990,-0.426022,1.413221,-0.948091,0.004756,-0.051496,-0.017352,0.003913
51434153942301451!,thoughtful-ruddy-butterfly,0.100000,0.971533,-1.594128,0.466849,0.341149,-0.007264,0.499947,-2.457293,1.055987,-0.473979,1.573198,-1.005798,-0.014613,-0.052339,-0.016120,0.003632
51434153942301451!,thoughtful-ruddy-butterfly,0.110000,0.946577,-1.582688,0.461843,0.357682,-0.017566,0.499691,-2.536481,1.231960,-0.530139,1.733175,-1.054517,-0.037071,-0.053091,-0.014928,0.003265
51434153942301451!,thoughtful-ruddy-butterfly,0.120000,0.920831,-1.569471,0.456226,0.375816,-0.028312,0.499198,-2.615260,1.410401,-0.596394,1.892579,-1.094117,-0.062053,-0.053715,-0.013789,0.002776
51434153942301451!,thoughtful-ruddy-butterfly,0.130000,0.894301,-1.554455,0.449887,0.395544,-0.039409,0.498444,-2.693275,1.590410,-0.674636,2.050466,-1.124553,-0.088913,-0.054170,-0.012721,0.002138
51434153942301451!,thoughtful-ruddy-butterfly,0.140000,0.866999,-1.537628,0.442699,0.416846,-0.050767,0.497416,-2.769919,1.770590,-0.766708,2.205471,-1.145900,-0.116952,-0.054419,-0.011739,0.001329
51434153942301451!,thoughtful-ruddy-butterfly,0.150000,0.838947,-1.518996,0.434513,0.439686,-0.062294,0.496104,-2.844338,1.949011,-0.874306,2.355789,-1.158353,-0.145450,-0.054424,-0.010858,0.000332
51434153942301451!,thoughtful-ruddy-butterfly,0.160000,0.810175,-1.498585,0.425167,0.464008,-0.073902,0.494508,-2.915435,2.123206,-0.998882,2.499182,-1.162235,-0.173691,-0.054158,-0.010086,-0.000866
51434153942301451!,thoughtful-ruddy-butterfly,0.170000,0.780728,-1.476449,0.414485,0.489731,-0.085507,0.492634,-2.981902,2.290207,-1.141528,2.633015,-1.157983,-0.200991,-0.053601,-0.009428,-0.002269
51434153942301451!,thoughtful-ruddy-butterfly,0.180000,0.750666,-1.452676,0.402283,0.516748,-0.097028,0.490495,-3.042261,2.446637,-1.302875,2.754328,-1.146139,-0.226724,-0.052746,-0.008886,-0.003873
51434153942301451!,thoughtful-ruddy-butterfly,0.190000,0.720065,-1.427386,0.388372,0.544917,-0.108391,0.488110,-3.094929,2.588843,-1.483004,2.859929,-1.127332,-0.250338,-0.051599,-0.008453,-0.005659
51434153942301451!,thoughtful-ruddy-butterfly,0.200000,0.689022,-1.400738,0.372566,0.574067,-0.119528,0.485503,-3.138293,2.713059,-1.681387,2.946523,-1.102251,-0.271368,-0.050180,-0.008119,-0.007602
51434153942301451!,thoughtful-ruddy-butterfly,0.210000,0.657589,-1.372982,0.354689,0.603948,-0.130388,0.482700,-3.171048,2.815617,-1.896726,3.010866,-1.071774,-0.289509,-0.048524,-0.007860,-0.009684
51434153942301451!,thoughtful-ruddy-butterfly,0.220000,0.625856,-1.344362,0.334581,0.634314,-0.140922,0.479730,-3.191591,2.893173,-2.127155,3.049865,-1.036658,-0.304522,-0.046674,-0.007657,-0.011849
51434153942301451!,thoughtful-ruddy-butterfly,0.230000,0.593960,-1.315129,0.312105,0.664910,-0.151089,0.476626,-3.198455,2.942823,-2.370263,3.060715,-0.997564,-0.316225,-0.044683,-0.007488,-0.014034
51434153942301451!,thoughtful-ruddy-butterfly,0.240000,0.562049,-1.285566,0.287148,0.695451,-0.160850,0.473421,-3.190538,2.962256,-2.623104,3.040998,-0.955133,-0.324518,-0.042602,-0.007326,-0.016184
51434153942301451!,thoughtful-ruddy-butterfly,0.250000,0.530279,-1.255975,0.259628,0.725627,-0.170175,0.470149,-3.167039,2.949866,-2.882275,2.988760,-0.909959,-0.329368,-0.040484,-0.007143,-0.018252
51434153942301451!,thoughtful-ruddy-butterfly,0.260000,0.498814,-1.226676,0.229502,0.755109,-0.179037,0.466846,-3.127395,2.904804,-3.144003,2.902547,-0.862574,-0.330800,-0.038371,-0.006907,-0.020199
51434153942301451!,thoughtful-ruddy-butterfly,0.270000,0.467822,-1.197993,0.196762,0.783553,-0.187419,0.463545,-3.071101,2.826992,-3.404200,2.781426,-0.813432,-0.328884,-0.036296,-0.006589,-0.021990
51434153942301451!,thoughtful-ruddy-butterfly,0.280000,0.437478,-1.170248,0.161446,0.810612,-0.195300,0.460280,-2.998119,2.717015,-3.658641,2.624972,-0.762957,-0.323728,-0.034273,-0.006153,-0.023621
51434153942301451!,thoughtful-ruddy-butterfly,0.290000,0.407956,-1.143755,0.123632,0.835932,-0.202670,0.457083,-2.908013,2.576158,-3.902861,2.433277,-0.711469,-0.315464,-0.032310,-0.005572,-0.025073
51434153942301451!,thoughtful-ruddy-butterfly,0.300000,0.379435,-1.118812,0.083446,0.859165,-0.209519,0.453984,-2.800538,2.406229,-4.132322,2.206938,-0.659261,-0.304257,-0.030396,-0.004817,-0.026346
51434153942301451!,thoughtful-ruddy-butterfly,0.310000,0.352097,-1.095697,0.041059,0.879969,-0.215840,0.451013,-2.675365,2.209515,-4.342416,1.947064,-0.606597,-0.290297,-0.028512,-0.003862,-0.027448
51434153942301451!,thoughtful-ruddy-butterfly,0.320000,0.326128,-1.074663,-0.003313,0.898018,-0.221628,0.448197,-2.532075,1.988717,-4.528511,1.655309,-0.553726,-0.273811,-0.026628,-0.002684,-0.028387
51434153942301451!,thoughtful-ruddy-butterfly,0.330000,0.301689,-1.055943,-0.049405,0.912999,-0.226886,0.445559,-2.370022,1.746931,-4.685946,1.333965,-0.500879,-0.255056,-0.024715,-0.001265,-0.029161
51434153942301451!,thoughtful-ruddy-butterfly,0.340000,0.278933,-1.039743,-0.096907,0.924626,-0.231621,0.443116,-2.188494,1.487631,-4.810148,0.986033,-0.448260,-0.234310,-0.022740,0.000405,-0.029763
51434153942301451!,thoughtful-ruddy-butterfly,0.350000,0.258064,-1.026215,-0.145467,0.932653,-0.235836,0.440887,-1.987172,1.214592,-4.896865,0.615188,-0.396116,-0.211888,-0.020668,0.002329,-0.030200
51434153942301451!,thoughtful-ruddy-butterfly,0.360000,0.239289,-1.015475,-0.194691,0.936873,-0.239536,0.438888,-1.765888,0.931929,-4.942221,0.225875,-0.344729,-0.188146,-0.018469,0.004503,-0.030472
51434153942301451!,thoughtful-ruddy-butterfly,0.370000,0.222813,-1.007596,-0.244147,0.937128,-0.242730,0.437130,-1.524781,0.644083,-4.942898,-0.176663,-0.294416,-0.163483,-0.016113,0.006906,-0.030572
51434153942301451!,thoughtful-ruddy-butterfly,0.380000,0.208837,-1.002603,-0.293377,0.933316,-0.245429,0.435620,-1.264450,0.355789,-4.896348,-0.586394,-0.245533,-0.138334,-0.013581,0.009506,-0.030490
51434153942301451!,thoughtful-ruddy-butterfly,0.390000,0.197560,-1.000473,-0.341896,0.925400,-0.247646,0.434363,-0.986088,0.072036,-4.801011,-0.996561,-0.198457,-0.113148,-0.010857,0.012250,-0.030212
51434153942301451!,thoughtful-ruddy-butterfly,0.400000,0.189158,-1.001134,-0.389213,0.913413,-0.249402,0.433358,-0.691647,-0.202073,-4.656541,-1.399839,-0.153625,-0.088413,-0.007932,0.015072,-0.029726
51434153942301451!,thoughtful-ruddy-butterfly,0.410000,0.183779,-1.004461,-0.434839,0.897462,-0.250719,0.432597,-0.383864,-0.461416,-4.463991,-1.788514,-0.111495,-0.064619,-0.004803,0.017887,-0.029022
51434153942301451!,thoughtful-ruddy-butterfly,0.420000,0.181523,-1.010289,-0.478309,0.877731,-0.251632,0.432066,-0.066046,-0.700936,-4.225831,-2.154712,-0.072418,-0.042176,-0.001479,0.020593,-0.028076
