ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
2047843501628736552!,thoughtful-ruddy-butterfly,0.000000,-1.209062,-0.786013,0.783905,-0.618441,0.408981,-0.287637,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.024857,-0.024833,-0.130085
2047843501628736552!,thoughtful-ruddy-butterfly,0.010000,-1.207900,-0.791190,0.784555,-0.617628,0.409245,-0.287260,0.233458,-1.033730,0.129291,0.162085,0.052687,0.075060,-0.038683,-0.039773,-0.063427
2047843501628736552!,thoughtful-ruddy-butterfly,0.020000,-1.204442,-0.803884,0.786621,-0.615025,0.410099,-0.286040,0.459999,-1.503976,0.283349,0.358374,0.117843,0.168953,-0.044595,-0.046229,-0.033908
2047843501628736552!,thoughtful-ruddy-butterfly,0.030000,-1.198720,-0.820026,0.790262,-0.610388,0.411624,-0.283841,0.685053,-1.722710,0.443558,0.568521,0.186483,0.270436,-0.046833,-0.048776,-0.020973
2047843501628736552!,thoughtful-ruddy-butterfly,0.040000,-1.190749,-0.837796,0.795494,-0.603620,0.413832,-0.280612,0.908193,-1.829244,0.600145,0.783567,0.253932,0.374485,-0.047353,-0.049514,-0.015423
2047843501628736552!,thoughtful-ruddy-butterfly,0.050000,-1.180551,-0.856381,0.802254,-0.594688,0.416698,-0.276338,1.128407,-1.885462,0.747618,0.999714,0.317592,0.478908,-0.047049,-0.049398,-0.013153
2047843501628736552!,thoughtful-ruddy-butterfly,0.060000,-1.168160,-0.875415,0.810434,-0.583587,0.420179,-0.271016,1.344832,-1.918693,0.882579,1.215387,0.375876,0.582751,-0.046333,-0.048863,-0.012327
2047843501628736552!,thoughtful-ruddy-butterfly,0.070000,-1.153615,-0.894728,0.819900,-0.570323,0.424214,-0.264656,1.556788,-1.940855,1.002705,1.429903,0.427714,0.685578,-0.045397,-0.048113,-0.012126
2047843501628736552!,thoughtful-ruddy-butterfly,0.080000,-1.136962,-0.914238,0.830494,-0.554907,0.428735,-0.257266,1.763766,-1.957000,1.106295,1.642874,0.472336,0.787150,-0.044337,-0.047246,-0.012182
2047843501628736552!,thoughtful-ruddy-butterfly,0.090000,-1.118250,-0.933895,0.842045,-0.537354,0.433669,-0.248860,1.965409,-1.969117,1.192056,1.853944,0.509163,0.887278,-0.043206,-0.046312,-0.012328
2047843501628736552!,thoughtful-ruddy-butterfly,0.100000,-1.097532,-0.953664,0.854370,-0.517683,0.438934,-0.239452,2.161504,-1.977835,1.259008,2.062674,0.537762,0.985759,-0.042033,-0.045339,-0.012487
2047843501628736552!,thoughtful-ruddy-butterfly,0.110000,-1.074863,-0.973514,0.867276,-0.495919,0.444446,-0.229058,2.351970,-1.983166,1.306436,2.268499,0.557823,1.082355,-0.040837,-0.044344,-0.012622
2047843501628736552!,thoughtful-ruddy-butterfly,0.120000,-1.050297,-0.993412,0.880565,-0.472093,0.450119,-0.217699,2.536837,-1.984842,1.333867,2.470718,0.569146,1.176778,-0.039633,-0.043338,-0.012716
2047843501628736552!,thoughtful-ruddy-butterfly,0.130000,-1.023887,-1.013323,0.894034,-0.446244,0.455864,-0.205397,2.716220,-1.982450,1.341056,2.668501,0.571633,1.268697,-0.038429,-0.042329,-0.012756
2047843501628736552!,thoughtful-ruddy-butterfly,0.140000,-0.995686,-1.033205,0.907479,-0.418419,0.461592,-0.192179,2.890298,-1.975499,1.327979,2.860908,0.565280,1.357739,-0.037235,-0.041323,-0.012736
