ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
611562073538285221!,great-piquant-bumblebee,0.000000,-0.160052,-1.356644,0.000000,-1.356644,0.000000,0.000000,0.000000,0.000000,0.032029,0.116830
611562073538285221!,great-piquant-bumblebee,0.010000,-0.156601,-1.351112,0.000000,-1.351112,0.690285,1.106336,0.000000,1.106336,0.027886,0.102949
611562073538285221!,great-piquant-bumblebee,0.020000,-0.146687,-1.335223,0.000000,-1.335223,1.291282,2.069569,0.000000,2.069569,0.024178,0.090524
611562073538285221!,great-piquant-bumblebee,0.030000,-0.131150,-1.310321,0.000000,-1.310321,1.812356,2.904708,0.000000,2.904708,0.020861,0.079410
611562073538285221!,great-piquant-bumblebee,0.040000,-0.110742,-1.277613,0.000000,-1.277613,2.261940,3.625268,0.000000,3.625268,0.017896,0.069477
611562073538285221!,great-piquant-bumblebee,0.050000,-0.086138,-1.238180,0.000000,-1.238180,2.647629,4.243421,0.000000,4.243421,0.015248,0.060606
611562073538285221!,great-piquant-bumblebee,0.060000,-0.057943,-1.192991,0.000000,-1.192991,2.976259,4.770124,0.000000,4.770124,0.012886,0.052692
611562073538285221!,great-piquant-bumblebee,0.070000,-0.026696,-1.142911,0.000000,-1.142911,3.253984,5.215242,0.000000,5.215242,0.010782,0.045639
611562073538285221!,great-piquant-bumblebee,0.080000,0.007118,-1.088717,0.000000,-1.088717,3.486344,5.587651,0.000000,5.587651,0.008908,0.039362
611562073538285221!,great-piquant-bumblebee,0.090000,0.043066,-1.031102,0.000000,-1.031102,3.678323,5.895340,0.000000,5.895340,0.007242,0.033781
611562073538285221!,great-piquant-bumblebee,0.100000,0.080762,-0.970686,0.000000,-0.970686,3.834406,6.145498,0.000000,6.145498,0.005764,0.028827
611562073538285221!,great-piquant-bumblebee,0.110000,0.119860,-0.908021,0.000000,-0.908021,3.958626,6.344588,0.000000,6.344588,0.004454,0.024438
611562073538285221!,great-piquant-bumblebee,0.120000,0.160046,-0.843614,0.000000,-0.843614,4.054610,6.498425,0.000000,6.498425,0.003295,0.020556
611562073538285221!,great-piquant-bumblebee,0.130000,0.201047,-0.777901,0.000000,-0.777901,4.125623,6.612239,0.000000,6.612239,0.002272,0.017129
611562073538285221!,great-piquant-bumblebee,0.140000,0.242624,-0.711264,0.000000,-0.711264,4.174597,6.690731,0.000000,6.690731,0.001372,0.014113
611562073538285221!,great-piquant-bumblebee,0.150000,0.284568,-0.644040,0.000000,-0.644040,4.204166,6.738122,0.000000,6.738122,0.000581,0.011463
611562073538285221!,great-piquant-bumblebee,0.160000,0.326695,-0.576522,0.000000,-0.576522,4.216693,6.758199,0.000000,6.758199,-0.000111,0.009143
611562073538285221!,great-piquant-bumblebee,0.170000,0.368845,-0.508967,0.000000,-0.508967,4.214298,6.754360,0.000000,6.754360,-0.000715,0.007119
611562073538285221!,great-piquant-bumblebee,0.180000,0.410881,-0.441596,0.000000,-0.441596,4.198880,6.729649,0.000000,6.729649,-0.001241,0.005358
611562073538285221!,great-piquant-bumblebee,0.190000,0.452681,-0.374602,0.000000,-0.374602,4.172139,6.686791,0.000000,6.686791,-0.001696,0.003835
611562073538285221!,great-piquant-bumblebee,0.200000,0.494143,-0.308150,0.000000,-0.308150,4.135596,6.628223,0.000000,6.628223,-0.002087,0.002522
611562073538285221!,great-piquant-bumblebee,0.210000,0.535178,-0.242381,0.000000,-0.242381,4.090611,6.556124,0.000000,6.556124,-0.002423,0.001398
611562073538285221!,great-piquant-bumblebee,0.220000,0.575712,-0.177416,0.000000,-0.177416,4.038397,6.472440,0.000000,6.472440,-0.002708,0.000443
611562073538285221!,great-piquant-bumblebee,0.230000,0.615682,-0.113356,0.000000,-0.113356,3.980036,6.378903,0.000000,6.378903,-0.002948,-0.000363
611562073538285221!,great-piquant-bumblebee,0.240000,0.655033,-0.050287,0.000000,-0.050287,3.916493,6.277060,0.000000,6.277060,-0.003149,-0.001035
611562073538285221!,great-piquant-bumblebee,0.250000,0.693722,0.011721,0.000000,0.011721,3.848624,6.168285,0.000000,6.168285,-0.003314,-0.001589
611562073538285221!,great-piquant-bumblebee,0.260000,0.731712,0.072608,0.000000,0.072608,3.777192,6.053800,0.000000,6.053800,-0.003448,-0.002038
611562073538285221!,great-piquant-bumblebee,0.270000,0.768973,0.132328,0.000000,0.132328,3.702873,5.934687,0.000000,5.934687,-0.003555,-0.002394
611562073538285221!,great-piquant-bumblebee,0.280000,0.805483,0.190843,0.000000,0.190843,3.626267,5.811909,0.000000,5.811909,-0.003636,-0.002667
611562073538285221!,great-piquant-bumblebee,0.290000,0.841222,0.248124,0.000000,0.248124,3.547903,5.686313,0.000000,5.686313,-0.003696,-0.002868
611562073538285221!,great-piquant-bumblebee,0.300000,0.876178,0.304148,0.000000,0.304148,3.468250,5.558651,0.000000,5.558651,-0.003737,-0.003004
611562073538285221!,great-piquant-bumblebee,0.310000,0.910341,0.358901,0.000000,0.358901,3.387720,5.429583,0.000000,5.429583,-0.003760,-0.003084
611562073538285221!,great-piquant-bumblebee,0.320000,0.943704,0.412374,0.000000,0.412374,3.306676,5.299692,0.000000,5.299692,-0.003770,-0.003114
611562073538285221!,great-piquant-bumblebee,0.330000,0.976266,0.464562,0.000000,0.464562,3.225436,5.169486,0.000000,5.169486,-0.003766,-0.003101
611562073538285221!,great-piquant-bumblebee,0.340000,1.008026,0.515464,0.000000,0.515464,3.144279,5.039414,0.000000,5.039414,-0.003751,-0.003051
611562073538285221!,great-piquant-bumblebee,0.350000,1.038987,0.565086,0.000000,0.565086,3.063448,4.909864,0.000000,4.909864,-0.003726,-0.002967
611562073538285221!,great-piquant-bumblebee,0.360000,1.069152,0.613432,0.000000,0.613432,2.983154,4.781175,0.000000,4.781175,-0.003692,-0.002855
611562073538285221!,great-piquant-bumblebee,0.370000,1.098528,0.660513,0.000000,0.660513,2.903579,4.653639,0.000000,4.653639,-0.003652,-0.002719
611562073538285221!,great-piquant-bumblebee,0.380000,1.127122,0.706342,0.000000,0.706342,2.824883,4.527510,0.000000,4.527510,-0.003605,-0.002561
611562073538285221!,great-piquant-bumblebee,0.390000,1.154944,0.750932,0.000000,0.750932,2.747199,4.403004,0.000000,4.403004,-0.003552,-0.002386
611562073538285221!,great-piquant-bumblebee,0.400000,1.182002,0.794300,0.000000,0.794300,2.670642,4.280305,0.000000,4.280305,-0.003495,-0.002196
611562073538285221!,great-piquant-bumblebee,0.410000,1.208309,0.836463,0.000000,0.836463,2.595310,4.159569,0.000000,4.159569,-0.003435,-0.001993
611562073538285221!,great-piquant-bumblebee,0.420000,1.233876,0.877440,0.000000,0.877440,2.521285,4.040926,0.000000,4.040926,-0.003371,-0.001779
611562073538285221!,great-piquant-bumblebee,0.430000,1.258715,0.917250,0.000000,0.917250,2.448632,3.924483,0.000000,3.924483,-0.003305,-0.001557
611562073538285221!,great-piquant-bumblebee,0.440000,1.282839,0.955914,0.000000,0.955914,2.377407,3.810330,0.000000,3.810330,-0.003237,-0.001328
611562073538285221!,great-piquant-bumblebee,0.450000,1.306262,0.993454,0.000000,0.993454,2.307654,3.698534,0.000000,3.698534,-0.003167,-0.001094
611562073538285221!,great-piquant-bumblebee,0.460000,1.328996,1.029891,0.000000,1.029891,2.239406,3.589152,0.000000,3.589152,-0.003096,-0.000856
611562073538285221!,great-piquant-bumblebee,0.470000,1.351057,1.065248,0.000000,1.065248,2.172689,3.482222,0.000000,3.482222,-0.003024,-0.000616
611562073538285221!,great-piquant-bumblebee,0.480000,1.372457,1.099547,0.000000,1.099547,2.107519,3.377774,0.000000,3.377774,-0.002952,-0.000373
611562073538285221!,great-piquant-bumblebee,0.490000,1.393211,1.132810,0.000000,1.132810,2.043909,3.275824,0.000000,3.275824,-0.002879,-0.000130
611562073538285221!,great-piquant-bumblebee,0.500000,1.413334,1.165061,0.000000,1.165061,1.981863,3.176382,0.000000,3.176382,-0.002806,0.000113
611562073538285221!,great-piquant-bumblebee,0.510000,1.432839,1.196323,0.000000,1.196323,1.921382,3.079446,0.000000,3.079446,-0.002734,0.000355
611562073538285221!,great-piquant-bumblebee,0.520000,1.451747,1.226627,0.000000,1.226627,1.862459,2.985010,0.000000,2.985010,-0.002662,0.000596
611562073538285221!,great-piquant-bumblebee,0.530000,1.470078,1.256007,0.000000,1.256007,1.805086,2.893057,0.000000,2.893057,-0.002591,0.000835
611562073538285221!,great-piquant-bumblebee,0.540000,1.487846,1.284484,0.000000,1.284484,1.749247,2.803562,0.000000,2.803562,-0.002521,0.001070
611562073538285221!,great-piquant-bumblebee,0.550000,1.505066,1.312082,0.000000,1.312082,1.694923,2.716496,0.000000,2.716496,-0.002451,0.001303
611562073538285221!,great-piquant-bumblebee,0.560000,1.521750,1.338823,0.000000,1.338823,1.642095,2.631827,0.000000,2.631827,-0.002383,0.001532
611562073538285221!,great-piquant-bumblebee,0.570000,1.537915,1.364730,0.000000,1.364730,1.590740,2.549519,0.000000,2.549519,-0.002316,0.001757
611562073538285221!,great-piquant-bumblebee,0.580000,1.553571,1.389823,0.000000,1.389823,1.540836,2.469536,0.000000,2.469536,-0.002249,0.001979
611562073538285221!,great-piquant-bumblebee,0.590000,1.568734,1.414125,0.000000,1.414125,1.492356,2.391836,0.000000,2.391836,-0.002185,0.002196
611562073538285221!,great-piquant-bumblebee,0.600000,1.583417,1.437657,0.000000,1.437657,1.445276,2.316379,0.000000,2.316379,-0.002121,0.002410
611562073538285221!,great-piquant-bumblebee,0.610000,1.597631,1.460438,0.000000,1.460438,1.399568,2.243122,0.000000,2.243122,-0.002058,0.002619
611562073538285221!,great-piquant-bumblebee,0.620000,1.611389,1.482489,0.000000,1.482489,1.355205,2.172020,0.000000,2.172020,-0.001997,0.002824
611562073538285221!,great-piquant-bumblebee,0.630000,1.624705,1.503830,0.000000,1.503830,1.312159,2.103030,0.000000,2.103030,-0.001938,0.003024
611562073538285221!,great-piquant-bumblebee,0.640000,1.637589,1.524480,0.000000,1.524480,1.270403,2.036106,0.000000,2.036106,-0.001879,0.003220
611562073538285221!,great-piquant-bumblebee,0.650000,1.650054,1.544458,0.000000,1.544458,1.229907,1.971203,0.000000,1.971203,-0.001822,0.003412
611562073538285221!,great-piquant-bumblebee,0.660000,1.662110,1.563781,0.000000,1.563781,1.190644,1.908274,0.000000,1.908274,-0.001766,0.003599
611562073538285221!,great-piquant-bumblebee,0.670000,1.673771,1.582469,0.000000,1.582469,1.152584,1.847275,0.000000,1.847275,-0.001711,0.003782
611562073538285221!,great-piquant-bumblebee,0.680000,1.685045,1.600539,0.000000,1.600539,1.115700,1.788160,0.000000,1.788160,-0.001658,0.003960
611562073538285221!,great-piquant-bumblebee,0.690000,1.695944,1.618008,0.000000,1.618008,1.079963,1.730884,0.000000,1.730884,-0.001606,0.004134
611562073538285221!,great-piquant-bumblebee,0.700000,1.706484,1.634900,0.000000,1.634900,1.045346,1.675402,0.000000,1.675402,-0.001556,0.004303
611562073538285221!,great-piquant-bumblebee,0.710000,1.716685,1.651249,0.000000,1.651249,1.011819,1.621667,0.000000,1.621667,-0.001507,0.004468
611562073538285221!,great-piquant-bumblebee,0.720000,1.726556,1.667070,0.000000,1.667070,0.979349,1.569628,0.000000,1.569628,-0.001459,0.004628
611562073538285221!,great-piquant-bumblebee,0.730000,1.736106,1.682376,0.000000,1.682376,0.947907,1.519234,0.000000,1.519234,-0.001413,0.004783
611562073538285221!,great-piquant-bumblebee,0.740000,1.745344,1.697182,0.000000,1.697182,0.917462,1.470439,0.000000,1.470439,-0.001368,0.004933
611562073538285221!,great-piquant-bumblebee,0.750000,1.754279,1.711502,0.000000,1.711502,0.887985,1.423196,0.000000,1.423196,-0.001324,0.005079
611562073538285221!,great-piquant-bumblebee,0.760000,1.762919,1.725350,0.000000,1.725350,0.859449,1.377461,0.000000,1.377461,-0.001282,0.005221
611562073538285221!,great-piquant-bumblebee,0.770000,1.771272,1.738737,0.000000,1.738737,0.831827,1.333190,0.000000,1.333190,-0.001240,0.005359
611562073538285221!,great-piquant-bumblebee,0.780000,1.779345,1.751677,0.000000,1.751677,0.805093,1.290343,0.000000,1.290343,-0.001200,0.005494
611562073538285221!,great-piquant-bumblebee,0.790000,1.787158,1.764197,0.000000,1.764197,0.779222,1.248878,0.000000,1.248878,-0.001162,0.005623
611562073538285221!,great-piquant-bumblebee,0.800000,1.794718,1.776315,0.000000,1.776315,0.754185,1.208751,0.000000,1.208751,-0.001124,0.005749
611562073538285221!,great-piquant-bumblebee,0.810000,1.802036,1.788043,0.000000,1.788043,0.729957,1.169920,0.000000,1.169920,-0.001088,0.005871
611562073538285221!,great-piquant-bumblebee,0.820000,1.809118,1.799394,0.000000,1.799394,0.706510,1.132341,0.000000,1.132341,-0.001053,0.005988
611562073538285221!,great-piquant-bumblebee,0.830000,1.815972,1.810380,0.000000,1.810380,0.683819,1.095974,0.000000,1.095974,-0.001019,0.006102
611562073538285221!,great-piquant-bumblebee,0.840000,1.822606,1.821012,0.000000,1.821012,0.661860,1.060779,0.000000,1.060779,-0.000986,0.006212
611562073538285221!,great-piquant-bumblebee,0.850000,1.829027,1.831303,0.000000,1.831303,0.640609,1.026719,0.000000,1.026719,-0.000954,0.006318
611562073538285221!,great-piquant-bumblebee,0.860000,1.835241,1.841263,0.000000,1.841263,0.620042,0.993757,0.000000,0.993757,-0.000924,0.006421
611562073538285221!,great-piquant-bumblebee,0.870000,1.841256,1.850902,0.000000,1.850902,0.600138,0.961856,0.000000,0.961856,-0.000894,0.006521
611562073538285221!,great-piquant-bumblebee,0.880000,1.847077,1.860233,0.000000,1.860233,0.580875,0.930983,0.000000,0.930983,-0.000865,0.006617
611562073538285221!,great-piquant-bumblebee,0.890000,1.852712,1.869263,0.000000,1.869263,0.562233,0.901105,0.000000,0.901105,-0.000837,0.006711
611562073538285221!,great-piquant-bumblebee,0.900000,1.858165,1.878003,0.000000,1.878003,0.544190,0.872188,0.000000,0.872188,-0.000810,0.006801
611562073538285221!,great-piquant-bumblebee,0.910000,1.863443,1.886462,0.000000,1.886462,0.526729,0.844201,0.000000,0.844201,-0.000784,0.006888
611562073538285221!,great-piquant-bumblebee,0.920000,1.868552,1.894650,0.000000,1.894650,0.509829,0.817116,0.000000,0.817116,-0.000759,0.006973
611562073538285221!,great-piquant-bumblebee,0.930000,1.873496,1.902575,0.000000,1.902575,0.493473,0.790902,0.000000,0.790902,-0.000735,0.007055
611562073538285221!,great-piquant-bumblebee,0.940000,1.878282,1.910245,0.000000,1.910245,0.477643,0.765531,0.000000,0.765531,-0.000711,0.007134
611562073538285221!,great-piquant-bumblebee,0.950000,1.882914,1.917669,0.000000,1.917669,0.462323,0.740976,0.000000,0.740976,-0.000688,0.007210
611562073538285221!,great-piquant-bumblebee,0.960000,1.887398,1.924855,0.000000,1.924855,0.447495,0.717211,0.000000,0.717211,-0.000666,0.007285
611562073538285221!,great-piquant-bumblebee,0.970000,1.891737,1.931810,0.000000,1.931810,0.433143,0.694210,0.000000,0.694210,-0.000644,0.007356
611562073538285221!,great-piquant-bumblebee,0.980000,1.895938,1.938542,0.000000,1.938542,0.419254,0.671948,0.000000,0.671948,-0.000624,0.007426
