ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
730863605162166013!,talented-zippy-butterfly,0.000000,1.979288,0.856890,1.914652,-0.141019,0.936739,-0.350030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.610727,0.059629,-0.220604,-1.134050
730863605162166013!,talented-zippy-butterfly,0.010000,1.973235,0.848620,1.913267,-0.149580,0.934691,-0.355463,-1.209999,-1.653976,-0.280469,-1.709818,-0.412174,-1.083814,-0.453580,0.060098,-0.171758,-0.886340
730863605162166013!,talented-zippy-butterfly,0.020000,1.955893,0.825726,1.909173,-0.173182,0.928833,-0.370498,-2.259993,-2.924529,-0.545845,-3.004701,-0.764734,-1.917177,-0.332656,0.060638,-0.133864,-0.695601
730863605162166013!,talented-zippy-butterfly,0.030000,1.928613,0.791547,1.902387,-0.208109,0.919601,-0.392855,-3.195728,-3.907352,-0.819227,-3.969701,-1.087101,-2.544703,-0.237916,0.059800,-0.103064,-0.541892
730863605162166013!,talented-zippy-butterfly,0.040000,1.892490,0.748686,1.892808,-0.251314,0.907242,-0.420608,-4.031313,-4.666385,-1.104388,-4.665455,-1.390569,-2.999425,-0.162371,0.057159,-0.077003,-0.413013
730863605162166013!,talented-zippy-butterfly,0.050000,1.848513,0.699146,1.880340,-0.300348,0.891932,-0.452169,-4.765328,-5.244310,-1.395360,-5.136999,-1.676462,-3.306930,-0.101356,0.052804,-0.054341,-0.301934
730863605162166013!,talented-zippy-butterfly,0.060000,1.797743,0.644582,1.864978,-0.353156,0.873864,-0.486170,-5.391262,-5.670376,-1.681881,-5.420408,-1.941088,-3.489003,-0.051908,0.047081,-0.034410,-0.205062
730863605162166013!,talented-zippy-butterfly,0.070000,1.741265,0.586400,1.846816,-0.408014,0.853273,-0.521465,-5.903223,-5.966093,-1.952918,-5.546792,-2.179134,-3.565715,-0.012193,0.040472,-0.016971,-0.120976
730863605162166013!,talented-zippy-butterfly,0.080000,1.680235,0.525821,1.826059,-0.463490,0.830449,-0.557094,-6.299138,-6.149250,-2.198770,-5.544860,-2.385724,-3.556352,0.018980,0.033496,-0.002015,-0.049401
730863605162166013!,talented-zippy-butterfly,0.090000,1.615806,0.463892,1.802997,-0.518431,0.805728,-0.592286,-6.582269,-6.236287,-2.412458,-5.441692,-2.557770,-3.479514,0.042529,0.026645,0.010407,0.009604
730863605162166013!,talented-zippy-butterfly,0.100000,1.549073,0.401503,1.777975,-0.571946,0.779462,-0.626450,-6.761138,-6.243332,-2.590259,-5.262566,-2.694511,-3.352653,0.059330,0.020314,0.020292,0.056195
730863605162166013!,talented-zippy-butterfly,0.110000,1.481023,0.339380,1.751361,-0.623385,0.752001,-0.659161,-6.848398,-6.186285,-2.731595,-5.030313,-2.797426,-3.191431,0.070322,0.014776,0.027743,0.091021
730863605162166013!,talented-zippy-butterfly,0.120000,1.412506,0.278095,1.723514,-0.672312,0.723673,-0.690143,-6.859147,-6.080356,-2.838436,-4.764631,-2.869743,-3.009167,0.076510,0.010167,0.032981,0.115253
730863605162166013!,talented-zippy-butterfly,0.130000,1.344213,0.218072,1.694764,-0.718471,0.694765,-0.719237,-6.809167,-5.939417,-2.914482,-4.481626,-2.915758,-2.816546,0.078916,0.006506,0.036316,0.130458
730863605162166013!,talented-zippy-butterfly,0.140000,1.276682,0.159605,1.665400,-0.761752,0.665518,-0.746381,-6.713452,-5.775473,-2.964326,-4.193725,-2.940158,-2.621622,0.078506,0.003726,0.038103,0.138385
730863605162166013!,talented-zippy-butterfly,0.150000,1.210306,0.102874,1.635663,-0.802151,0.636130,-0.771582,-6.585213,-5.598353,-2.992752,-3.909916,-2.947492,-2.430057,0.076131,0.001711,0.038704,0.140768
730863605162166013!,talented-zippy-butterfly,0.160000,1.145354,0.047975,1.605744,-0.839742,0.606750,-0.794893,-6.435382,-5.415675,-3.004248,-3.636214,-2.941813,-2.245518,0.072496,0.000320,0.038447,0.139172
730863605162166013!,talented-zippy-butterfly,0.170000,1.082000,-0.005068,1.575795,-0.874647,0.577493,-0.816396,-6.272520,-5.233015,-3.002724,-3.376247,-2.926512,-2.070122,0.068144,-0.000581,0.037612,0.134907
730863605162166013!,talented-zippy-butterfly,0.180000,1.020340,-0.056275,1.545928,-0.907014,0.548440,-0.836190,-6.103006,-5.054205,-2.991399,-3.131846,-2.904279,-1.904856,0.063475,-0.001117,0.036420,0.128998
730863605162166013!,talented-zippy-butterfly,0.190000,0.960414,-0.105701,1.516230,-0.937006,0.519650,-0.854379,-5.931365,-4.881681,-2.972812,-2.903571,-2.877165,-1.749946,0.058757,-0.001387,0.035038,0.122205
730863605162166013!,talented-zippy-butterfly,0.200000,0.902225,-0.153418,1.486762,-0.964785,0.491163,-0.871068,-5.760652,-4.716826,-2.948903,-2.691144,-2.846676,-1.605135,0.054162,-0.001471,0.033582,0.115059
730863605162166013!,talented-zippy-butterfly,0.210000,0.845750,-0.199509,1.457568,-0.990508,0.463007,-0.886355,-5.592810,-4.560269,-2.921116,-2.493782,-2.813892,-1.469898,0.049786,-0.001428,0.032130,0.107906
730863605162166013!,talented-zippy-butterfly,0.220000,0.790937,-0.244078,1.428671,-1.014334,0.435190,-0.900339,-5.428952,-4.412098,-2.890544,-2.310422,-2.779603,-1.343556,0.045673,-0.001302,0.030733,0.100957
730863605162166013!,talented-zippy-butterfly,0.230000,0.737740,-0.287207,1.400095,-1.036397,0.407725,-0.913105,-5.269684,-4.272098,-2.857953,-2.139898,-2.744339,-1.225418,0.041830,-0.001122,0.029417,0.094326
730863605162166013!,talented-zippy-butterfly,0.240000,0.686111,-0.328978,1.371857,-1.056819,0.380618,-0.924732,-5.115248,-4.139860,-2.823902,-1.981037,-2.708473,-1.114803,0.038246,-0.000910,0.028195,0.088061
730863605162166013!,talented-zippy-butterfly,0.250000,0.636000,-0.369467,1.343967,-1.075712,0.353875,-0.935293,-4.965661,-4.014875,-2.788808,-1.832719,-2.672279,-1.011075,0.034896,-0.000679,0.027070,0.082166
730863605162166013!,talented-zippy-butterfly,0.260000,0.587345,-0.408756,1.316425,-1.093184,0.327487,-0.944856,-4.820796,-3.896574,-2.753025,-1.693901,-2.635994,-0.913636,0.031750,-0.000438,0.026041,0.076626
730863605162166013!,talented-zippy-butterfly,0.270000,0.540098,-0.446912,1.289236,-1.109325,0.301455,-0.953481,-4.680473,-3.784389,-2.716811,-1.563637,-2.599794,-0.821957,0.028778,-0.000193,0.025102,0.071409
