ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
192383260128336941!,talented-ruddy-butterfly,0.000000,-0.160052,-1.356644,0.158145,-0.408620,0.989009,0.147857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.264671,-0.401939,0.010891
192383260128336941!,talented-ruddy-butterfly,0.010000,-0.160852,-1.350008,0.155920,-0.401506,0.988264,0.152753,-0.161824,1.325963,-0.446090,1.420900,-0.151167,0.978007,0.203201,-0.325939,-0.009705
192383260128336941!,talented-ruddy-butterfly,0.020000,-0.162423,-1.331730,0.149712,-0.381692,0.986034,0.166547,-0.155917,2.327840,-0.798777,2.539052,-0.300465,1.778893,0.159930,-0.267541,-0.023328
192383260128336941!,talented-ruddy-butterfly,0.030000,-0.163436,-1.304621,0.140234,-0.351844,0.982241,0.187622,-0.052162,3.091462,-1.101259,3.425831,-0.464555,2.432051,0.128590,-0.221232,-0.032546
192383260128336941!,talented-ruddy-butterfly,0.040000,-0.163125,-1.270758,0.127850,-0.314027,0.976701,0.214604,0.107447,3.677230,-1.379430,4.129440,-0.649965,2.958101,0.105170,-0.183603,-0.038968
192383260128336941!,talented-ruddy-butterfly,0.050000,-0.161049,-1.231699,0.112730,-0.269907,0.969194,0.246300,0.299074,4.129471,-1.647276,4.683509,-0.857011,3.372343,0.087105,-0.152460,-0.043589
192383260128336941!,talented-ruddy-butterfly,0.060000,-0.156948,-1.188613,0.094944,-0.220858,0.959517,0.281650,0.510024,4.482394,-1.910861,5.112515,-1.082187,3.686768,0.072738,-0.126300,-0.047018
192383260128336941!,talented-ruddy-butterfly,0.070000,-0.150653,-1.142359,0.074532,-0.168043,0.947518,0.319701,0.734241,4.763484,-2.170956,5.434936,-1.319732,3.911376,0.060983,-0.104026,-0.049619
192383260128336941!,talented-ruddy-butterfly,0.080000,-0.142039,-1.093544,0.051539,-0.112459,0.933108,0.359596,0.969230,4.995468,-2.424886,5.665161,-1.562700,4.055019,0.051109,-0.084794,-0.051591
192383260128336941!,talented-ruddy-butterfly,0.090000,-0.130995,-1.042568,0.026054,-0.054977,0.916270,0.400561,1.213921,5.197355,-2.667851,5.814642,-1.803713,4.125936,0.042595,-0.067927,-0.053027
192383260128336941!,talented-ruddy-butterfly,0.100000,-0.117421,-0.989655,-0.001782,0.003637,0.897063,0.441902,1.467183,5.384859,-2.893900,5.892576,-2.035499,4.132070,0.035046,-0.052871,-0.053944
192383260128336941!,talented-ruddy-butterfly,0.110000,-0.101234,-0.934887,-0.031764,0.062697,0.875618,0.483005,1.726816,5.570424,-3.096676,5.906322,-2.251279,4.081240,0.028127,-0.039177,-0.054307
192383260128336941!,talented-ruddy-butterfly,0.120000,-0.082377,-0.878242,-0.063621,0.121582,0.852129,0.523331,1.988936,5.763008,-3.270016,5.861665,-2.445036,3.981199,0.021543,-0.026495,-0.054042
192383260128336941!,talented-ruddy-butterfly,0.130000,-0.060844,-0.819626,-0.097021,0.179720,0.826852,0.562420,2.247733,5.967793,-3.408435,5.763033,-2.611689,3.839618,0.015021,-0.014575,-0.053057
192383260128336941!,talented-ruddy-butterfly,0.140000,-0.036691,-0.758918,-0.131580,0.236570,0.800086,0.599885,2.495594,6.185946,-3.507510,5.613736,-2.747191,3.664016,0.008320,-0.003266,-0.051261
192383260128336941!,talented-ruddy-butterfly,0.150000,-0.010061,-0.696013,-0.166871,0.291615,0.772172,0.635413,2.723573,6.414595,-3.564172,5.416259,-2.848562,3.461653,0.001249,0.007489,-0.048584
192383260128336941!,talented-ruddy-butterfly,0.160000,0.018786,-0.630857,-0.202447,0.344364,0.743472,0.668767,2.922228,6.647056,-3.576915,5.172697,-2.913886,3.239384,-0.006306,0.017673,-0.045007
192383260128336941!,talented-ruddy-butterfly,0.170000,0.049441,-0.563465,-0.237872,0.394372,0.714345,0.699794,3.082622,6.873543,-3.545878,4.885254,-2.942304,3.003486,-0.014357,0.027225,-0.040582
192383260128336941!,talented-ruddy-butterfly,0.180000,0.081474,-0.493968,-0.272713,0.441207,0.685163,0.728390,3.197291,7.082477,-3.472484,4.556370,-2.933822,2.759709,-0.022805,0.036066,-0.035440
192383260128336941!,talented-ruddy-butterfly,0.190000,0.114253,-0.422534,-0.306636,0.484579,0.656229,0.754562,3.261219,7.261419,-3.359552,4.189463,-2.889452,2.512904,-0.031440,0.044147,-0.029798
192383260128336941!,talented-ruddy-butterfly,0.200000,0.147232,-0.349462,-0.339310,0.524195,0.627860,0.778326,3.272536,7.398913,-3.210396,3.788551,-2.810682,2.267320,-0.039960,0.051443,-0.023922
192383260128336941!,talented-ruddy-butterfly,0.210000,0.179953,-0.275209,-0.370383,0.559735,0.600398,0.799701,3.232908,7.485680,-3.028541,3.358570,-2.699283,2.026561,-0.048013,0.057956,-0.018097
192383260128336941!,talented-ruddy-butterfly,0.220000,0.211974,-0.200318,-0.399535,0.590920,0.574169,0.818737,3.147267,7.515467,-2.817565,2.905544,-2.557368,1.793446,-0.055251,0.063733,-0.012595
192383260128336941!,talented-ruddy-butterfly,0.230000,0.242898,-0.125383,-0.426480,0.617539,0.549475,0.835510,3.023181,7.485532,-2.580783,2.436317,-2.387303,1.570016,-0.061388,0.068855,-0.007646
192383260128336941!,talented-ruddy-butterfly,0.240000,0.272406,-0.051005,-0.450965,0.639454,0.526594,0.850117,2.869953,7.396597,-2.321063,1.958143,-2.191643,1.357584,-0.066231,0.073412,-0.003409
192383260128336941!,talented-ruddy-butterfly,0.250000,0.300265,0.022235,-0.472767,0.656603,0.505772,0.862667,2.697599,7.252344,-2.040776,1.478227,-1.973088,1.156798,-0.069700,0.077482,0.000040
192383260128336941!,talented-ruddy-butterfly,0.260000,0.326339,0.093804,-0.491683,0.668991,0.487229,0.873274,2.515883,7.058629,-1.741894,1.003293,-1.734470,0.967719,-0.071819,0.081110,0.002695
192383260128336941!,talented-ruddy-butterfly,0.270000,0.350583,0.163227,-0.507528,0.676689,0.471158,0.882049,2.333646,6.822546,-1.426097,0.539172,-1.478701,0.789868,-0.072693,0.084299,0.004610
192383260128336941!,talented-ruddy-butterfly,0.280000,0.373036,0.230118,-0.520140,0.679825,0.457717,0.889098,2.157856,6.551894,-1.095206,0.090886,-1.208953,0.622381,-0.072494,0.087032,0.005876
192383260128336941!,talented-ruddy-butterfly,0.290000,0.393796,0.294151,-0.529366,0.678563,0.447038,0.894515,1.993952,6.254105,-0.751015,-0.337916,-0.928366,0.463956,-0.071399,0.089241,0.006593
192383260128336941!,talented-ruddy-butterfly,0.300000,0.413010,0.355076,-0.535073,0.673102,0.439222,0.898378,1.845290,5.936160,-0.395703,-0.744583,-0.640241,0.313018,-0.069596,0.090854,0.006862
192383260128336941!,talented-ruddy-butterfly,0.310000,0.430803,0.412777,-0.537201,0.663715,0.434296,0.900770,1.713281,5.604035,-0.031775,-1.127590,-0.347841,0.167707,-0.067252,0.091798,0.006772
192383260128336941!,talented-ruddy-butterfly,0.320000,0.447346,0.467129,-0.535673,0.650635,0.432289,0.901735,1.597776,5.262893,0.337874,-1.486221,-0.054438,0.026098,-0.064506,0.092004,0.006393
