ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
1578515851754349532!,talented-steel-butterfly,0.000000,0.955959,-1.010319,1.037840,-0.013677,0.530184,0.847883,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.191969,-0.191638,0.660375
1578515851754349532!,talented-steel-butterfly,0.010000,0.947107,-1.007353,1.032772,-0.011030,0.525531,0.850774,-1.768274,0.591959,-1.013672,0.527077,-0.931539,0.575420,-0.171209,-0.173817,0.523160
1578515851754349532!,talented-steel-butterfly,0.020000,0.923349,-0.998821,1.019194,-0.003425,0.512489,0.858694,-2.979572,1.111540,-1.701429,0.988469,-1.678650,1.001858,-0.148438,-0.156632,0.417321
1578515851754349532!,talented-steel-butterfly,0.030000,0.889420,-0.985475,0.999874,0.008407,0.492656,0.870224,-3.805520,1.555562,-2.163902,1.373122,-2.292148,1.297643,-0.125001,-0.141312,0.333649
1578515851754349532!,talented-steel-butterfly,0.040000,0.848605,-0.968049,0.976743,0.023707,0.467199,0.884152,-4.357635,1.926338,-2.464082,1.681683,-2.802851,1.481069,-0.102101,-0.128427,0.266771
1578515851754349532!,talented-steel-butterfly,0.050000,0.803264,-0.947239,0.951218,0.041756,0.437042,0.899441,-4.711350,2.230678,-2.643331,1.921302,-3.230118,1.569528,-0.080514,-0.118153,0.213207
1578515851754349532!,talented-steel-butterfly,0.060000,0.755111,-0.923664,0.924361,0.061909,0.402957,0.915219,-4.919463,2.478488,-2.730056,2.102507,-3.586602,1.579126,-0.060607,-0.110434,0.170463
1578515851754349532!,talented-steel-butterfly,0.070000,0.705415,-0.897832,0.897000,0.083644,0.365607,0.930769,-5.020086,2.681516,-2.744680,2.237353,-3.881087,1.524496,-0.042454,-0.105069,0.136594
1578515851754349532!,talented-steel-butterfly,0.080000,0.655115,-0.870127,0.869786,0.106560,0.325583,0.945513,-5.041578,2.852090,-2.702710,2.338017,-4.119962,1.418690,-0.025958,-0.101778,0.110008
1578515851754349532!,talented-steel-butterfly,0.090000,0.604900,-0.840810,0.843228,0.130375,0.283419,0.958996,-5.005545,3.002273,-2.616573,2.416023,-4.308141,1.273215,-0.010957,-0.100235,0.089369
1578515851754349532!,talented-steel-butterfly,0.100000,0.555267,-0.810028,0.817721,0.154917,0.239604,0.970871,-4.928788,3.143236,-2.496797,2.481763,-4.449642,1.098140,0.002707,-0.100085,0.073554
1578515851754349532!,talented-steel-butterfly,0.110000,0.506542,-0.777844,0.793536,0.180088,0.194598,0.980883,-4.824601,3.284775,-2.352671,2.544192,-4.547958,0.902270,0.015133,-0.100945,0.061623
1578515851754349532!,talented-steel-butterfly,0.120000,0.458935,-0.744222,0.770860,0.205884,0.148814,0.988865,-4.703722,3.434947,-2.192912,2.610634,-4.606402,0.693216,0.026338,-0.102413,0.052789
1578515851754349532!,talented-steel-butterfly,0.130000,0.412566,-0.709044,0.749804,0.232376,0.102632,0.994719,-4.574967,3.599735,-2.026007,2.686640,-4.628254,0.477529,0.036240,-0.104061,0.046390
1578515851754349532!,talented-steel-butterfly,0.140000,0.367481,-0.672141,0.730401,0.259679,0.056398,0.998408,-4.445634,3.782762,-1.860310,2.775845,-4.616885,0.260800,0.044666,-0.105440,0.041866
1578515851754349532!,talented-steel-butterfly,0.150000,0.323657,-0.633323,0.712600,0.287939,0.010427,0.999946,-4.321751,3.985046,-1.704007,2.879876,-4.575832,0.047713,0.051369,-0.106091,0.038728
1578515851754349532!,talented-steel-butterfly,0.160000,0.281021,-0.592399,0.696273,0.317307,-0.035005,0.999387,-4.208176,4.204870,-1.564923,2.998310,-4.508820,-0.157926,0.056063,-0.105566,0.036539
1578515851754349532!,talented-steel-butterfly,0.170000,0.239453,-0.549209,0.681219,0.347922,-0.079654,0.996823,-4.108654,4.437797,-1.450236,3.128735,-4.419737,-0.353173,0.058474,-0.103460,0.034892
1578515851754349532!,talented-steel-butterfly,0.180000,0.198801,-0.503647,0.667167,0.379888,-0.123320,0.992367,-4.025675,4.676886,-1.365984,3.266973,-4.312505,-0.535907,0.058394,-0.099456,0.033419
1578515851754349532!,talented-steel-butterfly,0.190000,0.158899,-0.455694,0.653793,0.413259,-0.165836,0.986153,-3.960470,4.913202,-1.316637,3.407462,-4.190954,-0.704769,0.055745,-0.093373,0.031794
1578515851754349532!,talented-steel-butterfly,0.200000,0.119572,-0.405427,0.640737,0.448028,-0.207075,0.978325,-3.913022,5.136567,-1.304721,3.543802,-4.058666,-0.859068,0.050624,-0.085207,0.029747
1578515851754349532!,talented-steel-butterfly,0.210000,0.080652,-0.353030,0.627622,0.484122,-0.246943,0.969030,-3.882139,5.336525,-1.330575,3.669409,-3.918811,-0.998650,0.043335,-0.075152,0.027078
1578515851754349532!,talented-steel-butterfly,0.220000,0.041989,-0.298790,0.614079,0.521401,-0.285374,0.958416,-3.865630,5.503388,-1.392310,3.778225,-3.774015,-1.123737,0.034385,-0.063597,0.023676
1578515851754349532!,talented-steel-butterfly,0.230000,0.003459,-0.243086,0.599768,0.559669,-0.322329,0.946628,-3.860563,5.629234,-1.486013,3.865351,-3.626279,-1.234755,0.024436,-0.051092,0.019518
1578515851754349532!,talented-steel-butterfly,0.240000,-0.035030,-0.186367,0.584396,0.598688,-0.357781,0.933806,-3.863595,5.708689,-1.606170,3.927530,-3.476962,-1.332173,0.014243,-0.038275,0.014667
1578515851754349532!,talented-steel-butterfly,0.250000,-0.073536,-0.129120,0.567731,0.638198,-0.391717,0.920086,-3.871318,5.739367,-1.746248,3.963395,-3.326831,-1.416363,0.004557,-0.025798,0.009247
