ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
844336603937236453!,rebel-devious-beetle,0.000000,-1.898833,-0.618917,-1.363252,-1.463401,0.000000,0.000000,0.000000,0.000000,0.339386,-0.071877
844336603937236453!,rebel-devious-beetle,0.010000,-1.893313,-0.621701,-1.359233,-1.467135,1.101850,-0.556913,0.804130,-0.744989,0.164963,-0.083886
844336603937236453!,rebel-devious-beetle,0.020000,-1.877771,-0.628152,-1.348761,-1.476768,2.005908,-0.732618,1.290467,-1.178609,0.080747,-0.085558
844336603937236453!,rebel-devious-beetle,0.030000,-1.853823,-0.635509,-1.334221,-1.489918,2.780252,-0.739770,1.616448,-1.447529,0.038521,-0.082533
844336603937236453!,rebel-devious-beetle,0.040000,-1.822588,-0.642592,-1.316859,-1.505285,3.458514,-0.679825,1.852975,-1.621027,0.014880,-0.077590
844336603937236453!,rebel-devious-beetle,0.050000,-1.784938,-0.648959,-1.297420,-1.522072,4.057726,-0.598751,2.030416,-1.730735,-0.000878,-0.071926
844336603937236453!,rebel-devious-beetle,0.060000,-1.741619,-0.654496,-1.276436,-1.539711,4.586388,-0.516786,2.160883,-1.791394,-0.013413,-0.065997
844336603937236453!,rebel-devious-beetle,0.070000,-1.693318,-0.659237,-1.254363,-1.557746,5.048555,-0.442799,2.248610,-1.810675,-0.024657,-0.059960
844336603937236453!,rebel-devious-beetle,0.080000,-1.640696,-0.663278,-1.231629,-1.575782,5.446069,-0.380807,2.294700,-1.793534,-0.035339,-0.053880
844336603937236453!,rebel-devious-beetle,0.090000,-1.584405,-0.666740,-1.208664,-1.593465,5.779872,-0.332808,2.299264,-1.744021,-0.045677,-0.047809
844336603937236453!,rebel-devious-beetle,0.100000,-1.525091,-0.669765,-1.185897,-1.610481,6.050803,-0.299971,2.262410,-1.665952,-0.055680,-0.041814
844336603937236453!,rebel-devious-beetle,0.110000,-1.463403,-0.672507,-1.163751,-1.626556,6.260064,-0.283128,2.184748,-1.563121,-0.065274,-0.035981
844336603937236453!,rebel-devious-beetle,0.120000,-1.399981,-0.675164,-1.142609,-1.641476,6.409368,-0.282915,2.067696,-1.439295,-0.074366,-0.030409
844336603937236453!,rebel-devious-beetle,0.130000,-1.335405,-0.677920,-1.122834,-1.655066,6.501069,-0.299845,1.913136,-1.297915,-0.082850,-0.025189
844336603937236453!,rebel-devious-beetle,0.140000,-1.270217,-0.680959,-1.104771,-1.667178,6.538179,-0.334406,1.723518,-1.142105,-0.090636,-0.020399
844336603937236453!,rebel-devious-beetle,0.150000,-1.204926,-0.684461,-1.088742,-1.677689,6.524247,-0.387106,1.501816,-0.974609,-0.097654,-0.016097
844336603937236453!,rebel-devious-beetle,0.160000,-1.140010,-0.688609,-1.075049,-1.686496,6.463129,-0.458487,1.251495,-0.797759,-0.103845,-0.012314
844336603937236453!,rebel-devious-beetle,0.170000,-1.075914,-0.693587,-1.063957,-1.693515,6.358726,-0.549108,0.976463,-0.613467,-0.109158,-0.009052
844336603937236453!,rebel-devious-beetle,0.180000,-1.013050,-0.699586,-1.055698,-1.698676,6.214732,-0.659483,0.681059,-0.423267,-0.113532,-0.006288
844336603937236453!,rebel-devious-beetle,0.190000,-0.951797,-0.706802,-1.050455,-1.701923,6.034439,-0.789989,0.370065,-0.228410,-0.116881,-0.003973
844336603937236453!,rebel-devious-beetle,0.200000,-0.892506,-0.715433,-1.048365,-1.703212,5.820613,-0.940732,0.048749,-0.030006,-0.119085,-0.002041
844336603937236453!,rebel-devious-beetle,0.210000,-0.835511,-0.725673,-1.049509,-1.702507,5.575521,-1.111318,-0.277139,0.170842,-0.119973,-0.000407
844336603937236453!,rebel-devious-beetle,0.220000,-0.781109,-0.737718,-1.053904,-1.699790,5.300853,-1.300834,-0.600986,0.372623,-0.119327,0.001024
844336603937236453!,rebel-devious-beetle,0.230000,-0.729600,-0.751742,-1.061502,-1.695056,4.998149,-1.507323,-0.915700,0.573443,-0.116866,0.002356
844336603937236453!,rebel-devious-beetle,0.240000,-0.681261,-0.767897,-1.072180,-1.688322,4.668972,-1.727763,-1.213366,0.770556,-0.112264,0.003696
844336603937236453!,rebel-devious-beetle,0.250000,-0.636353,-0.786298,-1.085731,-1.679639,4.315397,-1.957804,-1.485407,0.960178,-0.105172,0.005154
844336603937236453!,rebel-devious-beetle,0.260000,-0.595115,-0.807007,-1.101863,-1.669101,3.940548,-2.191661,-1.722770,1.137292,-0.095241,0.006833
844336603937236453!,rebel-devious-beetle,0.270000,-0.557756,-0.830015,-1.120192,-1.656855,3.549190,-2.422156,-1.916237,1.295559,-0.082185,0.008826
844336603937236453!,rebel-devious-beetle,0.280000,-0.524445,-0.855218,-1.140251,-1.643115,3.148363,-2.640936,-2.056848,1.427364,-0.065842,0.011211
844336603937236453!,rebel-devious-beetle,0.290000,-0.495314,-0.882373,-1.161473,-1.628184,2.748126,-2.838862,-2.136449,1.524046,-0.046292,0.014035
844336603937236453!,rebel-devious-beetle,0.300000,-0.470145,-0.911303,-1.183017,-1.612598,2.359088,-3.006439,-2.150606,1.577705,-0.023707,0.017290
844336603937236453!,rebel-devious-beetle,0.310000,-0.448656,-0.941727,-1.204159,-1.596872,1.993574,-3.135680,-2.096456,1.580882,0.001423,0.020941
844336603937236453!,rebel-devious-beetle,0.320000,-0.430533,-0.973230,-1.224242,-1.581528,1.665659,-3.220389,-1.972869,1.527175,0.028224,0.024919
844336603937236453!,rebel-devious-beetle,0.330000,-0.415324,-1.005494,-1.242811,-1.566978,1.387317,-3.256874,-1.781191,1.412708,0.055676,0.029137
844336603937236453!,rebel-devious-beetle,0.340000,-0.402554,-1.037946,-1.259214,-1.553828,1.171972,-3.243051,-1.525444,1.236212,0.082308,0.033440
844336603937236453!,rebel-devious-beetle,0.350000,-0.391575,-1.070046,-1.272824,-1.542699,1.029023,-3.179444,-1.213055,1.000847,0.106609,0.037639
