ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
1324073501581379829!,great-bipedal-bumblebee,0.000000,-2.159157,-1.506979,0.000000,-1.506979,0.000000,0.000000,0.000000,0.000000,0.140591,-0.233557
1324073501581379829!,great-bipedal-bumblebee,0.010000,-2.158764,-1.501172,0.000000,-1.501172,0.078624,1.161340,0.000000,1.161340,0.123850,-0.205851
1324073501581379829!,great-bipedal-bumblebee,0.020000,-2.157635,-1.484493,0.000000,-1.484493,0.147078,2.172462,0.000000,2.172462,0.108866,-0.181051
1324073501581379829!,great-bipedal-bumblebee,0.030000,-2.155865,-1.458353,0.000000,-1.458353,0.206429,3.049121,0.000000,3.049121,0.095462,-0.158867
1324073501581379829!,great-bipedal-bumblebee,0.040000,-2.153541,-1.424019,0.000000,-1.424019,0.257637,3.805505,0.000000,3.805505,0.083482,-0.139040
1324073501581379829!,great-bipedal-bumblebee,0.050000,-2.150738,-1.382626,0.000000,-1.382626,0.301568,4.454390,0.000000,4.454390,0.072784,-0.121335
1324073501581379829!,great-bipedal-bumblebee,0.060000,-2.147527,-1.335189,0.000000,-1.335189,0.338999,5.007279,0.000000,5.007279,0.063240,-0.105539
1324073501581379829!,great-bipedal-bumblebee,0.070000,-2.143968,-1.282620,0.000000,-1.282620,0.370632,5.474526,0.000000,5.474526,0.054735,-0.091462
1324073501581379829!,great-bipedal-bumblebee,0.080000,-2.140116,-1.225731,0.000000,-1.225731,0.397098,5.865451,0.000000,5.865451,0.047164,-0.078932
1324073501581379829!,great-bipedal-bumblebee,0.090000,-2.136022,-1.165252,0.000000,-1.165252,0.418965,6.188437,0.000000,6.188437,0.040433,-0.067793
1324073501581379829!,great-bipedal-bumblebee,0.100000,-2.131728,-1.101832,0.000000,-1.101832,0.436743,6.451032,0.000000,6.451032,0.034459,-0.057906
1324073501581379829!,great-bipedal-bumblebee,0.110000,-2.127275,-1.036052,0.000000,-1.036052,0.450892,6.660020,0.000000,6.660020,0.029166,-0.049145
1324073501581379829!,great-bipedal-bumblebee,0.120000,-2.122697,-0.968436,0.000000,-0.968436,0.461824,6.821505,0.000000,6.821505,0.024483,-0.041396
1324073501581379829!,great-bipedal-bumblebee,0.130000,-2.118026,-0.899448,0.000000,-0.899448,0.469913,6.940975,0.000000,6.940975,0.020351,-0.034556
1324073501581379829!,great-bipedal-bumblebee,0.140000,-2.113290,-0.829490,0.000000,-0.829490,0.475491,7.023365,0.000000,7.023365,0.016713,-0.028535
1324073501581379829!,great-bipedal-bumblebee,0.150000,-2.108512,-0.758917,0.000000,-0.758917,0.478858,7.073106,0.000000,7.073106,0.013517,-0.023246
1324073501581379829!,great-bipedal-bumblebee,0.160000,-2.103714,-0.688039,0.000000,-0.688039,0.480284,7.094174,0.000000,7.094174,0.010720,-0.018616
1324073501581379829!,great-bipedal-bumblebee,0.170000,-2.098913,-0.617126,0.000000,-0.617126,0.480011,7.090137,0.000000,7.090137,0.008278,-0.014575
1324073501581379829!,great-bipedal-bumblebee,0.180000,-2.094126,-0.546414,0.000000,-0.546414,0.478255,7.064191,0.000000,7.064191,0.006156,-0.011062
1324073501581379829!,great-bipedal-bumblebee,0.190000,-2.089366,-0.476104,0.000000,-0.476104,0.475209,7.019199,0.000000,7.019199,0.004318,-0.008022
1324073501581379829!,great-bipedal-bumblebee,0.200000,-2.084645,-0.406373,0.000000,-0.406373,0.471046,6.957721,0.000000,6.957721,0.002736,-0.005403
1324073501581379829!,great-bipedal-bumblebee,0.210000,-2.079973,-0.337363,0.000000,-0.337363,0.465923,6.882047,0.000000,6.882047,0.001382,-0.003162
1324073501581379829!,great-bipedal-bumblebee,0.220000,-2.075358,-0.269202,0.000000,-0.269202,0.459977,6.794220,0.000000,6.794220,0.000230,-0.001256
1324073501581379829!,great-bipedal-bumblebee,0.230000,-2.070808,-0.201996,0.000000,-0.201996,0.453332,6.696059,0.000000,6.696059,-0.000740,0.000351
1324073501581379829!,great-bipedal-bumblebee,0.240000,-2.066329,-0.135838,0.000000,-0.135838,0.446096,6.589188,0.000000,6.589188,-0.001550,0.001691
1324073501581379829!,great-bipedal-bumblebee,0.250000,-2.061926,-0.070803,0.000000,-0.070803,0.438369,6.475050,0.000000,6.475050,-0.002217,0.002794
1324073501581379829!,great-bipedal-bumblebee,0.260000,-2.057603,-0.006954,0.000000,-0.006954,0.430237,6.354929,0.000000,6.354929,-0.002757,0.003688
1324073501581379829!,great-bipedal-bumblebee,0.270000,-2.053365,0.055658,0.000000,0.055658,0.421776,6.229965,0.000000,6.229965,-0.003184,0.004395
1324073501581379829!,great-bipedal-bumblebee,0.280000,-2.049212,0.116991,0.000000,0.116991,0.413057,6.101168,0.000000,6.101168,-0.003511,0.004937
1324073501581379829!,great-bipedal-bumblebee,0.290000,-2.045149,0.177014,0.000000,0.177014,0.404138,5.969432,0.000000,5.969432,-0.003751,0.005333
1324073501581379829!,great-bipedal-bumblebee,0.300000,-2.041175,0.235704,0.000000,0.235704,0.395074,5.835547,0.000000,5.835547,-0.003913,0.005601
1324073501581379829!,great-bipedal-bumblebee,0.310000,-2.037293,0.293044,0.000000,0.293044,0.385911,5.700208,0.000000,5.700208,-0.004006,0.005756
1324073501581379829!,great-bipedal-bumblebee,0.320000,-2.033503,0.349025,0.000000,0.349025,0.376692,5.564029,0.000000,5.564029,-0.004040,0.005812
1324073501581379829!,great-bipedal-bumblebee,0.330000,-2.029805,0.403652,0.000000,0.403652,0.367452,5.427546,0.000000,5.427546,-0.004022,0.005782
1324073501581379829!,great-bipedal-bumblebee,0.340000,-2.026198,0.456929,0.000000,0.456929,0.358223,5.291227,0.000000,5.291227,-0.003959,0.005677
1324073501581379829!,great-bipedal-bumblebee,0.350000,-2.022682,0.508860,0.000000,0.508860,0.349032,5.155477,0.000000,5.155477,-0.003856,0.005507
1324073501581379829!,great-bipedal-bumblebee,0.360000,-2.019257,0.559454,0.000000,0.559454,0.339904,5.020650,0.000000,5.020650,-0.003719,0.005281
1324073501581379829!,great-bipedal-bumblebee,0.370000,-2.015921,0.608724,0.000000,0.608724,0.330859,4.887050,0.000000,4.887050,-0.003553,0.005006
1324073501581379829!,great-bipedal-bumblebee,0.380000,-2.012674,0.656684,0.000000,0.656684,0.321915,4.754939,0.000000,4.754939,-0.003362,0.004690
1324073501581379829!,great-bipedal-bumblebee,0.390000,-2.009515,0.703350,0.000000,0.703350,0.313087,4.624541,0.000000,4.624541,-0.003150,0.004339
1324073501581379829!,great-bipedal-bumblebee,0.400000,-2.006442,0.748741,0.000000,0.748741,0.304388,4.496047,0.000000,4.496047,-0.002920,0.003958
1324073501581379829!,great-bipedal-bumblebee,0.410000,-2.003454,0.792877,0.000000,0.792877,0.295829,4.369617,0.000000,4.369617,-0.002675,0.003553
1324073501581379829!,great-bipedal-bumblebee,0.420000,-2.000549,0.835779,0.000000,0.835779,0.287418,4.245383,0.000000,4.245383,-0.002418,0.003128
1324073501581379829!,great-bipedal-bumblebee,0.430000,-1.997727,0.877469,0.000000,0.877469,0.279163,4.123455,0.000000,4.123455,-0.002151,0.002686
1324073501581379829!,great-bipedal-bumblebee,0.440000,-1.994985,0.917970,0.000000,0.917970,0.271071,4.003922,0.000000,4.003922,-0.001877,0.002231
1324073501581379829!,great-bipedal-bumblebee,0.450000,-1.992322,0.957306,0.000000,0.957306,0.263145,3.886854,0.000000,3.886854,-0.001596,0.001767
1324073501581379829!,great-bipedal-bumblebee,0.460000,-1.989736,0.995501,0.000000,0.995501,0.255390,3.772305,0.000000,3.772305,-0.001311,0.001295
1324073501581379829!,great-bipedal-bumblebee,0.470000,-1.987226,1.032579,0.000000,1.032579,0.247808,3.660313,0.000000,3.660313,-0.001023,0.000819
1324073501581379829!,great-bipedal-bumblebee,0.480000,-1.984790,1.068564,0.000000,1.068564,0.240401,3.550905,0.000000,3.550905,-0.000733,0.000339
1324073501581379829!,great-bipedal-bumblebee,0.490000,-1.982426,1.103482,0.000000,1.103482,0.233170,3.444096,0.000000,3.444096,-0.000443,-0.000141
1324073501581379829!,great-bipedal-bumblebee,0.500000,-1.980132,1.137358,0.000000,1.137358,0.226115,3.339891,0.000000,3.339891,-0.000153,-0.000621
1324073501581379829!,great-bipedal-bumblebee,0.510000,-1.977908,1.170215,0.000000,1.170215,0.219236,3.238288,0.000000,3.238288,0.000136,-0.001099
1324073501581379829!,great-bipedal-bumblebee,0.520000,-1.975750,1.202079,0.000000,1.202079,0.212533,3.139277,0.000000,3.139277,0.000422,-0.001574
1324073501581379829!,great-bipedal-bumblebee,0.530000,-1.973659,1.232974,0.000000,1.232974,0.206004,3.042839,0.000000,3.042839,0.000707,-0.002044
1324073501581379829!,great-bipedal-bumblebee,0.540000,-1.971631,1.262923,0.000000,1.262923,0.199648,2.948954,0.000000,2.948954,0.000988,-0.002510
1324073501581379829!,great-bipedal-bumblebee,0.550000,-1.969666,1.291951,0.000000,1.291951,0.193463,2.857593,0.000000,2.857593,0.001266,-0.002970
1324073501581379829!,great-bipedal-bumblebee,0.560000,-1.967762,1.320081,0.000000,1.320081,0.187446,2.768725,0.000000,2.768725,0.001540,-0.003423
1324073501581379829!,great-bipedal-bumblebee,0.570000,-1.965916,1.347336,0.000000,1.347336,0.181596,2.682317,0.000000,2.682317,0.001810,-0.003870
1324073501581379829!,great-bipedal-bumblebee,0.580000,-1.964129,1.373739,0.000000,1.373739,0.175910,2.598330,0.000000,2.598330,0.002075,-0.004309
1324073501581379829!,great-bipedal-bumblebee,0.590000,-1.962398,1.399312,0.000000,1.399312,0.170385,2.516724,0.000000,2.516724,0.002336,-0.004741
1324073501581379829!,great-bipedal-bumblebee,0.600000,-1.960721,1.424076,0.000000,1.424076,0.165019,2.437458,0.000000,2.437458,0.002592,-0.005164
1324073501581379829!,great-bipedal-bumblebee,0.610000,-1.959098,1.448054,0.000000,1.448054,0.159808,2.360489,0.000000,2.360489,0.002843,-0.005580
1324073501581379829!,great-bipedal-bumblebee,0.620000,-1.957526,1.471267,0.000000,1.471267,0.154750,2.285771,0.000000,2.285771,0.003089,-0.005987
1324073501581379829!,great-bipedal-bumblebee,0.630000,-1.956005,1.493734,0.000000,1.493734,0.149840,2.213259,0.000000,2.213259,0.003329,-0.006385
1324073501581379829!,great-bipedal-bumblebee,0.640000,-1.954533,1.515476,0.000000,1.515476,0.145078,2.142908,0.000000,2.142908,0.003565,-0.006775
1324073501581379829!,great-bipedal-bumblebee,0.650000,-1.953109,1.536512,0.000000,1.536512,0.140458,2.074669,0.000000,2.074669,0.003795,-0.007156
1324073501581379829!,great-bipedal-bumblebee,0.660000,-1.951731,1.556863,0.000000,1.556863,0.135978,2.008497,0.000000,2.008497,0.004020,-0.007528
1324073501581379829!,great-bipedal-bumblebee,0.670000,-1.950399,1.576547,0.000000,1.576547,0.131635,1.944344,0.000000,1.944344,0.004240,-0.007892
1324073501581379829!,great-bipedal-bumblebee,0.680000,-1.949110,1.595581,0.000000,1.595581,0.127425,1.882163,0.000000,1.882163,0.004455,-0.008247
