ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
1289366725130212281!,talented-antique-butterfly,0.000000,-2.027670,0.171187,-1.079665,-0.147069,-0.426653,-0.904416,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.351031,0.071994,0.094777,-0.273072,0.119888,-0.120655
1289366725130212281!,talented-antique-butterfly,0.010000,-2.019344,0.176137,-1.072432,-0.145356,-0.423268,-0.906004,1.664987,0.987188,1.445835,0.341707,0.675608,-0.315631,0.280877,0.054018,0.081739,-0.218008,0.101501,-0.098957
1289366725130212281!,talented-antique-butterfly,0.020000,-1.996102,0.189535,-1.052222,-0.140751,-0.413745,-0.910393,2.983545,1.688101,2.594915,0.577487,1.226742,-0.557516,0.227836,0.040582,0.071660,-0.176404,0.087395,-0.082421
1289366725130212281!,talented-antique-butterfly,0.030000,-1.960939,0.208861,-1.021622,-0.134192,-0.399192,-0.916867,4.046457,2.170712,3.520972,0.731879,1.680586,-0.731706,0.184542,0.030390,0.061950,-0.142512,0.074453,-0.068554
1289366725130212281!,talented-antique-butterfly,0.040000,-1.916130,0.232198,-0.982633,-0.126387,-0.380498,-0.924782,4.905017,2.488413,4.266535,0.826267,2.051661,-0.844149,0.147200,0.022540,0.051792,-0.113364,0.061574,-0.056136
1289366725130212281!,talented-antique-butterfly,0.050000,-1.863569,0.258098,-0.936930,-0.117853,-0.358450,-0.933549,5.589634,2.682337,4.857496,0.877771,2.348347,-0.901681,0.114015,0.016407,0.041211,-0.087544,0.048640,-0.044653
1289366725130212281!,talented-antique-butterfly,0.060000,-1.804906,0.285473,-0.885979,-0.108955,-0.333764,-0.942657,6.120904,2.783932,5.311984,0.899335,2.576795,-0.912360,0.084289,0.011567,0.030588,-0.064492,0.035963,-0.033978
1289366725130212281!,talented-antique-butterfly,0.070000,-1.741610,0.313512,-0.831088,-0.099948,-0.307104,-0.951676,6.515446,2.817247,5.645006,0.900362,2.742781,-0.885090,0.057893,0.007736,0.020395,-0.044087,0.023990,-0.024180
1289366725130212281!,talented-antique-butterfly,0.080000,-1.675010,0.341614,-0.773434,-0.091006,-0.279081,-0.960267,6.788930,2.800766,5.870833,0.887463,2.852570,-0.829039,0.034928,0.004722,0.011062,-0.026390,0.013142,-0.015397
1289366725130212281!,talented-antique-butterfly,0.090000,-1.606248,0.369354,-0.714028,-0.082246,-0.250229,-0.968187,6.957197,2.748747,6.003821,0.865174,2.913042,-0.752879,0.015503,0.002390,0.002900,-0.011467,0.003726,-0.007754
1289366725130212281!,talented-antique-butterfly,0.100000,-1.536298,0.396433,-0.653727,-0.073745,-0.221006,-0.975273,7.036443,2.672226,6.058520,0.836566,2.931581,-0.664323,-0.000384,0.000638,-0.003919,0.000696,-0.004095,-0.001318
1289366725130212281!,talented-antique-butterfly,0.110000,-1.465967,0.422654,-0.593239,-0.065554,-0.191791,-0.981436,7.042765,2.579728,6.049246,0.803701,2.915713,-0.569785,-0.012890,-0.000625,-0.009354,0.010232,-0.010298,0.003918
1289366725130212281!,talented-antique-butterfly,0.120000,-1.395896,0.447894,-0.533129,-0.057708,-0.162889,-0.986644,6.991489,2.477770,5.989508,0.767977,2.872708,-0.474267,-0.022316,-0.001478,-0.013474,0.017379,-0.014977,0.008032
1289366725130212281!,talented-antique-butterfly,0.130000,-1.326582,0.472088,-0.473831,-0.050230,-0.134533,-0.990909,6.896547,2.371243,5.891487,0.730354,2.809231,-0.381401,-0.029063,-0.001998,-0.016421,0.022454,-0.018303,0.011149
1289366725130212281!,talented-antique-butterfly,0.140000,-1.258387,0.495212,-0.415664,-0.043135,-0.106891,-0.994271,6.770034,2.263722,5.765681,0.691515,2.731108,-0.293614,-0.033582,-0.002256,-0.018373,0.025809,-0.020486,0.013423
1289366725130212281!,talented-antique-butterfly,0.150000,-1.191568,0.517271,-0.358853,-0.036430,-0.080082,-0.996788,6.622004,2.157726,5.620767,0.651961,2.643213,-0.212357,-0.036326,-0.002315,-0.019519,0.027795,-0.021748,0.015016
