ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
1766615254088627026!,great-impartial-bumblebee,0.000000,-1.483166,1.590824,0.000000,1.590824,0.000000,0.000000,0.000000,0.000000,0.038458,0.020079,-0.117586
1766615254088627026!,great-impartial-bumblebee,0.010000,-1.477418,1.587205,0.000000,1.587205,1.149616,-0.723645,0.000000,-0.723645,0.033035,0.016266,-0.100819
1766615254088627026!,great-impartial-bumblebee,0.020000,-1.460907,1.576813,0.000000,1.576813,2.150531,-1.353687,0.000000,-1.353687,0.028180,0.012854,-0.085811
1766615254088627026!,great-impartial-bumblebee,0.030000,-1.435031,1.560524,0.000000,1.560524,3.018341,-1.899944,0.000000,-1.899944,0.023838,0.009801,-0.072387
1766615254088627026!,great-impartial-bumblebee,0.040000,-1.401043,1.539130,0.000000,1.539130,3.767090,-2.371257,0.000000,-2.371257,0.019958,0.007073,-0.060388
1766615254088627026!,great-impartial-bumblebee,0.050000,-1.360068,1.513338,0.000000,1.513338,4.409425,-2.775585,0.000000,-2.775585,0.016492,0.004637,-0.049674
1766615254088627026!,great-impartial-bumblebee,0.060000,-1.313128,1.483791,0.000000,1.483791,4.956733,-3.120097,0.000000,-3.120097,0.013400,0.002463,-0.040115
1766615254088627026!,great-impartial-bumblebee,0.070000,-1.261172,1.451086,0.000000,1.451086,5.419269,-3.411248,0.000000,-3.411248,0.010646,0.000527,-0.031599
1766615254088627026!,great-impartial-bumblebee,0.080000,-1.205002,1.415729,0.000000,1.415729,5.806278,-3.654857,0.000000,-3.654857,0.008195,-0.001196,-0.024021
1766615254088627026!,great-impartial-bumblebee,0.090000,-1.145324,1.378163,0.000000,1.378163,6.126077,-3.856160,0.000000,-3.856160,0.006017,-0.002728,-0.017286
1766615254088627026!,great-impartial-bumblebee,0.100000,-1.082758,1.338781,0.000000,1.338781,6.386145,-4.019864,0.000000,-4.019864,0.004083,-0.004087,-0.011309
1766615254088627026!,great-impartial-bumblebee,0.110000,-1.017861,1.297930,0.000000,1.297930,6.593199,-4.150197,0.000000,-4.150197,0.002370,-0.005291,-0.006012
1766615254088627026!,great-impartial-bumblebee,0.120000,-0.951128,1.255924,0.000000,1.255924,6.753276,-4.250961,0.000000,-4.250961,0.000855,-0.006357,-0.001327
1766615254088627026!,great-impartial-bumblebee,0.130000,-0.882999,1.213039,0.000000,1.213039,6.871798,-4.325566,0.000000,-4.325566,-0.000483,-0.007297,0.002810
1766615254088627026!,great-impartial-bumblebee,0.140000,-0.813866,1.169522,0.000000,1.169522,6.953632,-4.377078,0.000000,-4.377078,-0.001662,-0.008126,0.006454
1766615254088627026!,great-impartial-bumblebee,0.150000,-0.744076,1.125592,0.000000,1.125592,7.003148,-4.408247,0.000000,-4.408247,-0.002698,-0.008854,0.009656
1766615254088627026!,great-impartial-bumblebee,0.160000,-0.673935,1.081440,0.000000,1.081440,7.024269,-4.421542,0.000000,-4.421542,-0.003605,-0.009492,0.012461
1766615254088627026!,great-impartial-bumblebee,0.170000,-0.603712,1.037237,0.000000,1.037237,7.020510,-4.419176,0.000000,-4.419176,-0.004397,-0.010049,0.014910
1766615254088627026!,great-impartial-bumblebee,0.180000,-0.533644,0.993132,0.000000,0.993132,6.995025,-4.403134,0.000000,-4.403134,-0.005086,-0.010533,0.017042
1766615254088627026!,great-impartial-bumblebee,0.190000,-0.463938,0.949254,0.000000,0.949254,6.950639,-4.375194,0.000000,-4.375194,-0.005684,-0.010953,0.018888
1766615254088627026!,great-impartial-bumblebee,0.200000,-0.394774,0.905718,0.000000,0.905718,6.889881,-4.336949,0.000000,-4.336949,-0.006198,-0.011315,0.020478
1766615254088627026!,great-impartial-bumblebee,0.210000,-0.326309,0.862621,0.000000,0.862621,6.815015,-4.289823,0.000000,-4.289823,-0.006639,-0.011625,0.021841
1766615254088627026!,great-impartial-bumblebee,0.220000,-0.258676,0.820049,0.000000,0.820049,6.728063,-4.235090,0.000000,-4.235090,-0.007014,-0.011888,0.023000
1766615254088627026!,great-impartial-bumblebee,0.230000,-0.191993,0.778074,0.000000,0.778074,6.630833,-4.173887,0.000000,-4.173887,-0.007330,-0.012110,0.023977
