ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
2000190077345204053!,thoughtful-ruddy-butterfly,0.000000,-1.130648,-0.613444,0.742183,0.088344,0.331829,0.374018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.066673,0.001473,0.078668
2000190077345204053!,thoughtful-ruddy-butterfly,0.010000,-1.130608,-0.610212,0.743186,0.088998,0.332168,0.373717,0.007685,0.645538,0.199817,0.130647,0.067659,-0.060136,-0.060097,0.010063,0.040035
2000190077345204053!,thoughtful-ruddy-butterfly,0.020000,-1.129956,-0.602062,0.746177,0.090847,0.333235,0.372766,0.122259,0.983834,0.397325,0.239059,0.145387,-0.129969,-0.056449,0.013466,0.022805
2000190077345204053!,thoughtful-ruddy-butterfly,0.030000,-1.127949,-0.591226,0.751105,0.093726,0.335093,0.371096,0.277540,1.182822,0.586049,0.336477,0.225777,-0.203873,-0.053974,0.014427,0.015030
2000190077345204053!,thoughtful-ruddy-butterfly,0.040000,-1.124333,-0.578724,0.757861,0.097551,0.337753,0.368677,0.442448,1.316358,0.761650,0.427962,0.305080,-0.279490,-0.051937,0.014196,0.011405
2000190077345204053!,thoughtful-ruddy-butterfly,0.050000,-1.119085,-0.565050,0.766299,0.102276,0.341193,0.365496,0.602151,1.416692,0.921030,0.515769,0.381284,-0.355932,-0.050034,0.013355,0.009577
2000190077345204053!,thoughtful-ruddy-butterfly,0.060000,-1.112294,-0.550468,0.776248,0.107869,0.345378,0.361544,0.749174,1.497648,1.061806,0.600814,0.453191,-0.432928,-0.048146,0.012187,0.008503
2000190077345204053!,thoughtful-ruddy-butterfly,0.070000,-1.104105,-0.535142,0.787513,0.114305,0.350261,0.356815,0.879423,1.564870,1.182088,0.683311,0.519999,-0.510448,-0.046234,0.010841,0.007726
2000190077345204053!,thoughtful-ruddy-butterfly,0.080000,-1.094698,-0.519202,0.799880,0.121557,0.355789,0.351303,0.990400,1.620403,1.280358,0.763061,0.581120,-0.588541,-0.044294,0.009405,0.007053
2000190077345204053!,thoughtful-ruddy-butterfly,0.090000,-1.084274,-0.502762,0.813125,0.129596,0.361903,0.345001,1.080412,1.664752,1.355419,0.839590,0.636083,-0.667245,-0.042338,0.007937,0.006406
2000190077345204053!,thoughtful-ruddy-butterfly,0.100000,-1.073048,-0.485937,0.827009,0.138388,0.368540,0.337903,1.148228,1.697817,1.406357,0.912231,0.684493,-0.746556,-0.040381,0.006480,0.005762
2000190077345204053!,thoughtful-ruddy-butterfly,0.110000,-1.061248,-0.468843,0.841288,0.147888,0.375633,0.330000,1.192931,1.719307,1.432532,0.980168,0.726007,-0.826400,-0.038442,0.005070,0.005122
2000190077345204053!,thoughtful-ruddy-butterfly,0.120000,-1.049107,-0.451600,0.855712,0.158046,0.383111,0.321289,1.213858,1.728939,1.433562,1.042480,0.760317,-0.906616,-0.036538,0.003736,0.004495
2000190077345204053!,thoughtful-ruddy-butterfly,0.130000,-1.036890,-0.434327,0.870006,0.168788,0.390889,0.311779,1.210688,1.726566,1.409423,1.098217,0.787138,-0.986864,-0.034682,0.002503,0.003893
2000190077345204053!,thoughtful-ruddy-butterfly,0.140000,-1.024842,-0.417144,0.883919,0.180043,0.398889,0.301476,1.183339,1.712106,1.360341,1.146365,0.806257,-1.066777,-0.032885,0.001389,0.003331
2000190077345204053!,thoughtful-ruddy-butterfly,0.150000,-1.013203,-0.400166,0.897205,0.191730,0.407034,0.290384,1.131991,1.685617,1.286818,1.185899,0.817506,-1.145906,-0.031152,0.000407,0.002824
2000190077345204053!,thoughtful-ruddy-butterfly,0.160000,-1.002209,-0.383512,0.909626,0.203758,0.415246,0.278515,1.057113,1.647306,1.189656,1.215819,0.820767,-1.223705,-0.029485,-0.000433,0.002383
2000190077345204053!,thoughtful-ruddy-butterfly,0.170000,-0.992089,-0.367297,0.920954,0.216029,0.423445,0.265884,0.959493,1.597528,1.069979,1.235185,0.815979,-1.299526,-0.027878,-0.001130,0.002016
2000190077345204053!,thoughtful-ruddy-butterfly,0.180000,-0.983061,-0.351631,0.930973,0.228433,0.431553,0.252512,0.840277,1.536790,0.929264,1.243161,0.803149,-1.372614,-0.026322,-0.001689,0.001731
2000190077345204053!,thoughtful-ruddy-butterfly,0.190000,-0.975333,-0.336621,0.939483,0.240854,0.439489,0.238430,0.701001,1.465761,0.769373,1.239050,0.782371,-1.442113,-0.024802,-0.002120,0.001534
