ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
2001780065571066956!,rebel-vivacious-beetle,0.000000,1.418440,-2.501371,1.315226,-1.506712,0.000000,0.000000,0.000000,0.000000,-2.300698,-1.128039
2001780065571066956!,rebel-vivacious-beetle,0.010000,1.399233,-2.510014,1.306449,-1.514328,-3.844388,-1.714313,-1.762184,-1.520281,0.531941,0.213644
2001780065571066956!,rebel-vivacious-beetle,0.020000,1.363168,-2.524480,1.291560,-1.527047,-3.368233,-1.182947,-1.215941,-1.028430,0.046297,-0.017211
2001780065571066956!,rebel-vivacious-beetle,0.030000,1.328145,-2.535478,1.280142,-1.536631,-3.633648,-1.013697,-1.068847,-0.890439,0.126414,0.019384
2001780065571066956!,rebel-vivacious-beetle,0.040000,1.291077,-2.544373,1.270535,-1.544584,-3.776728,-0.764147,-0.856017,-0.704138,0.112014,0.010964
2001780065571066956!,rebel-vivacious-beetle,0.050000,1.252446,-2.550701,1.262994,-1.550757,-3.944860,-0.500500,-0.657116,-0.535180,0.113680,0.009870
2001780065571066956!,rebel-vivacious-beetle,0.060000,1.212131,-2.554247,1.257428,-1.555273,-4.113877,-0.206235,-0.460010,-0.371915,0.113130,0.007497
2001780065571066956!,rebel-vivacious-beetle,0.070000,1.170108,-2.554691,1.253800,-1.558199,-4.287071,0.121635,-0.268302,-0.215888,0.112989,0.005128
2001780065571066956!,rebel-vivacious-beetle,0.080000,1.126344,-2.551677,1.252047,-1.559609,-4.462556,0.487563,-0.083782,-0.067260,0.112575,0.002500
2001780065571066956!,rebel-vivacious-beetle,0.090000,1.080823,-2.544796,1.252093,-1.559571,-4.638248,0.894973,0.090784,0.072885,0.111602,-0.000444
2001780065571066956!,rebel-vivacious-beetle,0.100000,1.033555,-2.533626,1.253817,-1.558186,-4.811255,1.345991,0.251895,0.202691,0.109805,-0.003722
2001780065571066956!,rebel-vivacious-beetle,0.110000,0.984579,-2.517727,1.257064,-1.555567,-4.977577,1.841257,0.395490,0.319598,0.106743,-0.007409
2001780065571066956!,rebel-vivacious-beetle,0.120000,0.933979,-2.496646,1.261647,-1.551853,-5.132258,2.379352,0.516820,0.420171,0.101907,-0.011572
2001780065571066956!,rebel-vivacious-beetle,0.130000,0.881880,-2.469960,1.267317,-1.547226,-5.269644,2.956188,0.610442,0.500007,0.094860,-0.016219
2001780065571066956!,rebel-vivacious-beetle,0.140000,0.828495,-2.437319,1.273765,-1.541922,-5.383374,3.564864,0.670844,0.554177,0.085093,-0.021361
2001780065571066956!,rebel-vivacious-beetle,0.150000,0.774106,-2.398477,1.280612,-1.536240,-5.466877,4.195358,0.692407,0.577191,0.072172,-0.026965
2001780065571066956!,rebel-vivacious-beetle,0.160000,0.719050,-2.353285,1.287438,-1.530524,-5.513519,4.834441,0.669411,0.563091,0.055644,-0.033023
2001780065571066956!,rebel-vivacious-beetle,0.170000,0.663730,-2.301744,1.293766,-1.525178,-5.517385,5.465975,0.596332,0.505852,0.035241,-0.039479
2001780065571066956!,rebel-vivacious-beetle,0.180000,0.608610,-2.244033,1.299070,-1.520663,-5.473826,6.071675,0.468201,0.399974,0.010906,-0.046261
2001780065571066956!,rebel-vivacious-beetle,0.190000,0.554239,-2.180513,1.302811,-1.517460,-5.379790,6.631976,0.280913,0.241177,-0.017283,-0.053334
2001780065571066956!,rebel-vivacious-beetle,0.200000,0.501079,-2.111713,1.304367,-1.516122,-5.234894,7.127277,0.030261,0.026034,-0.048677,-0.060532
2001780065571066956!,rebel-vivacious-beetle,0.210000,0.449626,-2.038364,1.303093,-1.517217,-5.040916,7.539682,-0.286669,-0.246211,-0.082537,-0.067772
2001780065571066956!,rebel-vivacious-beetle,0.220000,0.400329,-1.961368,1.298302,-1.521319,-4.802122,7.854646,-0.671957,-0.573452,-0.117886,-0.074968
2001780065571066956!,rebel-vivacious-beetle,0.230000,0.353609,-1.881757,1.289306,-1.528951,-4.524994,8.061658,-1.126994,-0.950351,-0.153637,-0.082053
2001780065571066956!,rebel-vivacious-beetle,0.240000,0.309805,-1.800645,1.275395,-1.540574,-4.217709,8.155158,-1.652692,-1.368214,-0.188688,-0.088967
