ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
1997851546928372733!,lush-impartial-bumblebee,0.000000,-2.027670,0.171187,0.000000,0.171187,0.000000,0.000000,0.000000,0.000000,-0.002676,-0.081259,0.023281
1997851546928372733!,lush-impartial-bumblebee,0.010000,-2.022613,0.173109,0.000000,0.173109,1.011480,0.384416,0.000000,0.384416,-0.002778,-0.071964,0.021827
1997851546928372733!,lush-impartial-bumblebee,0.020000,-2.008086,0.178630,0.000000,0.178630,1.892126,0.719109,0.000000,0.719109,-0.002870,-0.063643,0.020525
1997851546928372733!,lush-impartial-bumblebee,0.030000,-1.985319,0.187282,0.000000,0.187282,2.655661,1.009293,0.000000,1.009293,-0.002952,-0.056201,0.019360
1997851546928372733!,lush-impartial-bumblebee,0.040000,-1.955416,0.198647,0.000000,0.198647,3.314441,1.259664,0.000000,1.259664,-0.003025,-0.049549,0.018319
1997851546928372733!,lush-impartial-bumblebee,0.050000,-1.919364,0.212349,0.000000,0.212349,3.879594,1.474453,0.000000,1.474453,-0.003091,-0.043608,0.017390
1997851546928372733!,lush-impartial-bumblebee,0.060000,-1.878048,0.228051,0.000000,0.228051,4.361138,1.657465,0.000000,1.657465,-0.003149,-0.038309,0.016561
1997851546928372733!,lush-impartial-bumblebee,0.070000,-1.832263,0.245452,0.000000,0.245452,4.768092,1.812129,0.000000,1.812129,-0.003201,-0.033586,0.015822
1997851546928372733!,lush-impartial-bumblebee,0.080000,-1.782715,0.264283,0.000000,0.264283,5.108571,1.941529,0.000000,1.941529,-0.003247,-0.029382,0.015164
1997851546928372733!,lush-impartial-bumblebee,0.090000,-1.730040,0.284302,0.000000,0.284302,5.389879,2.048442,0.000000,2.048442,-0.003289,-0.025645,0.014579
1997851546928372733!,lush-impartial-bumblebee,0.100000,-1.674804,0.305295,0.000000,0.305295,5.618589,2.135363,0.000000,2.135363,-0.003325,-0.022328,0.014060
1997851546928372733!,lush-impartial-bumblebee,0.110000,-1.617512,0.327069,0.000000,0.327069,5.800609,2.204541,0.000000,2.204541,-0.003358,-0.019388,0.013600
1997851546928372733!,lush-impartial-bumblebee,0.120000,-1.558616,0.349452,0.000000,0.349452,5.941256,2.257994,0.000000,2.257994,-0.003386,-0.016788,0.013194
1997851546928372733!,lush-impartial-bumblebee,0.130000,-1.498521,0.372292,0.000000,0.372292,6.045308,2.297539,0.000000,2.297539,-0.003412,-0.014494,0.012835
1997851546928372733!,lush-impartial-bumblebee,0.140000,-1.437581,0.395452,0.000000,0.395452,6.117062,2.324810,0.000000,2.324810,-0.003434,-0.012473,0.012518
1997851546928372733!,lush-impartial-bumblebee,0.150000,-1.376108,0.418815,0.000000,0.418815,6.160377,2.341272,0.000000,2.341272,-0.003453,-0.010699,0.012241
1997851546928372733!,lush-impartial-bumblebee,0.160000,-1.314371,0.442278,0.000000,0.442278,6.178719,2.348243,0.000000,2.348243,-0.003471,-0.009145,0.011998
1997851546928372733!,lush-impartial-bumblebee,0.170000,-1.252611,0.465751,0.000000,0.465751,6.175194,2.346903,0.000000,2.346903,-0.003485,-0.007789,0.011786
1997851546928372733!,lush-impartial-bumblebee,0.180000,-1.191028,0.489155,0.000000,0.489155,6.152589,2.338312,0.000000,2.338312,-0.003498,-0.006611,0.011601
1997851546928372733!,lush-impartial-bumblebee,0.190000,-1.129797,0.512427,0.000000,0.512427,6.113398,2.323417,0.000000,2.323417,-0.003510,-0.005591,0.011442
1997851546928372733!,lush-impartial-bumblebee,0.200000,-1.069066,0.535508,0.000000,0.535508,6.059851,2.303067,0.000000,2.303067,-0.003519,-0.004713,0.011304
1997851546928372733!,lush-impartial-bumblebee,0.210000,-1.008966,0.558349,0.000000,0.558349,5.993942,2.278017,0.000000,2.278017,-0.003528,-0.003961,0.011187
