ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
955247989406315719!,great-impartial-bumblebee,0.000000,0.955959,-1.010319,0.000000,-1.010319,0.000000,0.000000,0.000000,0.000000,-0.047613,-0.078811,0.155779
955247989406315719!,great-impartial-bumblebee,0.010000,0.952529,-1.005455,0.000000,-1.005455,-0.685938,0.972935,0.000000,0.972935,-0.041903,-0.069832,0.137186
955247989406315719!,great-impartial-bumblebee,0.020000,0.942678,-0.991481,0.000000,-0.991481,-1.283150,1.820023,0.000000,1.820023,-0.036792,-0.061795,0.120544
955247989406315719!,great-impartial-bumblebee,0.030000,0.927238,-0.969582,0.000000,-0.969582,-1.800943,2.554461,0.000000,2.554461,-0.032220,-0.054606,0.105657
955247989406315719!,great-impartial-bumblebee,0.040000,0.906959,-0.940818,0.000000,-0.940818,-2.247696,3.188137,0.000000,3.188137,-0.028133,-0.048181,0.092351
955247989406315719!,great-impartial-bumblebee,0.050000,0.882510,-0.906140,0.000000,-0.906140,-2.630956,3.731754,0.000000,3.731754,-0.024484,-0.042443,0.080470
955247989406315719!,great-impartial-bumblebee,0.060000,0.854492,-0.866399,0.000000,-0.866399,-2.957516,4.194948,0.000000,4.194948,-0.021229,-0.037324,0.069869
955247989406315719!,great-impartial-bumblebee,0.070000,0.823442,-0.822358,0.000000,-0.822358,-3.233492,4.586393,0.000000,4.586393,-0.018328,-0.032762,0.060423
955247989406315719!,great-impartial-bumblebee,0.080000,0.789841,-0.774698,0.000000,-0.774698,-3.464389,4.913898,0.000000,4.913898,-0.015745,-0.028701,0.052014
955247989406315719!,great-impartial-bumblebee,0.090000,0.754128,-0.724042,0.000000,-0.724042,-3.655159,5.184486,0.000000,5.184486,-0.013450,-0.025092,0.044540
955247989406315719!,great-impartial-bumblebee,0.100000,0.716690,-0.670940,0.000000,-0.670940,-3.810261,5.404484,0.000000,5.404484,-0.011412,-0.021888,0.037906
955247989406315719!,great-impartial-bumblebee,0.110000,0.677868,-0.615875,0.000000,-0.615875,-3.933708,5.579580,0.000000,5.579580,-0.009607,-0.019050,0.032028
955247989406315719!,great-impartial-bumblebee,0.120000,0.637964,-0.559275,0.000000,-0.559275,-4.029105,5.714892,0.000000,5.714892,-0.008011,-0.016539,0.026830
955247989406315719!,great-impartial-bumblebee,0.130000,0.597244,-0.501518,0.000000,-0.501518,-4.099695,5.815017,0.000000,5.815017,-0.006602,-0.014323,0.022241
955247989406315719!,great-impartial-bumblebee,0.140000,0.555945,-0.442939,0.000000,-0.442939,-4.148389,5.884085,0.000000,5.884085,-0.005361,-0.012372,0.018201
955247989406315719!,great-impartial-bumblebee,0.150000,0.514274,-0.383832,0.000000,-0.383832,-4.177801,5.925803,0.000000,5.925803,-0.004271,-0.010658,0.014652
955247989406315719!,great-impartial-bumblebee,0.160000,0.472414,-0.324458,0.000000,-0.324458,-4.190278,5.943501,0.000000,5.943501,-0.003316,-0.009157,0.011544
955247989406315719!,great-impartial-bumblebee,0.170000,0.430527,-0.265046,0.000000,-0.265046,-4.187924,5.940161,0.000000,5.940161,-0.002483,-0.007847,0.008831
955247989406315719!,great-impartial-bumblebee,0.180000,0.388753,-0.205794,0.000000,-0.205794,-4.172624,5.918460,0.000000,5.918460,-0.001759,-0.006708,0.006472
955247989406315719!,great-impartial-bumblebee,0.190000,0.347216,-0.146877,0.000000,-0.146877,-4.146070,5.880795,0.000000,5.880795,-0.001132,-0.005722,0.004431
955247989406315719!,great-impartial-bumblebee,0.200000,0.306022,-0.088447,0.000000,-0.088447,-4.109773,5.829311,0.000000,5.829311,-0.000592,-0.004873,0.002673
955247989406315719!,great-impartial-bumblebee,0.210000,0.265259,-0.030629,0.000000,-0.030629,-4.065086,5.765928,0.000000,5.765928,-0.000130,-0.004147,0.001168
955247989406315719!,great-impartial-bumblebee,0.220000,0.224997,0.026478,0.000000,0.026478,-4.013219,5.692360,0.000000,5.692360,0.000263,-0.003529,-0.000111
955247989406315719!,great-impartial-bumblebee,0.230000,0.185300,0.082785,0.000000,0.082785,-3.955247,5.610132,0.000000,5.610132,0.000594,-0.003008,-0.001190
955247989406315719!,great-impartial-bumblebee,0.240000,0.146221,0.138214,0.000000,0.138214,-3.892129,5.520605,0.000000,5.520605,0.000871,-0.002574,-0.002090
955247989406315719!,great-impartial-bumblebee,0.250000,0.107806,0.192703,0.000000,0.192703,-3.824717,5.424988,0.000000,5.424988,0.001098,-0.002216,-0.002830
955247989406315719!,great-impartial-bumblebee,0.260000,0.070091,0.246198,0.000000,0.246198,-3.753770,5.324356,0.000000,5.324356,0.001282,-0.001926,-0.003430
955247989406315719!,great-impartial-bumblebee,0.270000,0.033107,0.298656,0.000000,0.298656,-3.679961,5.219666,0.000000,5.219666,0.001428,-0.001697,-0.003905
