ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
373356676813409434!,great-devious-beetle,0.000000,-2.093386,0.544944,-1.308520,-0.733331,0.000000,0.000000,0.000000,0.000000,-0.715667,-0.393142
373356676813409434!,great-devious-beetle,0.010000,-2.080695,0.559996,-1.311592,-0.727824,2.544430,2.995553,-0.615177,1.108594,-0.093763,-0.129133
373356676813409434!,great-devious-beetle,0.020000,-2.049436,0.591599,-1.317237,-0.717555,3.709162,3.309773,-0.515767,0.946809,0.027636,-0.072265
373356676813409434!,great-devious-beetle,0.030000,-2.008206,0.623498,-1.321329,-0.709994,4.532941,3.061142,-0.305637,0.568803,0.044673,-0.058192
373356676813409434!,great-devious-beetle,0.040000,-1.959374,0.652320,-1.323374,-0.706173,5.232275,2.696007,-0.105217,0.197178,0.041386,-0.052509
373356676813409434!,great-devious-beetle,0.050000,-1.903954,0.677356,-1.323567,-0.705811,5.852369,2.303722,0.066224,-0.124186,0.034401,-0.048243
373356676813409434!,great-devious-beetle,0.060000,-1.842690,0.698428,-1.322198,-0.708373,6.400996,1.903760,0.207688,-0.387656,0.026919,-0.043945
373356676813409434!,great-devious-beetle,0.070000,-1.776285,0.715487,-1.319554,-0.713287,6.877054,1.502757,0.320612,-0.593119,0.019490,-0.039319
373356676813409434!,great-devious-beetle,0.080000,-1.705469,0.728544,-1.315910,-0.719987,7.277498,1.105640,0.406142,-0.742299,0.012177,-0.034351
373356676813409434!,great-devious-beetle,0.090000,-1.630996,0.737663,-1.311536,-0.727924,7.599581,0.717508,0.464918,-0.837666,0.004980,-0.029119
373356676813409434!,great-devious-beetle,0.100000,-1.553653,0.742970,-1.306704,-0.736563,7.841924,0.343600,0.497329,-0.882289,-0.002072,-0.023741
373356676813409434!,great-devious-beetle,0.110000,-1.474291,0.744660,-1.301696,-0.745377,8.005071,-0.011072,0.503878,-0.879953,-0.008923,-0.018359
373356676813409434!,great-devious-beetle,0.120000,-1.393746,0.742957,-1.296776,-0.753905,8.091285,-0.342081,0.485335,-0.834813,-0.015520,-0.013132
373356676813409434!,great-devious-beetle,0.130000,-1.312760,0.738078,-1.292165,-0.761781,8.104451,-0.645809,0.442751,-0.751012,-0.021815,-0.008213
373356676813409434!,great-devious-beetle,0.140000,-1.231991,0.730293,-1.288086,-0.768658,8.050521,-0.919845,0.377560,-0.632700,-0.027728,-0.003710
373356676813409434!,great-devious-beetle,0.150000,-1.152057,0.719904,-1.284754,-0.774215,7.936761,-1.163065,0.291720,-0.484089,-0.033189,0.000306
373356676813409434!,great-devious-beetle,0.160000,-1.073514,0.707223,-1.282364,-0.778166,7.771120,-1.375512,0.187662,-0.309254,-0.038153,0.003795
373356676813409434!,great-devious-beetle,0.170000,-0.996839,0.692555,-1.281087,-0.780266,7.561724,-1.558188,0.068197,-0.111970,-0.042593,0.006753
373356676813409434!,great-devious-beetle,0.180000,-0.922435,0.676194,-1.281065,-0.780303,7.316448,-1.712785,-0.063581,0.104384,-0.046503,0.009203
373356676813409434!,great-devious-beetle,0.190000,-0.850627,0.658416,-1.282406,-0.778096,7.042612,-1.841406,-0.204388,0.336859,-0.049889,0.011193
373356676813409434!,great-devious-beetle,0.200000,-0.781674,0.639473,-1.285188,-0.773493,6.746742,-1.946300,-0.350843,0.582939,-0.052767,0.012787
373356676813409434!,great-devious-beetle,0.210000,-0.715771,0.619598,-1.289452,-0.766363,6.434455,-2.029630,-0.499542,0.840509,-0.055164,0.014053
373356676813409434!,great-devious-beetle,0.220000,-0.653060,0.599002,-1.295207,-0.756596,6.110502,-2.093295,-0.647116,1.107790,-0.057107,0.015062
373356676813409434!,great-devious-beetle,0.230000,-0.593640,0.577878,-1.302428,-0.744098,5.778853,-2.138824,-0.790284,1.383268,-0.058626,0.015877
373356676813409434!,great-devious-beetle,0.240000,-0.537574,0.556406,-1.311056,-0.728789,5.442826,-2.167324,-0.925884,1.665621,-0.059753,0.016558
373356676813409434!,great-devious-beetle,0.250000,-0.484893,0.534760,-1.321003,-0.710599,5.105244,-2.179484,-1.050910,1.953639,-0.060518,0.017150
373356676813409434!,great-devious-beetle,0.260000,-0.435601,0.513106,-1.332151,-0.689474,4.768593,-2.175620,-1.162537,2.246166,-0.060951,0.017692
373356676813409434!,great-devious-beetle,0.270000,-0.389680,0.491610,-1.344353,-0.665369,4.435162,-2.155750,-1.258149,2.542044,-0.061085,0.018208
373356676813409434!,great-devious-beetle,0.280000,-0.347088,0.470441,-1.357438,-0.638249,4.107161,-2.119700,-1.335366,2.840080,-0.060953,0.018714
373356676813409434!,great-devious-beetle,0.290000,-0.307761,0.449769,-1.371212,-0.608093,3.786807,-2.067211,-1.392067,3.139022,-0.060590,0.019217
373356676813409434!,great-devious-beetle,0.300000,-0.271612,0.429767,-1.385459,-0.574894,3.476376,-1.998059,-1.426408,3.437553,-0.060032,0.019716
373356676813409434!,great-devious-beetle,0.310000,-0.238496,0.410531,-1.399917,-0.538732,3.177894,-1.912056,-1.437109,3.734386,-0.059316,0.020202
373356676813409434!,great-devious-beetle,0.320000,-0.208270,0.392199,-1.414334,-0.499658,2.893604,-1.809329,-1.423061,4.028122,-0.058480,0.020667
373356676813409434!,great-devious-beetle,0.330000,-0.180783,0.374937,-1.428461,-0.457710,2.625882,-1.690343,-1.383352,4.317290,-0.057560,0.021097
373356676813409434!,great-devious-beetle,0.340000,-0.155860,0.358903,-1.442041,-0.412937,2.377067,-1.555909,-1.317355,4.600414,-0.056598,0.021478
373356676813409434!,great-devious-beetle,0.350000,-0.133302,0.344250,-1.454812,-0.365405,2.149405,-1.407207,-1.224711,4.876031,-0.055628,0.021795
373356676813409434!,great-devious-beetle,0.360000,-0.112890,0.331114,-1.466511,-0.315192,1.944983,-1.245796,-1.105304,5.142711,-0.054686,0.022034
373356676813409434!,great-devious-beetle,0.370000,-0.094386,0.319617,-1.476872,-0.262390,1.765665,-1.073590,-0.959232,5.399066,-0.053799,0.022183
373356676813409434!,great-devious-beetle,0.380000,-0.077533,0.309857,-1.485634,-0.207106,1.613038,-0.892827,-0.786774,5.643756,-0.052992,0.022233
373356676813409434!,great-devious-beetle,0.390000,-0.062059,0.301913,-1.492535,-0.149459,1.488367,-0.706020,-0.588357,5.875472,-0.052279,0.022176
373356676813409434!,great-devious-beetle,0.400000,-0.047683,0.295835,-1.497323,-0.089581,1.392565,-0.515891,-0.364525,6.092927,-0.051669,0.022010
373356676813409434!,great-devious-beetle,0.410000,-0.034116,0.291646,-1.499746,-0.027618,1.326172,-0.325315,-0.115918,6.294822,-0.051158,0.021735
