ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
1252823724342391672!,thoughtful-ruddy-butterfly,0.000000,1.418440,-2.501371,0.304032,-0.840620,0.362777,-0.344083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.086810,0.022662,0.157031
1252823724342391672!,thoughtful-ruddy-butterfly,0.010000,1.412132,-2.504439,0.302609,-0.840420,0.362802,-0.344056,-1.260898,-0.611294,-0.284008,0.040070,0.004787,0.005048,0.067421,-0.001979,0.066595
1252823724342391672!,thoughtful-ruddy-butterfly,0.020000,1.396424,-2.511482,0.298679,-0.839670,0.363019,-0.343827,-1.880776,-0.795283,-0.501459,0.110403,0.038238,0.040372,0.059302,-0.013376,0.027854
1252823724342391672!,thoughtful-ruddy-butterfly,0.030000,1.375890,-2.519422,0.292732,-0.838123,0.363635,-0.343175,-2.225553,-0.791050,-0.687113,0.200071,0.084497,0.089535,0.056135,-0.019229,0.011124
1252823724342391672!,thoughtful-ruddy-butterfly,0.040000,1.352504,-2.526888,0.285011,-0.835599,0.364744,-0.341997,-2.450642,-0.700406,-0.856029,0.306067,0.136632,0.145720,0.055249,-0.022836,0.003793
1252823724342391672!,thoughtful-ruddy-butterfly,0.050000,1.327126,-2.533222,0.275648,-0.831931,0.366389,-0.340234,-2.622977,-0.565122,-1.014706,0.428865,0.191533,0.206257,0.055495,-0.025609,0.000505
1252823724342391672!,thoughtful-ruddy-butterfly,0.060000,1.300139,-2.538058,0.264730,-0.826939,0.368593,-0.337845,-2.771818,-0.401491,-1.165758,0.570346,0.247657,0.270197,0.056361,-0.028154,-0.001016
1252823724342391672!,thoughtful-ruddy-butterfly,0.070000,1.271710,-2.541139,0.252329,-0.820423,0.371362,-0.334798,-2.910172,-0.215160,-1.309853,0.732896,0.304087,0.337297,0.057606,-0.030731,-0.001732
1252823724342391672!,thoughtful-ruddy-butterfly,0.080000,1.241913,-2.542243,0.238517,-0.812158,0.374698,-0.331060,-3.043916,-0.007464,-1.446515,0.918979,0.360117,0.407585,0.059101,-0.033448,-0.002043
1252823724342391672!,thoughtful-ruddy-butterfly,0.090000,1.210779,-2.541155,0.223372,-0.801894,0.378594,-0.326598,-3.175696,0.221830,-1.574434,1.130893,0.415077,0.481158,0.060758,-0.036344,-0.002108
1252823724342391672!,thoughtful-ruddy-butterfly,0.100000,1.178320,-2.537653,0.206992,-0.789362,0.383035,-0.321378,-3.306598,0.473295,-1.691585,1.370576,0.468260,0.558097,0.062502,-0.039420,-0.001979
1252823724342391672!,thoughtful-ruddy-butterfly,0.110000,1.144540,-2.531512,0.189496,-0.774272,0.388001,-0.315365,-3.436857,0.747238,-1.795266,1.639428,0.518899,0.638413,0.064259,-0.042649,-0.001662
1252823724342391672!,thoughtful-ruddy-butterfly,0.120000,1.109443,-2.522508,0.171036,-0.756328,0.393462,-0.308525,-3.566167,1.043359,-1.882142,1.938115,0.566165,0.722029,0.065946,-0.045980,-0.001142
1252823724342391672!,thoughtful-ruddy-butterfly,0.130000,1.073037,-2.510422,0.151799,-0.735226,0.399379,-0.300826,-3.693830,1.360519,-1.948308,2.266357,0.609179,0.808753,0.067472,-0.049338,-0.000398
1252823724342391672!,thoughtful-ruddy-butterfly,0.140000,1.035337,-2.495054,0.132013,-0.710675,0.405707,-0.292236,-3.818847,1.696592,-1.989400,2.622730,0.647043,0.898281,0.068742,-0.052621,0.000596
1252823724342391672!,thoughtful-ruddy-butterfly,0.150000,0.996367,-2.476229,0.111954,-0.682403,0.412389,-0.282729,-3.940005,2.048373,-2.000776,3.004474,0.678863,0.990190,0.069655,-0.055705,0.001857
1252823724342391672!,thoughtful-ruddy-butterfly,0.160000,0.956162,-2.453812,0.091943,-0.650170,0.419359,-0.272283,-4.055965,2.411581,-1.977761,3.407357,0.703793,1.083956,0.070115,-0.058442,0.003396
1252823724342391672!,thoughtful-ruddy-butterfly,0.170000,0.914769,-2.427716,0.072349,-0.613789,0.426546,-0.260881,-4.165375,2.780951,-1.915959,3.825620,0.721071,1.178967,0.070036,-0.060674,0.005205
1252823724342391672!,thoughtful-ruddy-butterfly,0.180000,0.872312,-2.397938,0.053600,-0.573189,0.433858,-0.248529,-4.266802,3.150684,-1.811787,4.252178,0.730254,1.274805,0.069352,-0.062238,0.007275
1252823724342391672!,thoughtful-ruddy-butterfly,0.190000,0.828888,-2.364514,0.036136,-0.528338,0.441212,-0.235228,-4.359350,3.514204,-1.662644,4.678483,0.730804,1.370751,0.068023,-0.062989,0.009551
