ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
1019843515001499192!,talented-ruddy-butterfly,0.000000,1.156254,-1.623737,1.791911,-0.851765,0.950068,-0.312044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.240749,-0.340853,0.154129
1019843515001499192!,talented-ruddy-butterfly,0.010000,1.154613,-1.614955,1.794318,-0.846334,0.951180,-0.308636,-0.325908,1.755650,0.479034,1.085717,0.221007,0.681117,-0.172116,-0.252455,0.129789
1019843515001499192!,talented-ruddy-butterfly,0.020000,1.149651,-1.590725,1.800684,-0.831677,0.954142,-0.299356,-0.664229,3.092414,0.790141,1.845005,0.368468,1.174423,-0.122393,-0.187884,0.110536
1019843515001499192!,talented-ruddy-butterfly,0.030000,1.141342,-1.554612,1.809518,-0.810609,0.958282,-0.285826,-0.991837,4.128275,0.971438,2.365095,0.456113,1.529202,-0.084886,-0.138669,0.094075
1019843515001499192!,talented-ruddy-butterfly,0.040000,1.129884,-1.509265,1.819667,-0.785250,0.963063,-0.269275,-1.289918,4.933483,1.053449,2.700913,0.496788,1.776761,-0.055598,-0.099826,0.079366
1019843515001499192!,talented-ruddy-butterfly,0.050000,1.115634,-1.456777,1.830257,-0.757267,0.968072,-0.250674,-1.545466,5.551957,1.060730,2.889455,0.501942,1.938435,-0.032158,-0.068440,0.065998
1019843515001499192!,talented-ruddy-butterfly,0.060000,1.099056,-1.398879,1.840634,-0.728012,0.972999,-0.230809,-1.750875,6.013185,1.013199,2.957774,0.481553,2.030035,-0.013176,-0.042838,0.053880
1019843515001499192!,talented-ruddy-butterfly,0.070000,1.080667,-1.337053,1.850324,-0.698596,0.977631,-0.210326,-1.903095,6.339254,0.927054,2.927523,0.444126,2.064380,0.002163,-0.022055,0.043066
1019843515001499192!,talented-ruddy-butterfly,0.080000,1.061036,-1.272596,1.859013,-0.669908,0.981833,-0.189746,-2.002804,6.548806,0.815349,2.817486,0.396690,2.052663,0.014372,-0.005497,0.033649
1019843515001499192!,talented-ruddy-butterfly,0.090000,1.040682,-1.206568,1.866507,-0.642640,0.985535,-0.169470,-2.053177,6.658965,0.688223,2.644419,0.344767,2.004956,0.023836,0.007285,0.025689
