ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
392805256237216356!,talented-zippy-butterfly,0.000000,1.156254,-1.623737,1.201966,-0.624782,0.261676,-0.965156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.493275,0.008682,0.197220,-0.244787
392805256237216356!,talented-zippy-butterfly,0.010000,1.149718,-1.618887,1.198564,-0.620080,0.260142,-0.965570,-1.306114,0.968741,-0.681382,0.938188,-0.305660,-0.082350,-0.350457,0.014513,0.163709,-0.153373
392805256237216356!,talented-zippy-butterfly,0.020000,1.131803,-1.605029,1.189164,-0.606675,0.256193,-0.966626,-2.275966,1.799952,-1.201117,1.738196,-0.481288,-0.127560,-0.254400,0.017204,0.137169,-0.095743
392805256237216356!,talented-zippy-butterfly,0.030000,1.105334,-1.583460,1.175066,-0.585894,0.250947,-0.968001,-3.015519,2.506734,-1.620905,2.409248,-0.564241,-0.146276,-0.185763,0.017955,0.114827,-0.057550
392805256237216356!,talented-zippy-butterfly,0.040000,1.072301,-1.555385,1.157097,-0.558987,0.245227,-0.969466,-3.587730,3.095435,-1.974829,2.958172,-0.577452,-0.146067,-0.133163,0.017585,0.095260,-0.030251
392805256237216356!,talented-zippy-butterfly,0.050000,1.034180,-1.521961,1.135820,-0.527140,0.239654,-0.970858,-4.030607,3.570446,-2.280771,3.391666,-0.535951,-0.132298,-0.090044,0.016624,0.077770,-0.008844
392805256237216356!,talented-zippy-butterfly,0.060000,0.992168,-1.484318,1.111683,-0.491486,0.234730,-0.972061,-4.367544,3.936741,-2.546993,3.717586,-0.450167,-0.108705,-0.052897,0.015394,0.062071,0.009406
392805256237216356!,talented-zippy-butterfly,0.070000,0.947268,-1.443568,1.085082,-0.453109,0.230843,-0.972991,-4.614296,4.200855,-2.776701,3.945170,-0.328304,-0.077891,-0.020045,0.014081,0.048095,0.025851
392805256237216356!,talented-zippy-butterfly,0.080000,0.900302,-1.400670,1.056364,-0.412923,0.228320,-0.973586,-4.782449,4.371196,-2.970749,4.084951,-0.176782,-0.041458,0.009115,0.012775,0.035859,0.040995
392805256237216356!,talented-zippy-butterfly,0.090000,0.851995,-1.356497,1.025878,-0.371731,0.227430,-0.973794,-4.882093,4.457845,-3.129475,4.148380,-0.001207,-0.000282,0.034719,0.011514,0.025385,0.054945
392805256237216356!,talented-zippy-butterfly,0.100000,0.802977,-1.311829,0.993970,-0.330238,0.228384,-0.973571,-4.922797,4.472073,-3.253565,4.147281,0.193340,0.045354,0.056778,0.010307,0.016651,0.067665
392805256237216356!,talented-zippy-butterfly,0.110000,0.753799,-1.267318,0.960986,-0.289017,0.231364,-0.972867,-4.913999,4.425623,-3.344360,4.093202,0.402374,0.095691,0.075406,0.009141,0.009565,0.079155
392805256237216356!,talented-zippy-butterfly,0.120000,0.704916,-1.223518,0.927251,-0.248548,0.236493,-0.971633,-4.864543,4.330157,-3.403706,3.997024,0.621917,0.151373,0.090847,0.007995,0.003976,0.089488
392805256237216356!,talented-zippy-butterfly,0.130000,0.656701,-1.180865,0.893075,-0.209203,0.243862,-0.969810,-4.782560,4.196676,-3.433740,3.868552,0.848597,0.213383,0.103499,0.006842,-0.000310,0.098842
392805256237216356!,talented-zippy-butterfly,0.140000,0.609449,-1.139688,0.858744,-0.171261,0.253534,-0.967326,-4.675115,4.035228,-3.436589,3.716403,1.079604,0.282962,0.113852,0.005654,-0.003513,0.107468
392805256237216356!,talented-zippy-butterfly,0.150000,0.563390,-1.100221,0.824526,-0.134919,0.265543,-0.964099,-4.548058,3.854794,-3.414142,3.548044,1.312631,0.361540,0.122421,0.004402,-0.005846,0.115647
392805256237216356!,talented-zippy-butterfly,0.160000,0.518701,-1.062614,0.790670,-0.100308,0.279904,-0.960028,-4.406017,3.663335,-3.367934,3.369949,1.545768,0.450681,0.129686,0.003056,-0.007506,0.123650
392805256237216356!,talented-zippy-butterfly,0.170000,0.475517,-1.026940,0.757412,-0.067495,0.296611,-0.954998,-4.252522,3.467925,-3.299142,3.187811,1.777373,0.552031,0.136053,0.001591,-0.008661,0.131707
392805256237216356!,talented-zippy-butterfly,0.180000,0.433942,-0.993204,0.724979,-0.036492,0.315646,-0.948877,-4.090226,3.274943,-3.208675,3.006771,2.005944,0.667281,0.141828,-0.000015,-0.009443,0.139987
392805256237216356!,talented-zippy-butterfly,0.190000,0.394028,-0.961356,0.693564,-0.007270,0.336950,-0.941522,-3.921067,3.090216,-3.097256,2.831580,2.230059,0.798089,0.147204,-0.001777,-0.009949,0.148581
392805256237216356!,talented-zippy-butterfly,0.200000,0.355798,-0.931292,0.663341,0.020242,0.360443,-0.932781,-3.746632,2.919165,-2.965664,2.666750,2.448255,0.946049,0.152275,-0.003705,-0.010244,0.157507
392805256237216356!,talented-zippy-butterfly,0.210000,0.319299,-0.902852,0.634508,0.046170,0.386057,-0.922475,-3.568579,2.766946,-2.815086,2.516681,2.658733,1.112685,0.157064,-0.005797,-0.010370,0.166718
392805256237216356!,talented-zippy-butterfly,0.220000,0.284564,-0.875824,0.607246,0.070683,0.413708,-0.910410,-3.388670,2.638419,-2.647187,2.385633,2.859386,1.299361,0.161512,-0.008041,-0.010348,0.176095
392805256237216356!,talented-zippy-butterfly,0.230000,0.251606,-0.849948,0.581721,0.093992,0.443287,-0.896380,-3.208935,2.538082,-2.464296,2.277666,3.047731,1.507197,0.165500,-0.010411,-0.010181,0.185448
392805256237216356!,talented-zippy-butterfly,0.240000,0.220417,-0.824923,0.558071,0.116347,0.474662,-0.880168,-3.031782,2.469946,-2.269546,2.196516,3.220866,1.736965,0.168859,-0.012864,-0.009861,0.194524
