ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
118020647206539890!,lush-proficient-bumblebee,0.000000,1.881074,-0.811018,0.000000,-0.811018,0.000000,0.000000,0.000000,0.000000,0.055915,0.046381,-0.007401,-0.043545
118020647206539890!,lush-proficient-bumblebee,0.010000,1.876566,-0.812679,0.000000,-0.812679,-0.901726,-0.332157,0.000000,-0.332157,0.048814,0.039968,-0.007135,-0.038022
118020647206539890!,lush-proficient-bumblebee,0.020000,1.863615,-0.817450,0.000000,-0.817450,-1.686816,-0.621350,0.000000,-0.621350,0.042458,0.034228,-0.006897,-0.033079
118020647206539890!,lush-proficient-bumblebee,0.030000,1.843319,-0.824926,0.000000,-0.824926,-2.367501,-0.872085,0.000000,-0.872085,0.036773,0.029094,-0.006684,-0.028658
118020647206539890!,lush-proficient-bumblebee,0.040000,1.816660,-0.834746,0.000000,-0.834746,-2.954798,-1.088420,0.000000,-1.088420,0.031691,0.024505,-0.006493,-0.024706
118020647206539890!,lush-proficient-bumblebee,0.050000,1.784520,-0.846585,0.000000,-0.846585,-3.458628,-1.274009,0.000000,-1.274009,0.027154,0.020407,-0.006323,-0.021177
118020647206539890!,lush-proficient-bumblebee,0.060000,1.747687,-0.860152,0.000000,-0.860152,-3.887920,-1.432141,0.000000,-1.432141,0.023105,0.016751,-0.006171,-0.018029
118020647206539890!,lush-proficient-bumblebee,0.070000,1.706870,-0.875188,0.000000,-0.875188,-4.250716,-1.565780,0.000000,-1.565780,0.019498,0.013493,-0.006036,-0.015223
118020647206539890!,lush-proficient-bumblebee,0.080000,1.662702,-0.891457,0.000000,-0.891457,-4.554250,-1.677589,0.000000,-1.677589,0.016286,0.010593,-0.005915,-0.012725
118020647206539890!,lush-proficient-bumblebee,0.090000,1.615779,-0.908741,0.000000,-0.908741,-4.805036,-1.769967,0.000000,-1.769967,0.013432,0.008016,-0.005808,-0.010506
118020647206539890!,lush-proficient-bumblebee,0.100000,1.566608,-0.926854,0.000000,-0.926854,-5.008941,-1.845077,0.000000,-1.845077,0.010900,0.005729,-0.005714,-0.008536
118020647206539890!,lush-proficient-bumblebee,0.110000,1.515633,-0.945631,0.000000,-0.945631,-5.171244,-1.904862,0.000000,-1.904862,0.008656,0.003702,-0.005629,-0.006791
118020647206539890!,lush-proficient-bumblebee,0.120000,1.463245,-0.964929,0.000000,-0.964929,-5.296691,-1.951071,0.000000,-1.951071,0.006671,0.001910,-0.005555,-0.005248
118020647206539890!,lush-proficient-bumblebee,0.130000,1.409785,-0.984621,0.000000,-0.984621,-5.389543,-1.985274,0.000000,-1.985274,0.004920,0.000329,-0.005489,-0.003886
118020647206539890!,lush-proficient-bumblebee,0.140000,1.355555,-1.004597,0.000000,-1.004597,-5.453626,-2.008879,0.000000,-2.008879,0.003377,-0.001064,-0.005432,-0.002686
118020647206539890!,lush-proficient-bumblebee,0.150000,1.300819,-1.024759,0.000000,-1.024759,-5.492372,-2.023152,0.000000,-2.023152,0.002022,-0.002288,-0.005381,-0.001632
118020647206539890!,lush-proficient-bumblebee,0.160000,1.245812,-1.045022,0.000000,-1.045022,-5.508858,-2.029225,0.000000,-2.029225,0.000835,-0.003360,-0.005336,-0.000709
118020647206539890!,lush-proficient-bumblebee,0.170000,1.190738,-1.065308,0.000000,-1.065308,-5.505844,-2.028114,0.000000,-2.028114,-0.000202,-0.004297,-0.005297,0.000097
118020647206539890!,lush-proficient-bumblebee,0.180000,1.135780,-1.085552,0.000000,-1.085552,-5.485798,-2.020730,0.000000,-2.020730,-0.001104,-0.005111,-0.005263,0.000799
118020647206539890!,lush-proficient-bumblebee,0.190000,1.081096,-1.105695,0.000000,-1.105695,-5.450935,-2.007888,0.000000,-2.007888,-0.001885,-0.005817,-0.005234,0.001407
118020647206539890!,lush-proficient-bumblebee,0.200000,1.026826,-1.125686,0.000000,-1.125686,-5.403234,-1.990317,0.000000,-1.990317,-0.002559,-0.006425,-0.005209,0.001931
118020647206539890!,lush-proficient-bumblebee,0.210000,0.973090,-1.145480,0.000000,-1.145480,-5.344465,-1.968669,0.000000,-1.968669,-0.003137,-0.006947,-0.005187,0.002380
118020647206539890!,lush-proficient-bumblebee,0.220000,0.919993,-1.165039,0.000000,-1.165039,-5.276212,-1.943528,0.000000,-1.943528,-0.003628,-0.007391,-0.005169,0.002762
118020647206539890!,lush-proficient-bumblebee,0.230000,0.867626,-1.184329,0.000000,-1.184329,-5.199890,-1.915414,0.000000,-1.915414,-0.004042,-0.007765,-0.005153,0.003084
118020647206539890!,lush-proficient-bumblebee,0.240000,0.816064,-1.203322,0.000000,-1.203322,-5.116758,-1.884792,0.000000,-1.884792,-0.004388,-0.008077,-0.005140,0.003353
118020647206539890!,lush-proficient-bumblebee,0.250000,0.765374,-1.221994,0.000000,-1.221994,-5.027943,-1.852076,0.000000,-1.852076,-0.004673,-0.008335,-0.005130,0.003575
118020647206539890!,lush-proficient-bumblebee,0.260000,0.715611,-1.240325,0.000000,-1.240325,-4.934446,-1.817636,0.000000,-1.817636,-0.004904,-0.008543,-0.005121,0.003754
118020647206539890!,lush-proficient-bumblebee,0.270000,0.666818,-1.258298,0.000000,-1.258298,-4.837159,-1.781800,0.000000,-1.781800,-0.005087,-0.008708,-0.005114,0.003896
118020647206539890!,lush-proficient-bumblebee,0.280000,0.619034,-1.275899,0.000000,-1.275899,-4.736872,-1.744858,0.000000,-1.744858,-0.005227,-0.008834,-0.005109,0.004005
118020647206539890!,lush-proficient-bumblebee,0.290000,0.572286,-1.293119,0.000000,-1.293119,-4.634287,-1.707071,0.000000,-1.707071,-0.005329,-0.008927,-0.005105,0.004084
118020647206539890!,lush-proficient-bumblebee,0.300000,0.526599,-1.309948,0.000000,-1.309948,-4.530027,-1.668666,0.000000,-1.668666,-0.005397,-0.008988,-0.005103,0.004138
118020647206539890!,lush-proficient-bumblebee,0.310000,0.481988,-1.326381,0.000000,-1.326381,-4.424640,-1.629846,0.000000,-1.629846,-0.005436,-0.009024,-0.005101,0.004168
118020647206539890!,lush-proficient-bumblebee,0.320000,0.438465,-1.342413,0.000000,-1.342413,-4.318611,-1.590789,0.000000,-1.590789,-0.005449,-0.009036,-0.005101,0.004178
118020647206539890!,lush-proficient-bumblebee,0.330000,0.396036,-1.358042,0.000000,-1.358042,-4.212366,-1.551653,0.000000,-1.551653,-0.005440,-0.009027,-0.005101,0.004171
