ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
682069179177610902!,rebel-wine-beetle,0.000000,-0.160052,-1.356644,-1.112221,-1.662217,0.000000,0.000000,0.000000,0.000000,-0.118072,-0.279624,-0.218628,0.089318
682069179177610902!,rebel-wine-beetle,0.010000,-0.156202,-1.353261,-1.105900,-1.666429,0.766438,0.674710,1.265967,-0.840140,-0.117114,-0.246426,-0.176974,0.089042
682069179177610902!,rebel-wine-beetle,0.020000,-0.145576,-1.343315,-1.087799,-1.678301,1.347445,1.312460,2.357260,-1.527870,-0.112497,-0.217588,-0.145342,0.085809
682069179177610902!,rebel-wine-beetle,0.030000,-0.129973,-1.327266,-1.059348,-1.696402,1.754676,1.891904,3.332743,-2.081189,-0.105082,-0.193450,-0.123131,0.080295
682069179177610902!,rebel-wine-beetle,0.040000,-0.111040,-1.305783,-1.021451,-1.719487,2.008789,2.393339,4.241249,-2.519489,-0.095570,-0.173752,-0.109165,0.073058
682069179177610902!,rebel-wine-beetle,0.050000,-0.090182,-1.279729,-0.974567,-1.746488,2.135731,2.799903,5.121895,-2.858096,-0.084529,-0.157882,-0.101974,0.064556
682069179177610902!,rebel-wine-beetle,0.060000,-0.068535,-1.250127,-0.918820,-1.776448,2.163946,3.098507,6.004190,-3.105506,-0.072419,-0.145087,-0.100031,0.055165
682069179177610902!,rebel-wine-beetle,0.070000,-0.046938,-1.218109,-0.854082,-1.808465,2.122800,3.280458,6.908551,-3.262693,-0.059608,-0.134596,-0.101901,0.045187
682069179177610902!,rebel-wine-beetle,0.080000,-0.025937,-1.184871,-0.780059,-1.841605,2.041787,3.342020,7.846636,-3.323646,-0.046388,-0.125685,-0.106300,0.034862
682069179177610902!,rebel-wine-beetle,0.090000,-0.005777,-1.151618,-0.696388,-1.874845,1.950034,3.284969,8.821552,-3.276656,-0.032982,-0.117703,-0.112120,0.024377
682069179177610902!,rebel-wine-beetle,0.100000,0.013582,-1.119507,-0.602712,-1.907023,1.875768,3.117126,9.827991,-3.106124,-0.019556,-0.110077,-0.118426,0.013869
682069179177610902!,rebel-wine-beetle,0.110000,0.032460,-1.089582,-0.498771,-1.936809,1.845496,2.852805,10.852390,-2.794731,-0.006228,-0.102316,-0.124437,0.003443
682069179177610902!,rebel-wine-beetle,0.120000,0.051430,-1.062705,-0.384480,-1.962696,1.882774,2.513002,11.873314,-2.325907,0.006909,-0.094011,-0.129518,-0.006826
682069179177610902!,rebel-wine-beetle,0.130000,0.071281,-1.039497,-0.260004,-1.983027,2.006566,2.125132,12.862256,-1.686433,0.019774,-0.084853,-0.133172,-0.016866
