ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
246708897768440801!,great-devious-beetle,0.000000,-1.130648,-0.613444,0.080916,-1.497816,0.000000,0.000000,0.000000,0.000000,-0.129593,-0.227145
246708897768440801!,great-devious-beetle,0.010000,-1.124354,-0.604948,0.080964,-1.497813,1.259777,1.692082,0.006595,0.000356,-0.037117,-0.153683
246708897768440801!,great-devious-beetle,0.020000,-1.106609,-0.582932,0.082133,-1.497750,2.293411,2.702356,0.223183,0.012239,0.012935,-0.107531
246708897768440801!,great-devious-beetle,0.030000,-1.079348,-0.552980,0.085903,-1.497538,3.163278,3.280406,0.528752,0.030331,0.036134,-0.078129
246708897768440801!,great-devious-beetle,0.040000,-1.044064,-0.518595,0.092808,-1.497126,3.894884,3.590251,0.850028,0.052694,0.044062,-0.058628
246708897768440801!,great-devious-beetle,0.050000,-1.002054,-0.481949,0.102818,-1.496472,4.503058,3.732817,1.147908,0.078870,0.043991,-0.044948
246708897768440801!,great-devious-beetle,0.060000,-0.954494,-0.444412,0.115616,-1.495538,4.999805,3.768817,1.404501,0.108578,0.040111,-0.034776
246708897768440801!,great-devious-beetle,0.070000,-0.902448,-0.406869,0.130759,-1.494290,5.396343,3.735040,1.613957,0.141230,0.034719,-0.026829
246708897768440801!,great-devious-beetle,0.080000,-0.846872,-0.369905,0.147777,-1.492703,5.703528,3.654431,1.776836,0.175906,0.029029,-0.020399
246708897768440801!,great-devious-beetle,0.090000,-0.788623,-0.333922,0.166218,-1.490762,5.931896,3.541925,1.896909,0.211502,0.023657,-0.015093
246708897768440801!,great-devious-beetle,0.100000,-0.728457,-0.299191,0.185670,-1.488465,6.091580,3.407719,1.979380,0.246906,0.018896,-0.010676
246708897768440801!,great-devious-beetle,0.110000,-0.667033,-0.265898,0.205776,-1.485818,6.192184,3.259076,2.029926,0.281131,0.014867,-0.006996
246708897768440801!,great-devious-beetle,0.120000,-0.604911,-0.234163,0.226235,-1.482841,6.242648,3.101335,2.054174,0.313402,0.011598,-0.003941
246708897768440801!,great-devious-beetle,0.130000,-0.542558,-0.204054,0.246805,-1.479557,6.251119,2.938515,2.057446,0.343202,0.009068,-0.001418
246708897768440801!,great-devious-beetle,0.140000,-0.480361,-0.175606,0.267300,-1.475992,6.224893,2.773729,2.044645,0.370282,0.007238,0.000655
246708897768440801!,great-devious-beetle,0.150000,-0.418631,-0.148822,0.287584,-1.472174,6.170347,2.609391,2.020197,0.394638,0.006060,0.002354
246708897768440801!,great-devious-beetle,0.160000,-0.357619,-0.123685,0.307564,-1.468130,6.092967,2.447447,1.988062,0.416487,0.005482,0.003746
246708897768440801!,great-devious-beetle,0.170000,-0.297525,-0.100161,0.327188,-1.463881,5.997377,2.289509,1.951749,0.436229,0.005454,0.004894
246708897768440801!,great-devious-beetle,0.180000,-0.238486,-0.078191,0.346438,-1.459445,5.887368,2.136894,1.914328,0.454417,0.005930,0.005850
246708897768440801!,great-devious-beetle,0.190000,-0.180617,-0.057712,0.365327,-1.454832,5.766059,1.990837,1.878490,0.471713,0.006864,0.006659
246708897768440801!,great-devious-beetle,0.200000,-0.124015,-0.038650,0.383887,-1.450045,5.635983,1.852517,1.846557,0.488861,0.008208,0.007357
246708897768440801!,great-devious-beetle,0.210000,-0.068753,-0.020921,0.402172,-1.445080,5.499179,1.723079,1.820494,0.506652,0.009916,0.007969
246708897768440801!,great-devious-beetle,0.220000,-0.014888,-0.004429,0.420254,-1.439926,5.357289,1.603643,1.801908,0.525901,0.011934,0.008515
246708897768440801!,great-devious-beetle,0.230000,0.037537,0.010934,0.438216,-1.434562,5.211653,1.495302,1.792046,0.547417,0.014207,0.009004
246708897768440801!,great-devious-beetle,0.240000,0.088493,0.025285,0.456154,-1.428959,5.063391,1.399100,1.791789,0.571976,0.016670,0.009441
246708897768440801!,great-devious-beetle,0.250000,0.137959,0.038753,0.474167,-1.423083,4.913465,1.315993,1.801638,0.600301,0.019255,0.009824
246708897768440801!,great-devious-beetle,0.260000,0.185923,0.051474,0.492361,-1.416891,4.762737,1.246804,1.821704,0.633030,0.021886,0.010147
246708897768440801!,great-devious-beetle,0.270000,0.232382,0.063592,0.510834,-1.410336,4.611998,1.192170,1.851703,0.670700,0.024484,0.010402
