ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
2017121734640818590!,talented-steel-butterfly,0.000000,-1.130648,-0.613444,-0.315481,-0.034217,-0.051279,-0.998684,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.723560,0.455294,0.301202
2017121734640818590!,talented-steel-butterfly,0.010000,-1.120834,-0.612869,-0.306054,-0.033099,-0.046787,-0.998905,1.961240,0.114339,1.884138,0.222694,0.897909,-0.042056,-0.498979,0.321959,0.226967
2017121734640818590!,talented-steel-butterfly,0.020000,-1.094214,-0.610889,-0.280201,-0.030042,-0.034561,-0.999403,3.359214,0.280163,3.282987,0.386990,1.544981,-0.053428,-0.339382,0.224861,0.174149
2017121734640818590!,talented-steel-butterfly,0.030000,-1.055653,-0.607130,-0.242137,-0.025587,-0.016764,-0.999859,4.350088,0.469214,4.326860,0.501706,2.012166,-0.033737,-0.224184,0.152423,0.136314
2017121734640818590!,talented-steel-butterfly,0.040000,-1.008697,-0.601453,-0.194977,-0.020196,0.005047,-0.999987,5.040921,0.664240,5.105043,0.574473,2.349146,0.011857,-0.140244,0.097564,0.109118
2017121734640818590!,talented-steel-butterfly,0.050000,-0.955951,-0.593844,-0.141045,-0.014251,0.029753,-0.999557,5.508244,0.855837,5.681153,0.612727,2.591405,0.077136,-0.078898,0.055710,0.089599
2017121734640818590!,talented-steel-butterfly,0.060000,-0.899362,-0.584355,-0.082120,-0.008060,0.056540,-0.998400,5.808477,1.039720,6.101771,0.623800,2.764693,0.156567,-0.034244,0.023736,0.075703
2017121734640818590!,talented-steel-butterfly,0.070000,-0.840390,-0.573069,-0.019584,-0.001861,0.084813,-0.996397,5.984396,1.214821,6.402028,0.614698,2.887856,0.245814,-0.002079,-0.000634,0.065953
2017121734640818590!,talented-steel-butterfly,0.080000,-0.780118,-0.560068,0.045490,0.004176,0.114138,-0.993465,6.068779,1.381808,6.608687,0.591809,2.974626,0.341750,0.020690,-0.019126,0.059256
2017121734640818590!,talented-steel-butterfly,0.090000,-0.719340,-0.545442,0.112255,0.009940,0.144192,-0.989550,6.086752,1.542098,6.742189,0.560689,3.034888,0.442228,0.036383,-0.033071,0.054774
2017121734640818590!,talented-steel-butterfly,0.100000,-0.658618,-0.529249,0.180064,0.015373,0.174748,-0.984613,6.057588,1.697143,6.818141,0.525939,3.075491,0.545835,0.046783,-0.043508,0.051844
2017121734640818590!,talented-steel-butterfly,0.110000,-0.598356,-0.511524,0.248401,0.020457,0.205639,-0.978628,5.995928,1.848025,6.848356,0.491213,3.100966,0.651605,0.053257,-0.051228,0.049931
2017121734640818590!,talented-steel-butterfly,0.120000,-0.538816,-0.492311,0.316857,0.025206,0.236720,-0.971578,5.912638,1.995252,6.841732,0.459068,3.114163,0.758750,0.056849,-0.056819,0.048593
